sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4,batt_mi_5
476,4/14/2018 11:30,2.5,3.5,27,27,3.55
477,4/14/2018 11:45,2.9,3.9,27,27,3.55
478,4/14/2018 12:00,2.9,4.2,28,27,3.55
479,4/14/2018 12:15,3.2,4.6,28,28,3.55
480,4/14/2018 12:30,3.2,5.6,28,28,3.55
481,4/14/2018 12:45,3.2,6.2,28,28,3.55
482,4/14/2018 13:00,3.2,6.2,28,28,3.55
483,4/14/2018 13:15,3.2,6.5,28,28,3.55
484,4/14/2018 13:30,3.2,6.5,28,28,3.55
485,4/14/2018 13:45,3.2,7.2,28,28,3.55
486,4/14/2018 14:00,3.2,8.2,28,28,3.55
487,4/14/2018 14:15,3.2,8.2,28,28,3.55
488,4/14/2018 14:30,3.2,9.2,28,28,3.55
489,4/14/2018 14:45,3.2,10.5,28,28,3.55
490,4/14/2018 15:00,2.9,10.8,28,28,3.55
491,4/14/2018 15:15,2.9,9.8,28,28,3.55
492,4/14/2018 15:30,2.9,8.9,27,28,3.55
493,4/14/2018 15:45,2.9,8.2,27,28,3.55
494,4/14/2018 16:00,2.9,7.9,28,28,3.55
495,4/14/2018 16:15,2.5,7.2,28,27,3.55
496,4/14/2018 16:30,2.5,6.5,27,27,3.55
497,4/14/2018 16:45,2.5,5.6,27,27,3.55
498,4/14/2018 17:00,2.5,4.9,27,27,3.55
499,4/14/2018 17:15,2.5,4.6,27,27,3.55
500,4/14/2018 17:30,2.2,4.6,27,27,3.55
501,4/14/2018 17:45,2.2,4.2,27,27,3.55
502,4/14/2018 18:00,2.2,3.9,27,27,3.55
503,4/14/2018 18:15,2.2,3.9,27,27,3.55
504,4/14/2018 18:30,2.2,3.5,27,27,3.55
505,4/14/2018 18:45,2.2,3.5,27,27,3.55
506,4/14/2018 19:00,2.2,3.5,27,27,3.55
507,4/14/2018 19:15,2.2,3.2,27,27,3.55
508,4/14/2018 19:30,2.2,3.2,27,27,3.55
509,4/14/2018 19:45,2.2,3.2,27,27,3.55
510,4/14/2018 20:00,2.2,2.9,27,27,3.55
511,4/14/2018 20:15,2.2,2.9,27,27,3.55
512,4/14/2018 20:30,2.2,2.2,27,27,3.55
513,4/14/2018 20:45,2.2,1.9,26,27,3.55
514,4/14/2018 21:00,2.2,1.9,27,27,3.55
515,4/14/2018 21:15,2.2,1.9,26,27,3.55
516,4/14/2018 21:30,2.2,1.5,26,27,3.55
517,4/14/2018 21:45,1.9,1.5,27,27,3.55
518,4/14/2018 22:00,1.9,1.2,27,26,3.55
519,4/14/2018 22:15,1.9,0.8,27,26,3.55
520,4/14/2018 22:30,1.9,0.8,26,26,3.55
521,4/14/2018 22:45,1.9,0.8,27,26,3.55
522,4/14/2018 23:00,1.9,1.2,27,27,3.55
523,4/14/2018 23:15,1.9,1.2,27,26,3.55
524,4/14/2018 23:30,1.9,1.2,26,27,3.55
525,4/14/2018 23:45,1.9,0.8,27,26,3.55
526,4/15/2018 0:00,1.9,0.5,27,27,3.55
527,4/15/2018 0:15,1.9,0.5,26,26,3.55
528,4/15/2018 0:30,1.9,0.5,27,26,3.55
529,4/15/2018 0:45,1.9,0.1,26,26,3.55
530,4/15/2018 1:00,1.9,0.1,26,26,3.55
531,4/15/2018 1:15,1.9,0.1,27,26,3.55
532,4/15/2018 1:30,1.9,0.1,26,26,3.55
533,4/15/2018 1:45,1.9,-0.2,26,26,3.55
534,4/15/2018 2:00,1.9,-0.2,26,26,3.55
535,4/15/2018 2:15,1.9,-0.2,26,26,3.55
536,4/15/2018 2:30,1.9,-0.2,26,26,3.55
537,4/15/2018 2:45,1.9,-0.2,26,26,3.55
538,4/15/2018 3:00,1.9,-0.2,26,26,3.55
539,4/15/2018 3:15,1.9,-0.2,26,26,3.55
540,4/15/2018 3:30,1.9,-0.6,26,26,3.55
541,4/15/2018 3:45,1.9,-0.9,26,26,3.55
542,4/15/2018 4:00,1.5,-1.3,26,26,3.55
543,4/15/2018 4:15,1.5,-1.3,26,26,3.55
544,4/15/2018 4:30,1.5,-1.6,26,26,3.55
545,4/15/2018 4:45,1.5,-1.6,26,26,3.55
546,4/15/2018 5:00,1.5,-2,26,26,3.55
547,4/15/2018 5:15,1.5,-2,26,26,3.55
548,4/15/2018 5:30,1.5,-2.3,26,26,3.51
549,4/15/2018 5:45,1.5,-2.3,26,26,3.51
550,4/15/2018 6:00,1.5,-2.3,26,26,3.51
551,4/15/2018 6:15,1.5,-2.3,26,26,3.51
552,4/15/2018 6:30,1.5,-2.3,26,26,3.51
553,4/15/2018 6:45,1.5,-2,25,26,3.51
554,4/15/2018 7:00,1.5,-2,26,26,3.51
555,4/15/2018 7:15,1.5,-1.3,26,26,3.55
556,4/15/2018 7:30,1.9,-0.6,26,26,3.55
557,4/15/2018 7:45,1.9,0.5,26,26,3.55
558,4/15/2018 8:00,1.9,1.9,26,26,3.55
559,4/15/2018 8:15,2.2,2.9,26,26,3.55
560,4/15/2018 8:30,2.2,3.2,26,26,3.55
561,4/15/2018 8:45,2.5,3.9,26,26,3.55
562,4/15/2018 9:00,2.5,4.9,26,26,3.55
563,4/15/2018 9:15,2.9,5.9,26,26,3.55
564,4/15/2018 9:30,2.9,6.9,26,26,3.55
565,4/15/2018 9:45,2.9,7.5,26,26,3.55
566,4/15/2018 10:00,2.9,7.9,26,26,3.55
567,4/15/2018 10:15,3.2,8.2,27,26,3.55
568,4/15/2018 10:30,3.2,8.5,26,26,3.55
569,4/15/2018 10:45,3.2,8.9,26,26,3.55
570,4/15/2018 11:00,3.5,9.2,27,26,3.55
571,4/15/2018 11:15,3.5,9.2,26,26,3.55
572,4/15/2018 11:30,3.5,9.5,27,27,3.55
573,4/15/2018 11:45,3.9,9.5,26,27,3.55
574,4/15/2018 12:00,3.9,9.8,26,26,3.55
575,4/15/2018 12:15,4.2,10.2,26,27,3.55
576,4/15/2018 12:30,4.2,10.5,27,27,3.59
577,4/15/2018 12:45,4.6,11.2,27,27,3.59
578,4/15/2018 13:00,4.2,11.2,27,27,3.59
579,4/15/2018 13:15,4.6,11.5,27,27,3.59
580,4/15/2018 13:30,4.2,11.8,27,27,3.59
581,4/15/2018 13:45,4.6,12.5,25,26,3.59
582,4/15/2018 14:00,4.2,12.8,26,25,3.59
583,4/15/2018 14:15,4.2,12.8,26,26,3.59
584,4/15/2018 14:30,4.2,13.8,26,26,3.59
585,4/15/2018 14:45,4.2,14.1,26,26,3.59
586,4/15/2018 15:00,4.2,14.1,26,26,3.59
587,4/15/2018 15:15,3.9,13.1,26,26,3.59
588,4/15/2018 15:30,3.9,12.1,26,26,3.59
589,4/15/2018 15:45,3.9,11.8,27,26,3.59
590,4/15/2018 16:00,3.9,11.5,27,27,3.59
591,4/15/2018 16:15,3.5,10.8,27,27,3.59
592,4/15/2018 16:30,3.5,10.5,27,27,3.59
593,4/15/2018 16:45,3.5,10.2,27,27,3.59
594,4/15/2018 17:00,3.5,9.8,26,27,3.59
595,4/15/2018 17:15,3.5,9.5,27,27,3.59
596,4/15/2018 17:30,3.5,8.9,27,27,3.59
597,4/15/2018 17:45,3.2,8.5,27,27,3.59
598,4/15/2018 18:00,3.2,8.2,27,27,3.55
599,4/15/2018 18:15,3.2,7.5,27,27,3.55
600,4/15/2018 18:30,3.2,6.9,27,27,3.55
601,4/15/2018 18:45,2.9,6.2,27,27,3.55
602,4/15/2018 19:00,2.9,5.9,27,27,3.55
603,4/15/2018 19:15,2.9,5.2,27,27,3.55
604,4/15/2018 19:30,2.9,4.9,27,27,3.55
605,4/15/2018 19:45,2.9,4.2,27,27,3.55
606,4/15/2018 20:00,2.9,3.9,27,27,3.55
607,4/15/2018 20:15,2.5,3.9,27,27,3.55
608,4/15/2018 20:30,2.5,3.5,27,27,3.55
609,4/15/2018 20:45,2.5,2.9,27,27,3.55
610,4/15/2018 21:00,2.5,2.5,26,27,3.55
611,4/15/2018 21:15,2.5,2.5,27,27,3.55
612,4/15/2018 21:30,2.5,2.2,26,26,3.55
613,4/15/2018 21:45,2.5,2.2,26,27,3.55
614,4/15/2018 22:00,2.5,1.9,26,27,3.55
615,4/15/2018 22:15,2.2,1.2,27,26,3.55
616,4/15/2018 22:30,2.2,1.2,27,26,3.55
617,4/15/2018 22:45,2.2,0.8,26,26,3.55
618,4/15/2018 23:00,2.2,0.5,26,26,3.55
619,4/15/2018 23:15,2.2,0.1,26,26,3.55
620,4/15/2018 23:30,2.2,0.1,26,26,3.55
621,4/15/2018 23:45,2.2,0.1,27,26,3.55
622,4/16/2018 0:00,2.2,-0.2,27,26,3.55
623,4/16/2018 0:15,2.2,-0.2,26,26,3.55
624,4/16/2018 0:30,1.9,-0.6,27,26,3.55
625,4/16/2018 0:45,1.9,-0.6,26,26,3.55
626,4/16/2018 1:00,1.9,-0.6,26,26,3.55
627,4/16/2018 1:15,1.9,-0.6,26,26,3.55
628,4/16/2018 1:30,1.9,-0.9,26,26,3.55
629,4/16/2018 1:45,1.9,-0.6,26,26,3.55
630,4/16/2018 2:00,1.9,-0.6,26,26,3.55
631,4/16/2018 2:15,1.9,-0.6,26,26,3.55
632,4/16/2018 2:30,1.9,-0.6,26,26,3.55
633,4/16/2018 2:45,1.9,-0.9,26,26,3.55
634,4/16/2018 3:00,1.9,-0.9,26,26,3.55
635,4/16/2018 3:15,1.9,-0.9,26,26,3.55
636,4/16/2018 3:30,1.9,-1.3,26,26,3.55
637,4/16/2018 3:45,1.9,-1.3,26,26,3.55
638,4/16/2018 4:00,1.9,-1.6,26,26,3.55
639,4/16/2018 4:15,1.9,-1.6,26,26,3.55
640,4/16/2018 4:30,1.9,-1.6,26,26,3.55
641,4/16/2018 4:45,1.9,-1.6,26,26,3.55
642,4/16/2018 5:00,1.9,-1.6,26,26,3.55
643,4/16/2018 5:15,1.5,-1.6,26,26,3.55
644,4/16/2018 5:30,1.5,-1.6,26,26,3.55
645,4/16/2018 5:45,1.5,-1.3,26,26,3.55
646,4/16/2018 6:00,1.9,-1.3,26,26,3.55
647,4/16/2018 6:15,1.9,-0.9,26,26,3.55
648,4/16/2018 6:30,1.9,-0.2,26,26,3.55
649,4/16/2018 6:45,1.9,0.1,26,26,3.55
650,4/16/2018 7:00,1.9,0.8,26,26,3.55
651,4/16/2018 7:15,2.2,2.2,26,26,3.55
652,4/16/2018 7:30,2.5,5.2,26,26,3.55
653,4/16/2018 7:45,2.5,7.5,27,26,3.55
654,4/16/2018 8:00,2.9,9.8,27,26,3.55
655,4/16/2018 8:15,2.9,10.8,26,26,3.59
656,4/16/2018 8:30,2.9,11.5,27,26,3.59
657,4/16/2018 8:45,3.2,12.5,26,26,3.59
658,4/16/2018 9:00,3.2,12.8,26,26,3.59
659,4/16/2018 9:15,3.5,13.5,27,27,3.59
660,4/16/2018 9:30,3.5,13.8,26,26,3.59
661,4/16/2018 9:45,3.9,14.1,26,26,3.59
662,4/16/2018 10:00,3.9,14.1,26,26,3.59
663,4/16/2018 10:15,3.9,14.5,26,26,3.59
664,4/16/2018 10:30,3.9,15.1,26,26,3.59
665,4/16/2018 10:45,4.2,15.5,26,26,3.59
666,4/16/2018 11:00,4.2,15.5,26,26,3.59
667,4/16/2018 11:15,4.2,15.5,26,26,3.59
668,4/16/2018 11:30,4.2,15.8,26,26,3.59
669,4/16/2018 11:45,4.6,16.1,26,26,3.59
670,4/16/2018 12:00,4.6,16.1,26,26,3.59
671,4/16/2018 12:15,4.6,16.1,26,26,3.59
672,4/16/2018 12:30,4.6,16.1,26,26,3.59
673,4/16/2018 12:45,4.6,16.1,26,26,3.59
674,4/16/2018 13:00,4.6,16.5,26,26,3.59
675,4/16/2018 13:15,4.9,16.8,26,26,3.59
676,4/16/2018 13:30,4.9,17.8,27,26,3.59
677,4/16/2018 13:45,4.9,18.5,26,26,3.59
678,4/16/2018 14:00,4.9,19.2,27,27,3.63
679,4/16/2018 14:15,4.9,19.5,27,27,3.63
680,4/16/2018 14:30,4.9,19.5,26,27,3.63
681,4/16/2018 14:45,4.9,18.8,27,27,3.63
682,4/16/2018 15:00,4.9,18.2,27,27,3.59
683,4/16/2018 15:15,4.6,17.5,27,27,3.59
684,4/16/2018 15:30,4.6,16.8,27,27,3.59
685,4/16/2018 15:45,4.6,16.5,27,27,3.59
686,4/16/2018 16:00,4.6,16.1,27,27,3.59
687,4/16/2018 16:15,4.2,15.8,27,27,3.59
688,4/16/2018 16:30,4.2,15.5,27,27,3.59
689,4/16/2018 16:45,4.2,15.1,27,27,3.59
690,4/16/2018 17:00,4.2,14.8,27,27,3.59
691,4/16/2018 17:15,4.2,14.8,27,27,3.59
692,4/16/2018 17:30,4.2,14.5,27,27,3.59
693,4/16/2018 17:45,3.9,13.8,27,27,3.59
694,4/16/2018 18:00,3.9,13.5,27,27,3.59
695,4/16/2018 18:15,3.9,12.5,27,27,3.59
696,4/16/2018 18:30,3.5,11.5,27,27,3.59
697,4/16/2018 18:45,3.5,10.5,27,27,3.59
698,4/16/2018 19:00,3.5,9.5,27,27,3.59
699,4/16/2018 19:15,3.5,8.9,27,27,3.59
700,4/16/2018 19:30,3.2,7.9,27,27,3.59
701,4/16/2018 19:45,3.2,7.2,27,27,3.59
702,4/16/2018 20:00,3.2,6.5,27,27,3.55
703,4/16/2018 20:15,3.2,5.9,27,27,3.55
704,4/16/2018 20:30,3.2,5.6,27,27,3.55
705,4/16/2018 20:45,2.9,4.9,27,27,3.55
706,4/16/2018 21:00,2.9,4.6,27,27,3.55
707,4/16/2018 21:15,2.9,4.2,27,27,3.55
708,4/16/2018 21:30,2.9,3.9,27,27,3.55
709,4/16/2018 21:45,2.9,3.5,27,27,3.55
710,4/16/2018 22:00,2.9,3.2,27,27,3.55
711,4/16/2018 22:15,2.5,3.2,27,27,3.55
712,4/16/2018 22:30,2.5,3.2,27,27,3.55
713,4/16/2018 22:45,2.5,3.5,27,27,3.55
714,4/16/2018 23:00,2.5,3.5,27,27,3.55
715,4/16/2018 23:15,2.5,3.9,27,27,3.55
716,4/16/2018 23:30,2.5,3.9,27,27,3.55
717,4/16/2018 23:45,2.5,4.6,27,27,3.55
718,4/17/2018 0:00,2.9,5.2,27,27,3.55
719,4/17/2018 0:15,2.9,5.9,27,27,3.55
720,4/17/2018 0:30,2.5,5.6,27,27,3.55
721,4/17/2018 0:45,2.5,4.9,27,27,3.55
722,4/17/2018 1:00,2.5,4.6,27,27,3.55
723,4/17/2018 1:15,2.5,3.9,27,27,3.55
724,4/17/2018 1:30,2.5,3.9,27,27,3.55
725,4/17/2018 1:45,2.5,3.9,27,27,3.55
726,4/17/2018 2:00,2.5,3.9,27,27,3.55
727,4/17/2018 2:15,2.5,3.5,27,27,3.55
728,4/17/2018 2:30,2.5,3.9,27,27,3.55
729,4/17/2018 2:45,2.5,3.5,27,27,3.55
730,4/17/2018 3:00,2.5,3.5,27,27,3.55
731,4/17/2018 3:15,2.5,3.2,27,27,3.55
732,4/17/2018 3:30,2.5,2.9,27,27,3.55
733,4/17/2018 3:45,2.2,2.5,27,27,3.55
734,4/17/2018 4:00,2.2,2.2,27,27,3.55
735,4/17/2018 4:15,2.2,2.2,27,27,3.55
736,4/17/2018 4:30,2.2,2.2,27,27,3.55
737,4/17/2018 4:45,2.2,1.9,27,27,3.55
738,4/17/2018 5:00,2.2,1.2,27,27,3.55
739,4/17/2018 5:15,2.2,0.8,27,27,3.55
740,4/17/2018 5:30,2.2,0.5,27,27,3.55
741,4/17/2018 5:45,2.2,0.1,27,27,3.55
742,4/17/2018 6:00,2.2,0.1,27,27,3.55
743,4/17/2018 6:15,2.2,0.1,27,27,3.55
744,4/17/2018 6:30,2.2,0.1,27,27,3.55
745,4/17/2018 6:45,2.2,0.1,27,27,3.55
746,4/17/2018 7:00,2.2,0.8,27,27,3.55
747,4/17/2018 7:15,2.5,2.2,27,27,3.55
748,4/17/2018 7:30,2.5,3.9,27,27,3.55
749,4/17/2018 7:45,2.5,5.6,27,27,3.55
750,4/17/2018 8:00,2.9,7.2,27,27,3.55
751,4/17/2018 8:15,2.9,8.2,27,27,3.55
752,4/17/2018 8:30,2.9,8.9,27,27,3.55
753,4/17/2018 8:45,3.2,9.2,27,27,3.55
754,4/17/2018 9:00,3.2,9.8,27,27,3.55
755,4/17/2018 9:15,3.5,10.8,27,27,3.59
756,4/17/2018 9:30,3.5,11.5,27,27,3.59
757,4/17/2018 9:45,3.9,12.1,27,27,3.59
758,4/17/2018 10:00,3.9,12.5,27,27,3.59
759,4/17/2018 10:15,3.5,11.2,27,27,3.59
760,4/17/2018 10:30,3.5,9.8,27,27,3.59
761,4/17/2018 10:45,3.5,9.2,26,27,3.55
762,4/17/2018 11:00,3.2,8.2,27,26,3.55
763,4/17/2018 11:15,3.2,7.5,26,26,3.55
764,4/17/2018 11:30,2.9,5.6,26,26,3.55
765,4/17/2018 11:45,2.5,2.9,26,26,3.55
766,4/17/2018 12:00,2.5,1.5,26,26,3.55
767,4/17/2018 12:15,2.5,0.8,26,26,3.55
768,4/17/2018 12:30,2.5,0.5,27,26,3.55
769,4/17/2018 12:45,2.5,0.5,26,26,3.55
770,4/17/2018 13:00,2.5,0.5,27,26,3.55
771,4/17/2018 13:15,2.5,0.8,27,27,3.55
772,4/17/2018 13:30,2.5,1.2,26,27,3.55
773,4/17/2018 13:45,2.9,1.9,27,27,3.55
774,4/17/2018 14:00,2.9,2.5,27,27,3.55
775,4/17/2018 14:15,2.5,2.9,27,27,3.55
776,4/17/2018 14:30,2.5,2.9,27,27,3.55
777,4/17/2018 14:45,2.5,2.5,27,27,3.55
778,4/17/2018 15:00,2.5,2.2,27,27,3.55
779,4/17/2018 15:15,2.5,1.9,26,27,3.55
780,4/17/2018 15:30,2.5,1.2,27,27,3.55
781,4/17/2018 15:45,2.2,0.8,27,27,3.55
782,4/17/2018 16:00,2.2,0.5,27,27,3.55
783,4/17/2018 16:15,2.2,0.5,27,27,3.55
784,4/17/2018 16:30,2.2,0.8,27,27,3.55
785,4/17/2018 16:45,2.2,0.5,27,27,3.55
786,4/17/2018 17:00,2.2,0.5,27,26,3.55
787,4/17/2018 17:15,2.2,0.5,27,27,3.55
788,4/17/2018 17:30,2.2,0.5,27,26,3.55
789,4/17/2018 17:45,1.9,0.1,27,26,3.55
790,4/17/2018 18:00,1.9,-0.2,26,26,3.55
791,4/17/2018 18:15,1.9,-0.6,26,26,3.55
792,4/17/2018 18:30,1.9,-0.6,26,26,3.55
793,4/17/2018 18:45,1.9,-0.9,26,26,3.55
794,4/17/2018 19:00,1.9,-0.9,26,26,3.55
795,4/17/2018 19:15,1.9,-0.9,26,26,3.55
796,4/17/2018 19:30,1.5,-1.3,26,26,3.55
797,4/17/2018 19:45,1.5,-1.6,26,26,3.55
798,4/17/2018 20:00,1.5,-1.6,26,26,3.55
799,4/17/2018 20:15,1.5,-1.6,26,26,3.55
800,4/17/2018 20:30,1.5,-2,26,26,3.55
801,4/17/2018 20:45,1.5,-1.6,26,26,3.55
802,4/17/2018 21:00,1.5,-1.6,26,26,3.55
803,4/17/2018 21:15,1.5,-1.6,26,26,3.55
804,4/17/2018 21:30,1.5,-2,26,26,3.55
805,4/17/2018 21:45,1.5,-2,26,26,3.55
806,4/17/2018 22:00,1.5,-2.3,26,26,3.55
807,4/17/2018 22:15,1.5,-2.3,25,25,3.55
808,4/17/2018 22:30,1.5,-2.3,25,25,3.51
809,4/17/2018 22:45,1.5,-2.3,25,25,3.51
810,4/17/2018 23:00,1.5,-2.3,25,25,3.51
811,4/17/2018 23:15,1.2,-2.7,25,25,3.51
812,4/17/2018 23:30,1.2,-2.7,25,25,3.51
813,4/17/2018 23:45,1.2,-3.1,25,25,3.51
814,4/18/2018 0:00,1.2,-3.1,25,25,3.51
815,4/18/2018 0:15,1.2,-3.4,25,25,3.51
816,4/18/2018 0:30,1.2,-3.4,26,25,3.51
817,4/18/2018 0:45,1.2,-3.4,25,25,3.51
818,4/18/2018 1:00,1.2,-3.4,25,25,3.51
819,4/18/2018 1:15,1.2,-3.4,25,25,3.51
820,4/18/2018 1:30,1.2,-3.4,25,25,3.51
821,4/18/2018 1:45,1.2,-3.4,25,25,3.51
822,4/18/2018 2:00,1.2,-3.8,25,25,3.51
823,4/18/2018 2:15,1.2,-3.8,25,25,3.51
824,4/18/2018 2:30,1.2,-3.8,25,25,3.51
825,4/18/2018 2:45,0.8,-3.8,25,25,3.51
826,4/18/2018 3:00,0.8,-3.8,25,25,3.51
827,4/18/2018 3:15,0.8,-3.8,25,25,3.51
828,4/18/2018 3:30,0.8,-3.8,25,25,3.51
829,4/18/2018 3:45,0.8,-3.8,25,25,3.51
830,4/18/2018 4:00,0.8,-3.8,24,24,3.51
831,4/18/2018 4:15,0.8,-3.8,24,24,3.51
832,4/18/2018 4:30,0.8,-3.8,24,24,3.51
833,4/18/2018 4:45,0.8,-3.8,24,24,3.51
834,4/18/2018 5:00,0.8,-4.2,23,23,3.51
835,4/18/2018 5:15,0.8,-4.2,23,23,3.51
836,4/18/2018 5:30,0.8,-4.2,23,23,3.51
837,4/18/2018 5:45,0.8,-4.2,23,23,3.51
838,4/18/2018 6:00,0.8,-4.2,23,23,3.51
839,4/18/2018 6:15,0.8,-4.2,22,23,3.51
840,4/18/2018 6:30,0.8,-3.8,22,23,3.51
841,4/18/2018 6:45,0.8,-3.8,23,23,3.51
842,4/18/2018 7:00,0.8,-3.4,23,23,3.51
843,4/18/2018 7:15,1.2,-3.1,23,23,3.51
844,4/18/2018 7:30,1.2,-2.7,23,23,3.51
845,4/18/2018 7:45,1.2,-1.6,23,23,3.51
846,4/18/2018 8:00,1.5,-0.2,23,23,3.51
847,4/18/2018 8:15,1.5,0.5,23,23,3.51
848,4/18/2018 8:30,1.5,0.5,23,23,3.55
849,4/18/2018 8:45,1.5,1.2,23,23,3.55
850,4/18/2018 9:00,1.9,1.9,24,23,3.55
851,4/18/2018 9:15,2.2,2.5,24,24,3.55
852,4/18/2018 9:30,2.2,3.9,24,24,3.55
853,4/18/2018 9:45,2.2,5.2,25,25,3.55
854,4/18/2018 10:00,2.2,4.9,26,26,3.55
855,4/18/2018 10:15,2.5,4.6,27,26,3.55
856,4/18/2018 10:30,2.5,4.6,27,27,3.55
857,4/18/2018 10:45,2.5,4.6,27,28,3.55
858,4/18/2018 11:00,2.5,4.6,27,27,3.55
859,4/18/2018 11:15,2.9,4.9,27,27,3.55
860,4/18/2018 11:30,2.9,5.2,27,27,3.55
861,4/18/2018 11:45,3.2,5.6,27,27,3.55
862,4/18/2018 12:00,3.2,5.9,28,27,3.55
863,4/18/2018 12:15,3.5,6.2,27,27,3.55
864,4/18/2018 12:30,3.5,6.9,28,27,3.55
865,4/18/2018 12:45,3.5,7.5,28,27,3.55
866,4/18/2018 13:00,3.5,7.9,27,27,3.55
867,4/18/2018 13:15,3.9,8.2,28,27,3.55
868,4/18/2018 13:30,3.9,8.5,27,27,3.55
869,4/18/2018 13:45,3.5,9.2,28,27,3.55
870,4/18/2018 14:00,3.5,10.2,27,27,3.55
871,4/18/2018 14:15,3.5,10.8,27,27,3.55
872,4/18/2018 14:30,3.5,12.5,28,28,3.59
873,4/18/2018 14:45,3.5,13.1,28,27,3.59
874,4/18/2018 15:00,3.2,12.5,27,27,3.59
875,4/18/2018 15:15,3.2,10.8,27,27,3.59
876,4/18/2018 15:30,3.2,9.8,27,27,3.55
877,4/18/2018 15:45,3.2,9.2,27,27,3.55
878,4/18/2018 16:00,2.9,8.5,27,27,3.55
879,4/18/2018 16:15,2.9,7.9,27,27,3.55
880,4/18/2018 16:30,2.9,7.5,27,27,3.55
881,4/18/2018 16:45,2.9,7.2,27,27,3.55
882,4/18/2018 17:00,2.9,6.9,27,27,3.55
883,4/18/2018 17:15,2.5,6.2,27,27,3.55
884,4/18/2018 17:30,2.5,5.9,27,27,3.55
885,4/18/2018 17:45,2.5,5.2,27,27,3.55
886,4/18/2018 18:00,2.5,4.9,27,27,3.55
887,4/18/2018 18:15,2.5,4.6,27,27,3.55
888,4/18/2018 18:30,2.2,4.2,27,27,3.55
889,4/18/2018 18:45,2.2,3.9,27,27,3.55
890,4/18/2018 19:00,2.2,3.9,27,27,3.55
891,4/18/2018 19:15,2.2,3.2,27,27,3.55
892,4/18/2018 19:30,2.2,2.9,27,27,3.55
893,4/18/2018 19:45,2.2,2.5,27,27,3.55
894,4/18/2018 20:00,1.9,2.5,27,27,3.55
895,4/18/2018 20:15,1.9,2.2,27,27,3.55
896,4/18/2018 20:30,1.9,2.2,27,27,3.55
897,4/18/2018 20:45,1.9,2.5,27,27,3.55
898,4/18/2018 21:00,1.9,2.5,27,27,3.55
899,4/18/2018 21:15,1.9,2.5,27,27,3.55
900,4/18/2018 21:30,1.9,2.5,27,27,3.55
901,4/18/2018 21:45,1.9,1.9,27,27,3.55
902,4/18/2018 22:00,1.9,1.5,27,27,3.55
903,4/18/2018 22:15,1.9,1.5,27,27,3.55
904,4/18/2018 22:30,1.9,1.2,27,27,3.55
905,4/18/2018 22:45,1.9,0.8,27,27,3.55
906,4/18/2018 23:00,1.5,0.5,27,27,3.55
907,4/18/2018 23:15,1.5,0.1,26,27,3.55
908,4/18/2018 23:30,1.5,0.1,27,27,3.55
909,4/18/2018 23:45,1.5,-0.2,26,26,3.55
910,4/19/2018 0:00,1.5,-0.2,27,27,3.55
911,4/19/2018 0:15,1.5,-0.2,27,26,3.55
912,4/19/2018 0:30,1.5,-0.6,26,26,3.55
913,4/19/2018 0:45,1.5,-0.6,26,26,3.55
914,4/19/2018 1:00,1.5,-0.9,26,26,3.55
915,4/19/2018 1:15,1.5,-1.3,26,26,3.55
916,4/19/2018 1:30,1.5,-1.6,26,26,3.55
917,4/19/2018 1:45,1.2,-2,26,26,3.55
918,4/19/2018 2:00,1.2,-2.3,26,26,3.55
919,4/19/2018 2:15,1.2,-2.7,26,26,3.55
920,4/19/2018 2:30,1.2,-3.1,26,26,3.55
921,4/19/2018 2:45,1.2,-3.1,26,26,3.51
922,4/19/2018 3:00,1.2,-3.4,26,26,3.51
923,4/19/2018 3:15,1.2,-3.8,26,26,3.51
924,4/19/2018 3:30,1.2,-3.8,26,26,3.51
925,4/19/2018 3:45,1.2,-4.2,26,26,3.51
926,4/19/2018 4:00,0.8,-4.2,26,26,3.51
927,4/19/2018 4:15,0.8,-4.5,26,26,3.51
928,4/19/2018 4:30,0.8,-4.5,26,26,3.51
929,4/19/2018 4:45,0.8,-4.5,26,26,3.51
930,4/19/2018 5:00,0.8,-4.9,26,26,3.51
931,4/19/2018 5:15,0.8,-4.9,26,26,3.51
932,4/19/2018 5:30,0.8,-5.3,26,26,3.51
933,4/19/2018 5:45,0.8,-5.3,25,25,3.51
934,4/19/2018 6:00,0.8,-4.9,25,25,3.51
935,4/19/2018 6:15,0.8,-4.9,25,25,3.51
936,4/19/2018 6:30,0.8,-4.5,25,25,3.51
937,4/19/2018 6:45,0.8,-4.5,24,25,3.51
938,4/19/2018 7:00,0.8,-4.2,25,25,3.51
939,4/19/2018 7:15,1.2,-3.4,25,25,3.51
940,4/19/2018 7:30,1.2,-2.7,26,25,3.51
941,4/19/2018 7:45,1.2,-2,26,26,3.51
942,4/19/2018 8:00,1.2,-1.3,26,26,3.51
943,4/19/2018 8:15,1.5,-0.6,26,26,3.51
944,4/19/2018 8:30,1.5,0.5,26,26,3.55
945,4/19/2018 8:45,1.5,1.5,27,26,3.55
946,4/19/2018 9:00,1.9,2.5,26,26,3.55
947,4/19/2018 9:15,1.9,3.5,27,27,3.55
948,4/19/2018 9:30,2.2,4.9,27,27,3.55
949,4/19/2018 9:45,2.2,5.9,27,27,3.55
950,4/19/2018 10:00,2.2,5.9,27,27,3.55
951,4/19/2018 10:15,2.2,5.9,27,27,3.55
