sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4,batt_mi_5
1702,10/15/2017 7:00,3.9,1.9,13,13,3.51
1703,10/15/2017 7:15,3.9,1.9,13,13,3.51
1704,10/15/2017 7:30,3.9,1.9,13,13,3.51
1705,10/15/2017 7:45,3.9,1.9,13,13,3.51
1706,10/15/2017 8:00,4.2,1.9,13,13,3.51
1707,10/15/2017 8:15,4.2,2.5,13,13,3.55
1708,10/15/2017 8:30,4.2,2.9,13,13,3.55
1709,10/15/2017 8:45,4.2,3.5,13,13,3.55
1710,10/15/2017 9:00,4.6,3.9,14,13,3.55
1711,10/15/2017 9:15,4.6,4.6,14,13,3.55
1712,10/15/2017 9:30,4.6,5.6,13,13,3.55
1713,10/15/2017 9:45,4.9,6.2,13,14,3.55
1714,10/15/2017 10:00,4.9,7.2,14,14,3.55
1715,10/15/2017 10:15,5.2,7.9,14,14,3.55
1716,10/15/2017 10:30,5.2,8.5,14,14,3.55
1717,10/15/2017 10:45,5.6,9.2,14,14,3.55
1718,10/15/2017 11:00,5.6,9.5,14,14,3.55
1719,10/15/2017 11:15,5.9,10.2,14,14,3.55
1720,10/15/2017 11:30,5.9,10.8,14,14,3.55
1721,10/15/2017 11:45,6.2,11.2,14,14,3.55
1722,10/15/2017 12:00,6.2,11.5,14,14,3.55
1723,10/15/2017 12:15,6.5,12.1,14,14,3.55
1724,10/15/2017 12:30,6.5,12.5,14,14,3.55
1725,10/15/2017 12:45,6.9,12.8,14,14,3.55
1726,10/15/2017 13:00,6.9,13.1,14,14,3.55
1727,10/15/2017 13:15,6.9,13.5,14,14,3.55
1728,10/15/2017 13:30,6.9,13.8,14,14,3.55
1729,10/15/2017 13:45,7.2,14.5,14,14,3.59
1730,10/15/2017 14:00,7.2,15.1,15,14,3.59
1731,10/15/2017 14:15,7.2,15.5,14,14,3.59
1732,10/15/2017 14:30,7.2,15.8,14,14,3.59
1733,10/15/2017 14:45,7.2,16.8,14,14,3.59
1734,10/15/2017 15:00,7.2,17.1,15,14,3.59
1735,10/15/2017 15:15,7.2,17.1,14,14,3.59
1736,10/15/2017 15:30,6.9,16.5,14,14,3.59
1737,10/15/2017 15:45,6.9,16.1,14,14,3.59
1738,10/15/2017 16:00,6.9,15.5,14,14,3.59
1739,10/15/2017 16:15,6.5,14.5,14,14,3.59
1740,10/15/2017 16:30,6.5,13.8,13,14,3.59
1741,10/15/2017 16:45,6.2,12.5,13,13,3.55
1742,10/15/2017 17:00,6.2,11.2,13,13,3.55
1743,10/15/2017 17:15,6.2,10.5,13,13,3.55
1744,10/15/2017 17:30,5.9,9.8,13,13,3.55
1745,10/15/2017 17:45,5.9,8.9,13,13,3.55
1746,10/15/2017 18:00,5.9,8.2,13,13,3.55
1747,10/15/2017 18:15,5.9,7.2,13,13,3.55
1748,10/15/2017 18:30,5.6,6.5,13,13,3.55
1749,10/15/2017 18:45,5.6,5.9,13,13,3.55
1750,10/15/2017 19:00,5.6,5.2,13,13,3.55
1751,10/15/2017 19:15,5.2,4.9,13,13,3.55
1752,10/15/2017 19:30,5.2,4.2,12,13,3.55
1753,10/15/2017 19:45,5.2,3.9,13,13,3.55
1754,10/15/2017 20:00,5.2,3.5,13,13,3.55
1755,10/15/2017 20:15,4.9,3.2,13,13,3.55
1756,10/15/2017 20:30,4.9,2.9,13,12,3.55
1757,10/15/2017 20:45,4.9,2.5,12,12,3.55
1758,10/15/2017 21:00,4.9,2.2,12,12,3.55
1759,10/15/2017 21:15,4.9,1.9,12,12,3.55
1760,10/15/2017 21:30,4.9,1.9,12,12,3.55
1761,10/15/2017 21:45,4.6,1.5,12,12,3.55
1762,10/15/2017 22:00,4.6,1.2,12,12,3.55
1763,10/15/2017 22:15,4.6,1.2,12,12,3.55
1764,10/15/2017 22:30,4.6,0.8,12,12,3.55
1765,10/15/2017 22:45,4.6,0.8,12,12,3.55
1766,10/15/2017 23:00,4.6,0.5,12,12,3.55
1767,10/15/2017 23:15,4.6,0.5,12,12,3.55
1768,10/15/2017 23:30,4.6,0.5,12,12,3.55
1769,10/15/2017 23:45,4.6,0.8,12,12,3.55
1770,10/16/2017 0:00,4.6,1.2,12,12,3.55
1771,10/16/2017 0:15,4.6,1.2,12,12,3.55
1772,10/16/2017 0:30,4.6,0.8,12,12,3.55
1773,10/16/2017 0:45,4.6,0.8,12,12,3.55
1774,10/16/2017 1:00,4.6,0.5,12,12,3.55
1775,10/16/2017 1:15,4.6,0.8,12,12,3.55
1776,10/16/2017 1:30,4.6,1.2,12,12,3.55
1777,10/16/2017 1:45,4.6,1.9,12,12,3.55
1778,10/16/2017 2:00,4.6,1.9,12,12,3.55
1779,10/16/2017 2:15,4.6,1.5,12,12,3.55
1780,10/16/2017 2:30,4.6,1.2,12,12,3.55
1781,10/16/2017 2:45,4.6,1.5,12,12,3.55
1782,10/16/2017 3:00,4.6,2.2,12,12,3.55
1783,10/16/2017 3:15,4.9,3.5,12,12,3.55
1784,10/16/2017 3:30,4.9,4.6,12,12,3.55
1785,10/16/2017 3:45,4.9,5.2,12,12,3.55
1786,10/16/2017 4:00,4.9,5.9,12,12,3.55
1787,10/16/2017 4:15,5.2,6.5,12,12,3.55
1788,10/16/2017 4:30,5.2,6.9,12,12,3.55
1789,10/16/2017 4:45,4.9,6.5,12,12,3.55
1790,10/16/2017 5:00,4.9,6.2,12,12,3.55
1791,10/16/2017 5:15,4.9,5.6,12,12,3.55
1792,10/16/2017 5:30,4.9,5.2,12,12,3.55
1793,10/16/2017 5:45,4.9,5.2,12,12,3.55
1794,10/16/2017 6:00,5.2,5.6,13,12,3.55
1795,10/16/2017 6:15,5.2,5.9,12,12,3.55
1796,10/16/2017 6:30,5.2,5.9,12,12,3.55
1797,10/16/2017 6:45,5.2,6.5,12,12,3.55
1798,10/16/2017 7:00,5.2,6.5,12,12,3.55
1799,10/16/2017 7:15,5.2,6.9,12,12,3.55
1800,10/16/2017 7:30,5.2,6.9,12,12,3.55
1801,10/16/2017 7:45,5.2,7.2,12,12,3.55
1802,10/16/2017 8:00,5.2,7.2,12,12,3.55
1803,10/16/2017 8:15,5.2,7.9,12,12,3.55
1804,10/16/2017 8:30,5.2,8.2,12,12,3.55
1805,10/16/2017 8:45,5.6,8.5,12,12,3.55
1806,10/16/2017 9:00,5.6,9.2,12,12,3.55
1807,10/16/2017 9:15,5.9,9.8,12,12,3.55
1808,10/16/2017 9:30,5.9,10.8,13,12,3.55
1809,10/16/2017 9:45,5.9,11.5,12,12,3.55
1810,10/16/2017 10:00,5.9,12.5,12,12,3.55
1811,10/16/2017 10:15,6.2,12.8,12,12,3.55
1812,10/16/2017 10:30,6.2,13.5,13,12,3.55
1813,10/16/2017 10:45,6.5,13.8,12,12,3.55
1814,10/16/2017 11:00,6.9,14.5,12,12,3.59
1815,10/16/2017 11:15,6.9,15.1,13,12,3.59
1816,10/16/2017 11:30,6.9,15.5,12,12,3.59
1817,10/16/2017 11:45,7.2,15.5,12,12,3.59
1818,10/16/2017 12:00,7.2,15.5,12,12,3.59
1819,10/16/2017 12:15,7.2,15.8,12,12,3.59
1820,10/16/2017 12:30,7.5,16.5,12,12,3.59
1821,10/16/2017 12:45,7.9,16.8,12,12,3.59
1822,10/16/2017 13:00,7.9,17.1,12,12,3.59
1823,10/16/2017 13:15,7.9,17.5,12,12,3.59
1824,10/16/2017 13:30,7.9,17.5,12,12,3.59
1825,10/16/2017 13:45,7.9,18.2,12,12,3.59
1826,10/16/2017 14:00,8.2,18.8,12,12,3.59
1827,10/16/2017 14:15,8.2,19.2,12,12,3.59
1828,10/16/2017 14:30,8.2,19.2,12,12,3.59
1829,10/16/2017 14:45,8.2,20.2,12,12,3.59
1830,10/16/2017 15:00,8.2,20.6,12,12,3.59
1831,10/16/2017 15:15,8.2,20.2,12,12,3.59
1832,10/16/2017 15:30,7.9,19.9,12,12,3.59
1833,10/16/2017 15:45,7.9,19.2,12,12,3.59
1834,10/16/2017 16:00,7.5,18.5,12,12,3.59
1835,10/16/2017 16:15,7.5,17.8,12,12,3.59
1836,10/16/2017 16:30,7.5,16.8,12,12,3.59
1837,10/16/2017 16:45,7.2,15.8,12,12,3.59
1838,10/16/2017 17:00,7.2,14.8,11,12,3.59
1839,10/16/2017 17:15,6.9,14.1,12,12,3.59
1840,10/16/2017 17:30,6.9,12.8,11,11,3.59
1841,10/16/2017 17:45,6.5,12.1,11,11,3.55
1842,10/16/2017 18:00,6.5,11.2,11,11,3.55
1843,10/16/2017 18:15,6.5,10.5,11,11,3.55
1844,10/16/2017 18:30,6.5,10.2,11,11,3.55
1845,10/16/2017 18:45,6.2,9.8,11,11,3.55
1846,10/16/2017 19:00,6.2,9.2,11,11,3.55
1847,10/16/2017 19:15,6.2,8.9,11,11,3.55
1848,10/16/2017 19:30,6.2,8.9,11,11,3.55
1849,10/16/2017 19:45,6.2,8.5,11,11,3.55
1850,10/16/2017 20:00,5.9,8.2,11,11,3.55
1851,10/16/2017 20:15,5.9,7.5,11,11,3.55
1852,10/16/2017 20:30,5.9,7.5,11,11,3.55
1853,10/16/2017 20:45,5.9,7.2,11,11,3.55
1854,10/16/2017 21:00,5.9,6.5,11,11,3.55
1855,10/16/2017 21:15,5.6,6.2,11,11,3.55
1856,10/16/2017 21:30,5.6,5.9,11,11,3.55
1857,10/16/2017 21:45,5.6,5.6,11,11,3.55
1858,10/16/2017 22:00,5.6,4.9,11,11,3.55
1859,10/16/2017 22:15,5.2,4.6,11,11,3.55
1860,10/16/2017 22:30,5.2,3.9,11,11,3.55
1861,10/16/2017 22:45,5.2,3.5,11,11,3.55
1862,10/16/2017 23:00,5.2,3.2,11,11,3.55
1863,10/16/2017 23:15,4.9,2.9,11,11,3.55
1864,10/16/2017 23:30,4.9,2.5,11,11,3.55
1865,10/16/2017 23:45,4.9,2.2,10,11,3.55
1866,10/17/2017 0:00,4.9,1.9,11,11,3.55
1867,10/17/2017 0:15,4.9,1.9,10,11,3.55
1868,10/17/2017 0:30,4.9,1.9,11,11,3.55
1869,10/17/2017 0:45,5.2,2.9,11,11,3.55
1870,10/17/2017 1:00,5.2,4.9,11,11,3.55
1871,10/17/2017 1:15,5.2,5.9,11,11,3.55
1872,10/17/2017 1:30,5.6,6.5,11,11,3.55
1873,10/17/2017 1:45,5.2,7.2,11,11,3.55
1874,10/17/2017 2:00,5.6,7.5,11,11,3.55
1875,10/17/2017 2:15,5.6,7.9,11,11,3.55
1876,10/17/2017 2:30,5.6,7.9,11,11,3.55
1877,10/17/2017 2:45,5.6,8.2,11,11,3.55
1878,10/17/2017 3:00,5.6,8.2,11,11,3.55
1879,10/17/2017 3:15,5.6,7.9,11,11,3.55
1880,10/17/2017 3:30,5.6,8.2,11,11,3.55
1881,10/17/2017 3:45,5.6,8.2,11,11,3.55
1882,10/17/2017 4:00,5.6,8.2,11,11,3.55
1883,10/17/2017 4:15,5.6,8.2,11,11,3.55
1884,10/17/2017 4:30,5.2,7.5,11,11,3.55
1885,10/17/2017 4:45,5.6,7.5,11,11,3.55
1886,10/17/2017 5:00,5.6,7.2,11,11,3.55
1887,10/17/2017 5:15,5.6,7.5,11,11,3.55
1888,10/17/2017 5:30,5.6,7.5,11,11,3.55
1889,10/17/2017 5:45,5.2,7.5,11,11,3.55
1890,10/17/2017 6:00,5.2,6.9,11,11,3.55
1891,10/17/2017 6:15,5.2,6.5,11,11,3.55
1892,10/17/2017 6:30,5.2,6.5,11,11,3.55
1893,10/17/2017 6:45,5.2,6.2,11,11,3.55
1894,10/17/2017 7:00,5.2,5.6,11,11,3.55
1895,10/17/2017 7:15,5.2,5.2,11,11,3.55
1896,10/17/2017 7:30,5.2,5.2,11,11,3.55
1897,10/17/2017 7:45,5.2,5.6,11,11,3.55
1898,10/17/2017 8:00,5.2,5.9,11,11,3.55
1899,10/17/2017 8:15,5.2,6.5,11,11,3.55
1900,10/17/2017 8:30,5.6,7.2,11,11,3.55
1901,10/17/2017 8:45,5.6,7.9,11,11,3.55
1902,10/17/2017 9:00,5.6,8.2,11,11,3.55
1903,10/17/2017 9:15,5.9,8.9,11,11,3.55
1904,10/17/2017 9:30,6.2,10.2,11,11,3.55
1905,10/17/2017 9:45,6.2,11.5,11,11,3.55
1906,10/17/2017 10:00,6.5,12.5,12,11,3.55
1907,10/17/2017 10:15,6.5,13.1,12,11,3.55
1908,10/17/2017 10:30,6.5,13.8,12,11,3.55
1909,10/17/2017 10:45,6.9,14.1,11,12,3.59
1910,10/17/2017 11:00,7.2,14.8,12,12,3.59
1911,10/17/2017 11:15,7.2,15.5,12,12,3.59
1912,10/17/2017 11:30,7.2,15.5,12,12,3.59
1913,10/17/2017 11:45,7.2,15.8,12,12,3.59
1914,10/17/2017 12:00,7.5,15.8,12,12,3.59
1915,10/17/2017 12:15,7.9,16.1,12,12,3.59
1916,10/17/2017 12:30,7.9,16.5,11,12,3.59
1917,10/17/2017 12:45,7.9,16.8,12,12,3.59
1918,10/17/2017 13:00,7.9,17.1,11,12,3.59
1919,10/17/2017 13:15,8.2,17.1,11,12,3.59
1920,10/17/2017 13:30,8.2,17.5,11,11,3.59
1921,10/17/2017 13:45,8.2,18.2,12,12,3.59
1922,10/17/2017 14:00,8.2,19.2,12,12,3.59
1923,10/17/2017 14:15,8.5,19.2,11,12,3.59
1924,10/17/2017 14:30,8.2,19.5,11,12,3.59
1925,10/17/2017 14:45,8.2,20.2,12,12,3.59
1926,10/17/2017 15:00,8.2,20.2,11,11,3.59
1927,10/17/2017 15:15,8.2,20.2,12,12,3.59
1928,10/17/2017 15:30,8.2,19.9,11,11,3.59
1929,10/17/2017 15:45,7.9,19.2,11,11,3.59
1930,10/17/2017 16:00,7.9,18.8,11,11,3.59
1931,10/17/2017 16:15,7.9,18.2,11,11,3.59
1932,10/17/2017 16:30,7.9,17.5,11,11,3.59
1933,10/17/2017 16:45,7.5,16.1,11,11,3.59
1934,10/17/2017 17:00,7.2,15.1,11,11,3.59
1935,10/17/2017 17:15,7.2,14.5,11,11,3.59
1936,10/17/2017 17:30,7.2,13.5,11,11,3.59
1937,10/17/2017 17:45,7.2,13.5,11,11,3.59
1938,10/17/2017 18:00,6.9,12.8,11,11,3.55
1939,10/17/2017 18:15,6.9,11.8,11,11,3.55
1940,10/17/2017 18:30,6.9,11.2,11,11,3.55
1941,10/17/2017 18:45,6.5,10.2,11,11,3.55
1942,10/17/2017 19:00,6.5,9.5,11,11,3.55
1943,10/17/2017 19:15,6.5,8.9,11,11,3.55
1944,10/17/2017 19:30,6.5,9.2,11,11,3.55
1945,10/17/2017 19:45,6.5,9.2,11,11,3.55
1946,10/17/2017 20:00,6.5,9.2,11,11,3.55
1947,10/17/2017 20:15,6.5,9.5,11,11,3.55
1948,10/17/2017 20:30,6.5,9.5,11,11,3.55
1949,10/17/2017 20:45,6.5,9.5,11,11,3.55
1950,10/17/2017 21:00,6.2,9.5,11,11,3.55
1951,10/17/2017 21:15,6.2,9.5,10,11,3.55
1952,10/17/2017 21:30,6.2,9.2,11,11,3.55
1953,10/17/2017 21:45,6.2,9.2,10,11,3.55
1954,10/17/2017 22:00,6.2,9.8,11,11,3.55
1955,10/17/2017 22:15,6.2,9.8,11,11,3.55
1956,10/17/2017 22:30,6.2,9.5,11,11,3.55
1957,10/17/2017 22:45,6.2,9.5,11,11,3.55
1958,10/17/2017 23:00,6.5,10.2,11,11,3.55
1959,10/17/2017 23:15,6.2,10.5,10,11,3.55
1960,10/17/2017 23:30,6.2,10.2,11,11,3.55
1961,10/17/2017 23:45,6.2,9.8,11,11,3.55
1962,10/18/2017 0:00,6.2,8.9,10,11,3.55
1963,10/18/2017 0:15,6.2,8.2,10,11,3.55
1964,10/18/2017 0:30,5.9,7.5,11,11,3.55
1965,10/18/2017 0:45,5.9,6.5,11,11,3.55
1966,10/18/2017 1:00,5.9,5.9,11,11,3.55
1967,10/18/2017 1:15,5.9,5.6,11,11,3.55
1968,10/18/2017 1:30,5.6,5.2,11,11,3.55
1969,10/18/2017 1:45,5.6,4.9,11,11,3.55
1970,10/18/2017 2:00,5.6,4.9,10,10,3.55
1971,10/18/2017 2:15,5.6,4.6,11,10,3.55
1972,10/18/2017 2:30,5.6,4.6,10,10,3.55
1973,10/18/2017 2:45,5.6,4.6,10,10,3.55
1974,10/18/2017 3:00,5.6,4.2,10,11,3.55
1975,10/18/2017 3:15,5.2,4.2,10,10,3.55
1976,10/18/2017 3:30,5.2,4.2,11,10,3.55
1977,10/18/2017 3:45,5.2,4.2,10,11,3.55
1978,10/18/2017 4:00,5.2,4.2,11,11,3.55
1979,10/18/2017 4:15,5.2,3.9,10,10,3.55
1980,10/18/2017 4:30,5.2,3.5,11,10,3.55
1981,10/18/2017 4:45,4.9,3.5,10,10,3.55
1982,10/18/2017 5:00,4.9,3.2,10,10,3.55
1983,10/18/2017 5:15,4.9,3.2,10,10,3.55
1984,10/18/2017 5:30,5.2,3.9,11,10,3.55
1985,10/18/2017 5:45,5.2,4.6,10,10,3.55
1986,10/18/2017 6:00,5.2,4.9,10,11,3.55
1987,10/18/2017 6:15,5.2,5.2,11,11,3.55
1988,10/18/2017 6:30,5.2,5.9,11,10,3.55
1989,10/18/2017 6:45,5.6,6.9,11,11,3.55
1990,10/18/2017 7:00,5.6,7.2,11,11,3.55
1991,10/18/2017 7:15,5.6,7.5,11,11,3.55
1992,10/18/2017 7:30,5.6,7.9,11,11,3.55
1993,10/18/2017 7:45,5.6,8.5,11,11,3.55
1994,10/18/2017 8:00,5.9,8.9,11,11,3.55
1995,10/18/2017 8:15,5.9,9.2,11,11,3.55
1996,10/18/2017 8:30,5.9,9.2,11,11,3.55
1997,10/18/2017 8:45,5.6,8.9,11,11,3.55
1998,10/18/2017 9:00,5.9,8.9,11,11,3.55
1999,10/18/2017 9:15,6.2,9.2,11,11,3.55
2000,10/18/2017 9:30,6.2,10.2,11,11,3.55
2001,10/18/2017 9:45,6.2,11.2,11,11,3.55
2002,10/18/2017 10:00,6.5,12.1,11,11,3.55
2003,10/18/2017 10:15,6.5,12.8,11,11,3.55
2004,10/18/2017 10:30,6.9,13.5,11,11,3.55
2005,10/18/2017 10:45,7.2,14.1,11,11,3.55
2006,10/18/2017 11:00,7.2,14.5,11,11,3.59
2007,10/18/2017 11:15,7.5,15.1,11,11,3.59
2008,10/18/2017 11:30,7.5,15.5,11,11,3.59
2009,10/18/2017 11:45,7.5,15.8,11,11,3.59
2010,10/18/2017 12:00,7.9,16.1,11,11,3.59
2011,10/18/2017 12:15,7.9,16.5,10,11,3.59
2012,10/18/2017 12:30,8.2,16.8,11,11,3.59
2013,10/18/2017 12:45,8.2,17.1,11,11,3.59
2014,10/18/2017 13:00,8.2,17.5,11,11,3.59
2015,10/18/2017 13:15,8.5,17.8,11,11,3.59
2016,10/18/2017 13:30,8.5,18.2,11,11,3.59
2017,10/18/2017 13:45,8.5,19.2,11,11,3.59
2018,10/18/2017 14:00,8.5,20.2,11,11,3.59
2019,10/18/2017 14:15,8.5,20.6,11,11,3.59
2020,10/18/2017 14:30,8.5,20.9,11,11,3.59
2021,10/18/2017 14:45,8.5,21.6,11,11,3.59
2022,10/18/2017 15:00,8.5,21.3,11,11,3.59
2023,10/18/2017 15:15,8.2,20.9,11,11,3.59
2024,10/18/2017 15:30,8.2,20.6,11,11,3.59
2025,10/18/2017 15:45,8.2,19.5,11,11,3.59
2026,10/18/2017 16:00,7.9,18.5,10,10,3.59
2027,10/18/2017 16:15,7.5,16.8,10,10,3.59
2028,10/18/2017 16:30,7.5,15.1,10,10,3.59
2029,10/18/2017 16:45,7.2,13.5,10,10,3.59
2030,10/18/2017 17:00,7.2,12.1,11,10,3.55
2031,10/18/2017 17:15,6.9,11.2,10,10,3.55
2032,10/18/2017 17:30,6.9,10.5,10,10,3.55
2033,10/18/2017 17:45,6.9,9.5,10,10,3.55
2034,10/18/2017 18:00,6.5,9.2,10,10,3.55
2035,10/18/2017 18:15,6.5,8.5,10,10,3.55
2036,10/18/2017 18:30,6.5,8.2,10,10,3.55
2037,10/18/2017 18:45,6.2,7.5,10,10,3.55
2038,10/18/2017 19:00,6.2,7.2,10,10,3.55
2039,10/18/2017 19:15,6.2,6.9,11,10,3.55
2040,10/18/2017 19:30,6.2,6.5,11,10,3.55
2041,10/18/2017 19:45,5.9,6.2,10,10,3.55
2042,10/18/2017 20:00,5.9,5.9,10,10,3.55
2043,10/18/2017 20:15,5.9,5.6,10,10,3.55
2044,10/18/2017 20:30,5.9,5.2,10,10,3.55
2045,10/18/2017 20:45,5.6,4.9,10,10,3.55
2046,10/18/2017 21:00,5.6,4.2,10,10,3.55
2047,10/18/2017 21:15,5.6,3.9,10,10,3.55
2048,10/18/2017 21:30,5.2,3.5,11,10,3.55
2049,10/18/2017 21:45,5.2,3.2,10,10,3.55
2050,10/18/2017 22:00,5.2,2.9,10,10,3.55
2051,10/18/2017 22:15,5.2,2.9,10,10,3.55
2052,10/18/2017 22:30,5.2,2.5,10,10,3.55
2053,10/18/2017 22:45,4.9,2.5,10,10,3.55
2054,10/18/2017 23:00,4.9,2.2,10,10,3.55
2055,10/18/2017 23:15,4.9,2.2,10,10,3.55
2056,10/18/2017 23:30,4.9,1.9,10,10,3.55
2057,10/18/2017 23:45,4.9,1.9,10,10,3.55
2058,10/19/2017 0:00,4.9,1.5,10,10,3.55
2059,10/19/2017 0:15,4.9,1.5,10,10,3.55
2060,10/19/2017 0:30,4.6,1.2,10,10,3.55
2061,10/19/2017 0:45,4.6,1.2,10,10,3.55
2062,10/19/2017 1:00,4.6,1.2,10,10,3.55
2063,10/19/2017 1:15,4.6,1.2,10,10,3.55
2064,10/19/2017 1:30,4.6,0.8,10,10,3.55
2065,10/19/2017 1:45,4.6,1.2,10,10,3.55
2066,10/19/2017 2:00,4.6,1.2,10,10,3.55
2067,10/19/2017 2:15,4.6,1.2,10,10,3.55
2068,10/19/2017 2:30,4.6,0.8,10,10,3.55
2069,10/19/2017 2:45,4.6,0.8,10,10,3.55
2070,10/19/2017 3:00,4.6,0.8,10,10,3.55
2071,10/19/2017 3:15,4.6,0.8,10,10,3.51
2072,10/19/2017 3:30,4.6,0.8,10,10,3.51
2073,10/19/2017 3:45,4.2,0.5,10,10,3.51
2074,10/19/2017 4:00,4.2,0.5,10,10,3.51
2075,10/19/2017 4:15,4.2,0.5,10,10,3.51
2076,10/19/2017 4:30,4.2,0.1,10,10,3.51
2077,10/19/2017 4:45,4.2,0.1,10,10,3.51
2078,10/19/2017 5:00,4.2,0.1,10,10,3.51
2079,10/19/2017 5:15,4.2,-0.2,10,10,3.51
2080,10/19/2017 5:30,4.2,-0.2,10,10,3.51
2081,10/19/2017 5:45,4.2,-0.2,10,10,3.51
2082,10/19/2017 6:00,4.2,-0.2,10,10,3.51
2083,10/19/2017 6:15,4.2,-0.2,10,10,3.51
2084,10/19/2017 6:30,4.2,-0.2,10,10,3.51
2085,10/19/2017 6:45,4.2,-0.2,10,10,3.51
2086,10/19/2017 7:00,4.2,-0.2,10,10,3.51
2087,10/19/2017 7:15,4.2,-0.2,10,10,3.51
2088,10/19/2017 7:30,4.2,-0.2,10,10,3.51
2089,10/19/2017 7:45,4.2,-0.2,10,10,3.51
2090,10/19/2017 8:00,4.2,0.1,10,10,3.51
2091,10/19/2017 8:15,4.2,0.5,10,10,3.51
2092,10/19/2017 8:30,4.2,0.8,10,10,3.51
2093,10/19/2017 8:45,4.6,1.5,10,10,3.51
2094,10/19/2017 9:00,4.6,2.2,10,10,3.51
2095,10/19/2017 9:15,4.9,3.5,10,10,3.55
2096,10/19/2017 9:30,5.2,4.6,10,10,3.55
2097,10/19/2017 9:45,5.2,5.6,11,10,3.55
2098,10/19/2017 10:00,5.6,6.9,10,10,3.55
2099,10/19/2017 10:15,5.6,8.2,10,10,3.55
2100,10/19/2017 10:30,5.9,9.2,11,11,3.55
2101,10/19/2017 10:45,6.2,10.5,11,11,3.55
2102,10/19/2017 11:00,6.5,11.8,11,11,3.55
2103,10/19/2017 11:15,6.9,12.8,11,11,3.55
2104,10/19/2017 11:30,6.9,13.8,11,11,3.55
2105,10/19/2017 11:45,6.9,14.8,11,11,3.55
2106,10/19/2017 12:00,7.2,15.8,11,11,3.55
2107,10/19/2017 12:15,7.5,16.5,11,11,3.59
2108,10/19/2017 12:30,7.9,17.5,11,11,3.59
2109,10/19/2017 12:45,7.9,18.2,11,11,3.59
2110,10/19/2017 13:00,8.2,18.5,11,11,3.59
2111,10/19/2017 13:15,8.5,19.2,11,11,3.59
2112,10/19/2017 13:30,8.5,19.5,11,11,3.59
2113,10/19/2017 13:45,8.5,19.2,11,11,3.59
2114,10/19/2017 14:00,8.5,19.2,11,11,3.59
2115,10/19/2017 14:15,8.5,18.8,11,11,3.59
2116,10/19/2017 14:30,8.5,18.8,11,11,3.59
2117,10/19/2017 14:45,8.5,18.8,11,11,3.59
2118,10/19/2017 15:00,8.5,18.8,11,11,3.59
2119,10/19/2017 15:15,8.2,18.8,11,11,3.59
2120,10/19/2017 15:30,8.5,19.5,11,11,3.59
2121,10/19/2017 15:45,8.2,19.5,11,11,3.59
2122,10/19/2017 16:00,8.2,18.5,11,11,3.59
2123,10/19/2017 16:15,7.9,17.8,11,11,3.59
2124,10/19/2017 16:30,7.9,16.8,11,11,3.59
2125,10/19/2017 16:45,7.9,16.1,11,11,3.59
2126,10/19/2017 17:00,7.9,15.5,10,10,3.59
2127,10/19/2017 17:15,7.9,15.5,11,11,3.59
2128,10/19/2017 17:30,7.9,14.8,10,10,3.59
2129,10/19/2017 17:45,7.5,14.1,10,10,3.59
2130,10/19/2017 18:00,7.5,13.5,10,10,3.55
2131,10/19/2017 18:15,7.5,12.5,10,10,3.55
2132,10/19/2017 18:30,7.2,11.8,10,10,3.55
2133,10/19/2017 18:45,7.2,11.2,10,10,3.55
2134,10/19/2017 19:00,7.2,10.5,10,10,3.55
2135,10/19/2017 19:15,7.2,10.2,10,10,3.55
2136,10/19/2017 19:30,6.9,9.5,10,10,3.55
2137,10/19/2017 19:45,6.9,9.2,11,10,3.55
2138,10/19/2017 20:00,6.9,8.5,11,10,3.55
2139,10/19/2017 20:15,6.5,8.2,10,10,3.55
2140,10/19/2017 20:30,6.5,7.5,10,10,3.55
2141,10/19/2017 20:45,6.5,7.2,10,10,3.55
2142,10/19/2017 21:00,6.5,6.9,10,10,3.55
2143,10/19/2017 21:15,6.5,6.9,10,10,3.55
2144,10/19/2017 21:30,6.2,6.5,10,10,3.55
2145,10/19/2017 21:45,6.2,6.5,11,10,3.55
2146,10/19/2017 22:00,6.2,6.2,11,10,3.55
2147,10/19/2017 22:15,6.2,5.9,10,10,3.55
2148,10/19/2017 22:30,6.2,5.6,10,10,3.55
2149,10/19/2017 22:45,5.9,5.2,10,10,3.55
2150,10/19/2017 23:00,5.9,4.9,10,10,3.55
2151,10/19/2017 23:15,5.9,4.9,10,10,3.55
2152,10/19/2017 23:30,5.9,4.6,10,10,3.55
2153,10/19/2017 23:45,5.9,4.6,10,10,3.55
2154,10/20/2017 0:00,5.9,4.2,10,10,3.55
2155,10/20/2017 0:15,5.9,4.2,10,10,3.55
2156,10/20/2017 0:30,5.9,4.9,11,10,3.55
2157,10/20/2017 0:45,6.2,6.2,11,10,3.55
2158,10/20/2017 1:00,5.9,6.5,11,10,3.55
2159,10/20/2017 1:15,5.9,6.2,10,10,3.55
2160,10/20/2017 1:30,5.9,5.6,10,10,3.55
2161,10/20/2017 1:45,5.6,4.9,10,10,3.55
2162,10/20/2017 2:00,5.6,4.2,10,10,3.55
2163,10/20/2017 2:15,5.6,3.9,10,10,3.55
2164,10/20/2017 2:30,5.6,3.5,10,10,3.55
2165,10/20/2017 2:45,5.6,3.5,10,10,3.55
