Report Date:,2/26/2017 4:30:52 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Baro_2016-11-10_15-30-46-183.wsl
Create Date,11/10/2016 3:30:42 PM

Device Properties
Device,Rugged BaroTROLL
Site,Dry_Creek
Device Name,Lazy_D_Baro
Serial Number,351563
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,24

Log Configuration
,Log Name,Baro
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/17/2016 9:38:56 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 30 secs: 00





Other Log Settings



Log Notes:
Date and Time,Note
9/17/2016 8:35:34 PM  ,Used Battery: 24% Used Memory: 6%   User Name: fieldtech
11/10/2016 3:30:54 PM ,Log Download - Used Battery: 25% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2542

Sensors,1

 ,1,351563,Baro-Pressure/Temp

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Baro Pres             ,Sensor: Baro Pres             ,
,Elapsed Time,SN#: 351563                   ,SN#: 351563                   ,
Date and Time,Seconds     ,Pressure (mBar)               ,Temperature (C)               ,
10/14/2016 6:30:00 AM , 2208600.001,                       767.749,                        13.246,
10/14/2016 7:00:00 AM , 2210400.001,                       768.541,                        12.785,
10/14/2016 7:30:00 AM , 2212200.001,                       768.731,                        12.477,
10/14/2016 8:00:00 AM , 2214000.001,                       768.607,                        13.502,
10/14/2016 8:30:00 AM , 2215800.001,                       768.864,                        13.911,
10/14/2016 9:00:00 AM , 2217600.001,                       769.165,                        14.471,
10/14/2016 9:30:00 AM , 2219400.001,                       769.163,                        14.623,
10/14/2016 10:00:00 AM, 2221200.001,                       769.205,                        15.080,
10/14/2016 10:30:00 AM, 2223000.001,                       769.247,                        15.536,
10/14/2016 11:00:00 AM, 2224800.001,                       768.858,                        19.148,
10/14/2016 11:30:00 AM, 2226600.001,                       768.810,                        21.818,
10/14/2016 12:00:00 PM, 2228400.001,                       768.024,                        24.018,
10/14/2016 12:30:00 PM, 2230200.001,                       767.499,                        24.552,
10/14/2016 1:00:00 PM , 2232000.001,                       767.312,                        23.384,
10/14/2016 1:30:00 PM , 2233800.001,                       766.586,                        22.700,
10/14/2016 2:00:00 PM , 2235600.001,                       766.184,                        22.749,
10/14/2016 2:30:00 PM , 2237400.001,                       766.246,                        23.384,
10/14/2016 3:00:00 PM , 2239200.001,                       765.102,                        23.287,
10/14/2016 3:30:00 PM , 2241000.001,                       765.226,                        22.063,
10/14/2016 4:00:00 PM , 2242800.001,                       765.612,                        22.847,
10/14/2016 4:30:00 PM , 2244600.001,                       765.319,                        21.621,
10/14/2016 5:00:00 PM , 2246400.001,                       765.289,                        20.635,
10/14/2016 5:30:00 PM , 2248200.001,                       765.507,                        19.843,
10/14/2016 6:00:00 PM , 2250000.001,                       765.509,                        18.949,
10/14/2016 6:30:00 PM , 2251800.001,                       765.729,                        18.001,
10/14/2016 7:00:00 PM , 2253600.001,                       766.306,                        16.999,
10/14/2016 7:30:00 PM , 2255400.001,                       766.493,                        16.697,
10/14/2016 8:00:00 PM , 2257200.001,                       766.371,                        16.445,
10/14/2016 8:30:00 PM , 2259000.001,                       766.096,                        16.143,
10/14/2016 9:00:00 PM , 2260800.001,                       766.068,                        15.890,
10/14/2016 9:30:00 PM , 2262600.001,                       765.799,                        14.979,
10/14/2016 10:00:00 PM, 2264400.001,                       765.570,                        14.827,
10/14/2016 10:30:00 PM, 2266200.001,                       765.879,                        14.776,
10/14/2016 11:00:00 PM, 2268000.001,                       765.605,                        15.890,
10/14/2016 11:30:00 PM, 2269800.001,                       765.553,                        14.928,
10/15/2016 12:00:00 AM, 2271600.001,                       765.763,                        14.216,
10/15/2016 12:30:00 AM, 2273400.001,                       765.648,                        14.776,
10/15/2016 1:00:00 AM , 2275200.001,                       765.649,                        14.623,
10/15/2016 1:30:00 AM , 2277000.001,                       765.456,                        15.384,
10/15/2016 2:00:00 AM , 2278800.001,                       765.502,                        15.384,
10/15/2016 2:30:00 AM , 2280600.001,                       765.580,                        15.334,
10/15/2016 3:00:00 AM , 2282400.001,                       765.626,                        15.334,
10/15/2016 3:30:00 AM , 2284200.001,                       765.367,                        15.080,
10/15/2016 4:00:00 AM , 2286000.001,                       765.759,                        14.522,
10/15/2016 4:30:00 AM , 2287800.001,                       765.916,                        14.267,
10/15/2016 5:00:00 AM , 2289600.001,                       766.040,                        14.216,
10/15/2016 5:30:00 AM , 2291400.001,                       766.456,                        14.216,
10/15/2016 6:00:00 AM , 2293200.001,                       766.771,                        13.706,
10/15/2016 6:30:00 AM , 2295000.001,                       767.015,                        13.911,
10/15/2016 7:00:00 AM , 2296800.001,                       767.128,                        13.502,
10/15/2016 7:30:00 AM , 2298600.001,                       767.423,                        13.400,
10/15/2016 8:00:00 AM , 2300400.001,                       767.586,                        13.809,
10/15/2016 8:30:00 AM , 2302200.001,                       767.932,                        14.522,
10/15/2016 9:00:00 AM , 2304000.001,                       768.174,                        14.877,
10/15/2016 9:30:00 AM , 2305800.001,                       768.026,                        15.789,
10/15/2016 10:00:00 AM, 2307600.001,                       767.981,                        18.251,
10/15/2016 10:30:00 AM, 2309400.001,                       767.745,                        23.433,
10/15/2016 11:00:00 AM, 2311200.001,                       768.628,                        24.892,
10/15/2016 11:30:00 AM, 2313000.001,                       768.115,                        22.406,
10/15/2016 12:00:00 PM, 2314800.001,                       767.313,                        24.261,
10/15/2016 12:30:00 PM, 2316600.001,                       768.765,                        23.140,
10/15/2016 1:00:00 PM , 2318400.001,                       767.543,                        22.651,
10/15/2016 1:30:00 PM , 2320200.001,                       767.667,                        22.896,
10/15/2016 2:00:00 PM , 2322000.001,                       766.709,                        21.178,
10/15/2016 2:30:00 PM , 2323800.001,                       766.029,                        23.140,
10/15/2016 3:00:00 PM , 2325600.001,                       766.941,                        22.798,
10/15/2016 3:30:00 PM , 2327400.001,                       766.740,                        22.014,
10/15/2016 4:00:00 PM , 2329200.001,                       766.755,                        21.030,
10/15/2016 4:30:00 PM , 2331000.001,                       766.882,                        19.198,
10/15/2016 5:00:00 PM , 2332800.001,                       766.903,                        17.751,
10/15/2016 5:30:00 PM , 2334600.001,                       767.046,                        16.999,
10/15/2016 6:00:00 PM , 2336400.001,                       766.967,                        15.334,
10/15/2016 6:30:00 PM , 2338200.001,                       767.366,                        14.165,
10/15/2016 7:00:00 PM , 2340000.001,                       767.746,                        13.400,
10/15/2016 7:30:00 PM , 2341800.001,                       767.778,                        12.375,
10/15/2016 8:00:00 PM , 2343600.001,                       767.921,                        11.396,
10/15/2016 8:30:00 PM , 2345400.001,                       768.048,                        10.516,
10/15/2016 9:00:00 PM , 2347200.001,                       767.823,                         9.684,
10/15/2016 9:30:00 PM , 2349000.001,                       767.305,                         8.954,
10/15/2016 10:00:00 PM, 2350800.001,                       767.284,                         8.168,
10/15/2016 10:30:00 PM, 2352600.001,                       767.596,                         7.589,
10/15/2016 11:00:00 PM, 2354400.001,                       767.107,                         7.484,
10/15/2016 11:30:00 PM, 2356200.001,                       766.467,                         7.326,
10/16/2016 12:00:00 AM, 2358000.001,                       766.383,                         8.430,
10/16/2016 12:30:00 AM, 2359800.001,                       766.101,                        10.827,
10/16/2016 1:00:00 AM , 2361600.001,                       765.845,                        11.241,
10/16/2016 1:30:00 AM , 2363400.001,                       765.139,                        12.683,
10/16/2016 2:00:00 AM , 2365200.001,                       765.217,                        12.631,
10/16/2016 2:30:00 AM , 2367000.001,                       765.212,                        13.911,
10/16/2016 3:00:00 AM , 2368800.001,                       764.626,                        13.962,
10/16/2016 3:30:00 AM , 2370600.001,                       764.433,                        14.573,
10/16/2016 4:00:00 AM , 2372400.001,                       764.196,                        15.030,
10/16/2016 4:30:00 AM , 2374200.001,                       763.893,                        14.623,
10/16/2016 5:00:00 AM , 2376000.001,                       763.865,                        14.369,
10/16/2016 5:30:00 AM , 2377800.001,                       763.563,                        13.962,
10/16/2016 6:00:00 AM , 2379600.001,                       763.552,                        13.604,
10/16/2016 6:30:00 AM , 2381400.001,                       762.874,                        13.655,
10/16/2016 7:00:00 AM , 2383200.001,                       763.120,                        13.706,
10/16/2016 7:30:00 AM , 2385000.001,                       763.193,                        13.962,
10/16/2016 8:00:00 AM , 2386800.001,                       763.048,                        14.420,
10/16/2016 8:30:00 AM , 2388600.001,                       763.439,                        15.131,
10/16/2016 9:00:00 AM , 2390400.001,                       763.535,                        16.395,
10/16/2016 9:30:00 AM , 2392200.001,                       763.712,                        22.259,
10/16/2016 10:00:00 AM, 2394000.001,                       763.525,                        25.908,
10/16/2016 10:30:00 AM, 2395800.001,                       763.063,                        22.553,
10/16/2016 11:00:00 AM, 2397600.001,                       764.252,                        24.115,
10/16/2016 11:30:00 AM, 2399400.001,                       763.666,                        21.818,
10/16/2016 12:00:00 PM, 2401200.001,                       763.758,                        24.018,
10/16/2016 12:30:00 PM, 2403000.001,                       762.863,                        22.210,
10/16/2016 1:00:00 PM , 2404800.001,                       762.972,                        21.227,
10/16/2016 1:30:00 PM , 2406600.001,                       763.312,                        21.129,
10/16/2016 2:00:00 PM , 2408400.001,                       762.726,                        20.734,
10/16/2016 2:30:00 PM , 2410200.001,                       762.525,                        20.685,
10/16/2016 3:00:00 PM , 2412000.001,                       762.387,                        20.536,
10/16/2016 3:30:00 PM , 2413800.001,                       762.437,                        19.198,
10/16/2016 4:00:00 PM , 2415600.001,                       762.677,                        17.701,
10/16/2016 4:30:00 PM , 2417400.001,                       762.620,                        17.049,
10/16/2016 5:00:00 PM , 2419200.001,                       762.358,                        16.948,
10/16/2016 5:30:00 PM , 2421000.001,                       762.278,                        15.587,
10/16/2016 6:00:00 PM , 2422800.001,                       762.470,                        13.860,
10/16/2016 6:30:00 PM , 2424600.001,                       763.245,                        14.623,
10/16/2016 7:00:00 PM , 2426400.001,                       763.139,                        13.451,
10/16/2016 7:30:00 PM , 2428200.001,                       762.979,                        12.066,
10/16/2016 8:00:00 PM , 2430000.001,                       763.000,                        11.137,
10/16/2016 8:30:00 PM , 2431800.001,                       763.179,                        10.100,
10/16/2016 9:00:00 PM , 2433600.001,                       762.814,                         9.424,
10/16/2016 9:30:00 PM , 2435400.001,                       762.380,                        10.048,
10/16/2016 10:00:00 PM, 2437200.001,                       762.085,                        10.152,
10/16/2016 10:30:00 PM, 2439000.001,                       762.011,                        10.048,
10/16/2016 11:00:00 PM, 2440800.001,                       761.449,                        10.360,
10/16/2016 11:30:00 PM, 2442600.001,                       760.744,                        10.827,
10/17/2016 12:00:00 AM, 2444400.001,                       760.460,                         9.944,
10/17/2016 12:30:00 AM, 2446200.001,                       760.201,                         9.319,
10/17/2016 1:00:00 AM , 2448000.001,                       760.131,                         8.168,
10/17/2016 1:30:00 AM , 2449800.001,                       760.330,                         7.326,
10/17/2016 2:00:00 AM , 2451600.001,                       759.795,                         6.481,
10/17/2016 2:30:00 AM , 2453400.001,                       759.243,                         5.738,
10/17/2016 3:00:00 AM , 2455200.001,                       758.996,                         5.099,
10/17/2016 3:30:00 AM , 2457000.001,                       758.471,                         4.832,
10/17/2016 4:00:00 AM , 2458800.001,                       757.788,                         4.672,
10/17/2016 4:30:00 AM , 2460600.001,                       757.482,                         4.939,
10/17/2016 5:00:00 AM , 2462400.001,                       757.819,                         9.215,
10/17/2016 5:30:00 AM , 2464200.001,                       757.842,                        13.349,
10/17/2016 6:00:00 AM , 2466000.001,                       757.513,                        13.655,
10/17/2016 6:30:00 AM , 2467800.001,                       757.569,                        14.013,
10/17/2016 7:00:00 AM , 2469600.001,                       757.265,                        13.757,
10/17/2016 7:30:00 AM , 2471400.001,                       757.459,                        14.115,
10/17/2016 8:00:00 AM , 2473200.001,                       757.333,                        14.318,
10/17/2016 8:30:00 AM , 2475000.001,                       757.471,                        14.318,
10/17/2016 9:00:00 AM , 2476800.001,                       758.022,                        15.739,
10/17/2016 9:30:00 AM , 2478600.001,                       757.509,                        17.751,
10/17/2016 10:00:00 AM, 2480400.001,                       758.562,                        19.695,
10/17/2016 10:30:00 AM, 2482200.001,                       759.095,                        18.101,
10/17/2016 11:00:00 AM, 2484000.001,                       759.230,                        14.165,
10/17/2016 11:30:00 AM, 2485800.001,                       760.148,                        10.671,
10/17/2016 12:00:00 PM, 2487600.001,                       762.012,                         7.589,
10/17/2016 12:30:00 PM, 2489400.001,                       762.857,                         5.046,
10/17/2016 1:00:00 PM , 2491200.001,                       763.334,                         2.954,
10/17/2016 1:30:00 PM , 2493000.001,                       763.282,                         2.522,
10/17/2016 2:00:00 PM , 2494800.001,                       763.089,                         1.655,
10/17/2016 2:30:00 PM , 2496600.001,                       763.319,                         1.655,
10/17/2016 3:00:00 PM , 2498400.001,                       763.692,                         2.089,
10/17/2016 3:30:00 PM , 2500200.001,                       763.792,                         1.709,
10/17/2016 4:00:00 PM , 2502000.001,                       763.736,                         1.872,
10/17/2016 4:30:00 PM , 2503800.001,                       764.085,                         2.197,
10/17/2016 5:00:00 PM , 2505600.001,                       764.143,                         2.251,
10/17/2016 5:30:00 PM , 2507400.001,                       765.074,                         2.089,
10/17/2016 6:00:00 PM , 2509200.001,                       764.698,                         2.468,
10/17/2016 6:30:00 PM , 2511000.001,                       765.706,                         2.846,
10/17/2016 7:00:00 PM , 2512800.001,                       766.028,                         2.846,
10/17/2016 7:30:00 PM , 2514600.001,                       765.626,                         2.900,
10/17/2016 8:00:00 PM , 2516400.001,                       765.856,                         2.900,
10/17/2016 8:30:00 PM , 2518200.001,                       765.995,                         2.900,
10/17/2016 9:00:00 PM , 2520000.001,                       765.902,                         2.900,
10/17/2016 9:30:00 PM , 2521800.001,                       766.016,                         2.792,
10/17/2016 10:00:00 PM, 2523600.001,                       765.992,                         2.684,
10/17/2016 10:30:00 PM, 2525400.001,                       765.977,                         2.414,
10/17/2016 11:00:00 PM, 2527200.001,                       766.293,                         2.792,
10/17/2016 11:30:00 PM, 2529000.001,                       766.631,                         3.061,
10/18/2016 12:00:00 AM, 2530800.001,                       766.376,                         2.954,
10/18/2016 12:30:00 AM, 2532600.001,                       766.035,                         2.468,
10/18/2016 1:00:00 AM , 2534400.001,                       766.726,                         2.468,
10/18/2016 1:30:00 AM , 2536200.001,                       766.966,                         2.305,
10/18/2016 2:00:00 AM , 2538000.001,                       766.992,                         1.383,
10/18/2016 2:30:00 AM , 2539800.001,                       766.857,                         1.818,
10/18/2016 3:00:00 AM , 2541600.001,                       767.040,                         1.601,
10/18/2016 3:30:00 AM , 2543400.001,                       767.234,                         1.437,
10/18/2016 4:00:00 AM , 2545200.001,                       767.162,                         0.893,
10/18/2016 4:30:00 AM , 2547000.001,                       767.667,                         0.019,
10/18/2016 5:00:00 AM , 2548800.001,                       767.703,                        -0.695,
10/18/2016 5:30:00 AM , 2550600.001,                       767.750,                        -0.915,
10/18/2016 6:00:00 AM , 2552400.001,                       768.336,                        -0.530,
10/18/2016 6:30:00 AM , 2554200.001,                       768.842,                        -0.310,
10/18/2016 7:00:00 AM , 2556000.001,                       768.957,                        -0.201,
10/18/2016 7:30:00 AM , 2557800.001,                       768.911,                        -0.201,
10/18/2016 8:00:00 AM , 2559600.001,                       769.257,                         0.347,
10/18/2016 8:30:00 AM , 2561400.001,                       769.294,                         1.165,
10/18/2016 9:00:00 AM , 2563200.001,                       769.397,                         2.251,
10/18/2016 9:30:00 AM , 2565000.001,                       769.578,                         2.846,
10/18/2016 10:00:00 AM, 2566800.001,                       769.776,                         4.672,
10/18/2016 10:30:00 AM, 2568600.001,                       769.762,                         8.115,
10/18/2016 11:00:00 AM, 2570400.001,                       769.530,                         9.163,
10/18/2016 11:30:00 AM, 2572200.001,                       769.231,                        10.620,
10/18/2016 12:00:00 PM, 2574000.001,                       769.104,                        14.420,
10/18/2016 12:30:00 PM, 2575800.001,                       768.330,                        12.529,
10/18/2016 1:00:00 PM , 2577600.001,                       767.588,                        11.860,
10/18/2016 1:30:00 PM , 2579400.001,                       767.452,                        12.529,
10/18/2016 2:00:00 PM , 2581200.001,                       767.019,                        12.631,
10/18/2016 2:30:00 PM , 2583000.001,                       766.635,                        12.580,
10/18/2016 3:00:00 PM , 2584800.001,                       766.758,                        11.034,
10/18/2016 3:30:00 PM , 2586600.001,                       766.845,                         9.996,
10/18/2016 4:00:00 PM , 2588400.001,                       766.982,                         8.954,
10/18/2016 4:30:00 PM , 2590200.001,                       767.231,                         8.849,
10/18/2016 5:00:00 PM , 2592000.001,                       767.362,                         8.115,
10/18/2016 5:30:00 PM , 2593800.001,                       767.849,                         6.957,
10/18/2016 6:00:00 PM , 2595600.001,                       768.065,                         6.163,
10/18/2016 6:30:00 PM , 2597400.001,                       768.375,                         5.738,
10/18/2016 7:00:00 PM , 2599200.001,                       768.595,                         4.939,
10/18/2016 7:30:00 PM , 2601000.001,                       768.564,                         4.618,
10/18/2016 8:00:00 PM , 2602800.001,                       769.486,                         4.618,
10/18/2016 8:30:00 PM , 2604600.001,                       769.197,                         4.565,
10/18/2016 9:00:00 PM , 2606400.001,                       769.376,                         4.351,
10/18/2016 9:30:00 PM , 2608200.001,                       770.121,                         3.600,
10/18/2016 10:00:00 PM, 2610000.001,                       770.622,                         2.576,
10/18/2016 10:30:00 PM, 2611800.001,                       770.716,                         1.763,
10/18/2016 11:00:00 PM, 2613600.001,                       770.668,                         1.546,
10/18/2016 11:30:00 PM, 2615400.001,                       770.506,                         1.437,
10/19/2016 12:00:00 AM, 2617200.001,                       771.311,                         1.329,
10/19/2016 12:30:00 AM, 2619000.001,                       771.634,                         1.329,
10/19/2016 1:00:00 AM , 2620800.001,                       771.081,                         1.329,
10/19/2016 1:30:00 AM , 2622600.001,                       771.310,                         1.111,
10/19/2016 2:00:00 AM , 2624400.001,                       771.446,                         0.675,
10/19/2016 2:30:00 AM , 2626200.001,                       771.319,                         0.511,
10/19/2016 3:00:00 AM , 2628000.001,                       771.434,                         0.402,
10/19/2016 3:30:00 AM , 2629800.001,                       771.525,                         0.183,
10/19/2016 4:00:00 AM , 2631600.001,                       771.686,                         0.073,
10/19/2016 4:30:00 AM , 2633400.001,                       771.836,                        -0.091,
10/19/2016 5:00:00 AM , 2635200.001,                       772.044,                         0.238,
10/19/2016 5:30:00 AM , 2637000.001,                       772.228,                         0.238,
10/19/2016 6:00:00 AM , 2638800.001,                       772.254,                         1.002,
10/19/2016 6:30:00 AM , 2640600.001,                       772.714,                         0.784,
10/19/2016 7:00:00 AM , 2642400.001,                       772.747,                         0.511,
10/19/2016 7:30:00 AM , 2644200.001,                       772.978,                         0.729,
10/19/2016 8:00:00 AM , 2646000.001,                       773.245,                         1.111,
10/19/2016 8:30:00 AM , 2647800.001,                       773.469,                         1.709,
10/19/2016 9:00:00 AM , 2649600.001,                       773.288,                         4.511,
10/19/2016 9:30:00 AM , 2651400.001,                       774.188,                         6.110,
10/19/2016 10:00:00 AM, 2653200.001,                       774.209,                        10.412,
10/19/2016 10:30:00 AM, 2655000.001,                       774.168,                         7.484,
10/19/2016 11:00:00 AM, 2656800.001,                       774.184,                         8.954,
10/19/2016 11:30:00 AM, 2658600.001,                       774.613,                         7.062,
10/19/2016 12:00:00 PM, 2660400.001,                       774.423,                        11.189,
10/19/2016 12:30:00 PM, 2662200.001,                       774.567,                         8.482,
10/19/2016 1:00:00 PM , 2664000.001,                       774.369,                         7.905,
10/19/2016 1:30:00 PM , 2665800.001,                       774.115,                         8.168,
10/19/2016 2:00:00 PM , 2667600.001,                       774.510,                         7.379,
10/19/2016 2:30:00 PM , 2669400.001,                       774.452,                         6.428,
10/19/2016 3:00:00 PM , 2671200.001,                       774.866,                         5.312,
10/19/2016 3:30:00 PM , 2673000.001,                       774.780,                         5.525,
10/19/2016 4:00:00 PM , 2674800.001,                       775.045,                         5.099,
10/19/2016 4:30:00 PM , 2676600.001,                       776.081,                         3.061,
10/19/2016 5:00:00 PM , 2678400.001,                       776.027,                         3.223,
10/19/2016 5:30:00 PM , 2680200.001,                       776.081,                         3.061,
10/19/2016 6:00:00 PM , 2682000.001,                       776.409,                         2.684,
10/19/2016 6:30:00 PM , 2683800.001,                       776.556,                         2.522,
10/19/2016 7:00:00 PM , 2685600.001,                       777.174,                         2.197,
10/19/2016 7:30:00 PM , 2687400.001,                       777.559,                         1.655,
10/19/2016 8:00:00 PM , 2689200.001,                       777.996,                         1.546,
10/19/2016 8:30:00 PM , 2691000.001,                       778.014,                         1.002,
10/19/2016 9:00:00 PM , 2692800.001,                       778.644,                         0.292,
10/19/2016 9:30:00 PM , 2694600.001,                       778.633,                         0.238,
10/19/2016 10:00:00 PM, 2696400.001,                       779.023,                        -0.310,
10/19/2016 10:30:00 PM, 2698200.001,                       779.070,                        -0.530,
10/19/2016 11:00:00 PM, 2700000.001,                       779.186,                        -0.860,
10/19/2016 11:30:00 PM, 2701800.001,                       779.498,                        -1.135,
10/20/2016 12:00:00 AM, 2703600.001,                       779.405,                        -0.915,
10/20/2016 12:30:00 AM, 2705400.001,                       779.429,                        -1.245,
10/20/2016 1:00:00 AM , 2707200.001,                       779.559,                        -1.742,
10/20/2016 1:30:00 AM , 2709000.001,                       779.952,                        -1.853,
10/20/2016 2:00:00 AM , 2710800.001,                       780.005,                        -2.518,
10/20/2016 2:30:00 AM , 2712600.001,                       780.086,                        -2.573,
10/20/2016 3:00:00 AM , 2714400.001,                       780.246,                        -2.462,
10/20/2016 3:30:00 AM , 2716200.001,                       779.930,                        -2.907,
10/20/2016 4:00:00 AM , 2718000.001,                       779.984,                        -3.353,
10/20/2016 4:30:00 AM , 2719800.001,                       779.967,                        -3.687,
10/20/2016 5:00:00 AM , 2721600.001,                       779.833,                        -3.911,
10/20/2016 5:30:00 AM , 2723400.001,                       779.685,                        -3.967,
10/20/2016 6:00:00 AM , 2725200.001,                       779.885,                        -4.135,
10/20/2016 6:30:00 AM , 2727000.001,                       779.767,                        -4.023,
10/20/2016 7:00:00 AM , 2728800.001,                       779.507,                        -4.696,
10/20/2016 7:30:00 AM , 2730600.001,                       779.924,                        -5.202,
10/20/2016 8:00:00 AM , 2732400.001,                       779.365,                        -4.977,
10/20/2016 8:30:00 AM , 2734200.001,                       779.348,                        -3.799,
10/20/2016 9:00:00 AM , 2736000.001,                       778.544,                         0.893,
10/20/2016 9:30:00 AM , 2737800.001,                       778.759,                         0.183,
10/20/2016 10:00:00 AM, 2739600.001,                       778.135,                         8.535,
10/20/2016 10:30:00 AM, 2741400.001,                       777.819,                        10.775,
10/20/2016 11:00:00 AM, 2743200.001,                       777.441,                        12.066,
10/20/2016 11:30:00 AM, 2745000.001,                       777.396,                        13.042,
10/20/2016 12:00:00 PM, 2746800.001,                       776.978,                        20.240,
10/20/2016 12:30:00 PM, 2748600.001,                       776.854,                        14.674,
10/20/2016 1:00:00 PM , 2750400.001,                       776.653,                        13.349,
10/20/2016 1:30:00 PM , 2752200.001,                       775.719,                        14.115,
10/20/2016 2:00:00 PM , 2754000.001,                       775.719,                        14.115,
10/20/2016 2:30:00 PM , 2755800.001,                       775.744,                        14.674,
10/20/2016 3:00:00 PM , 2757600.001,                       775.573,                        14.877,
10/20/2016 3:30:00 PM , 2759400.001,                       775.701,                        14.369,
10/20/2016 4:00:00 PM , 2761200.001,                       775.521,                        13.911,
10/20/2016 4:30:00 PM , 2763000.001,                       775.318,                        11.912,
10/20/2016 5:00:00 PM , 2764800.001,                       775.204,                        10.671,
10/20/2016 5:30:00 PM , 2766600.001,                       775.310,                        10.723,
10/20/2016 6:00:00 PM , 2768400.001,                       775.306,                        10.204,
10/20/2016 6:30:00 PM , 2770200.001,                       775.348,                         9.163,
10/20/2016 7:00:00 PM , 2772000.001,                       775.195,                         8.587,
10/20/2016 7:30:00 PM , 2773800.001,                       775.402,                         8.325,
10/20/2016 8:00:00 PM , 2775600.001,                       775.310,                         8.325,
10/20/2016 8:30:00 PM , 2777400.001,                       774.966,                         7.537,
10/20/2016 9:00:00 PM , 2779200.001,                       774.997,                         9.058,
10/20/2016 9:30:00 PM , 2781000.001,                       774.647,                         9.476,
10/20/2016 10:00:00 PM, 2782800.001,                       774.462,                         9.476,
10/20/2016 10:30:00 PM, 2784600.001,                       774.245,                         9.528,
10/20/2016 11:00:00 PM, 2786400.001,                       773.865,                         8.273,
10/20/2016 11:30:00 PM, 2788200.001,                       773.773,                         8.797,
10/21/2016 12:00:00 AM, 2790000.001,                       773.981,                        10.256,
10/21/2016 12:30:00 AM, 2791800.001,                       773.971,                        10.048,
10/21/2016 1:00:00 AM , 2793600.001,                       773.498,                         9.840,
10/21/2016 1:30:00 AM , 2795400.001,                       773.384,                        10.100,
10/21/2016 2:00:00 AM , 2797200.001,                       773.545,                         9.840,
10/21/2016 2:30:00 AM , 2799000.001,                       773.041,                         9.684,
10/21/2016 3:00:00 AM , 2800800.001,                       773.125,                         9.996,
10/21/2016 3:30:00 AM , 2802600.001,                       772.941,                         9.996,
10/21/2016 4:00:00 AM , 2804400.001,                       773.073,                         9.632,
10/21/2016 4:30:00 AM , 2806200.001,                       772.593,                         9.736,
10/21/2016 5:00:00 AM , 2808000.001,                       772.764,                         9.684,
10/21/2016 5:30:00 AM , 2809800.001,                       772.509,                         9.424,
10/21/2016 6:00:00 AM , 2811600.001,                       772.228,                         9.580,
10/21/2016 6:30:00 AM , 2813400.001,                       772.280,                         9.944,
10/21/2016 7:00:00 AM , 2815200.001,                       772.521,                        10.152,
10/21/2016 7:30:00 AM , 2817000.001,                       772.503,                        10.256,
10/21/2016 8:00:00 AM , 2818800.001,                       772.521,                        10.152,
10/21/2016 8:30:00 AM , 2820600.001,                       773.015,                        10.775,
10/21/2016 9:00:00 AM , 2822400.001,                       773.032,                        12.323,
10/21/2016 9:30:00 AM , 2824200.001,                       773.535,                        13.757,
10/21/2016 10:00:00 AM, 2826000.001,                       773.689,                        20.536,
10/21/2016 10:30:00 AM, 2827800.001,                       773.936,                        18.501,
10/21/2016 11:00:00 AM, 2829600.001,                       773.813,                        18.550,
10/21/2016 11:30:00 AM, 2831400.001,                       774.044,                        19.446,
10/21/2016 12:00:00 PM, 2833200.001,                       773.685,                        25.037,
10/21/2016 12:30:00 PM, 2835000.001,                       773.472,                        20.141,
10/21/2016 1:00:00 PM , 2836800.001,                       773.009,                        19.397,
10/21/2016 1:30:00 PM , 2838600.001,                       772.840,                        19.297,
10/21/2016 2:00:00 PM , 2840400.001,                       772.299,                        19.049,
10/21/2016 2:30:00 PM , 2842200.001,                       772.439,                        18.600,
10/21/2016 3:00:00 PM , 2844000.001,                       772.300,                        18.750,
10/21/2016 3:30:00 PM , 2845800.001,                       771.884,                        18.451,
10/21/2016 4:00:00 PM , 2847600.001,                       772.425,                        18.101,
10/21/2016 4:30:00 PM , 2849400.001,                       772.231,                        16.546,
10/21/2016 5:00:00 PM , 2851200.001,                       772.299,                        15.536,
10/21/2016 5:30:00 PM , 2853000.001,                       772.620,                        14.267,
10/21/2016 6:00:00 PM , 2854800.001,                       772.273,                        12.580,
10/21/2016 6:30:00 PM , 2856600.001,                       772.521,                        10.827,
10/21/2016 7:00:00 PM , 2858400.001,                       772.724,                        10.048,
10/21/2016 7:30:00 PM , 2860200.001,                       773.260,                         8.954,
10/21/2016 8:00:00 PM , 2862000.001,                       773.253,                         7.695,
10/21/2016 8:30:00 PM , 2863800.001,                       773.273,                         6.692,
