Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
2/19/2017 6:30:00 PM  , 13311000.000,                        11.104,                         2.275,
2/19/2017 6:45:00 PM  , 13311900.000,                        11.108,                         2.275,
2/19/2017 7:00:00 PM  , 13312800.000,                        11.108,                         2.275,
2/19/2017 7:15:00 PM  , 13313700.000,                        11.111,                         2.275,
2/19/2017 7:30:00 PM  , 13314600.000,                        11.108,                         2.221,
2/19/2017 7:45:00 PM  , 13315500.000,                        11.107,                         2.167,
2/19/2017 8:00:00 PM  , 13316400.000,                        11.110,                         2.167,
2/19/2017 8:15:00 PM  , 13317300.000,                        11.112,                         2.114,
2/19/2017 8:30:00 PM  , 13318200.000,                        11.117,                         2.114,
2/19/2017 8:45:00 PM  , 13319100.000,                        11.109,                         2.114,
2/19/2017 9:00:00 PM  , 13320000.000,                        11.107,                         2.060,
2/19/2017 9:15:00 PM  , 13320900.000,                        11.112,                         2.060,
2/19/2017 9:30:00 PM  , 13321800.000,                        11.114,                         2.114,
2/19/2017 9:45:00 PM  , 13322700.000,                        11.123,                         2.114,
2/19/2017 10:00:00 PM , 13323600.000,                        11.126,                         2.060,
2/19/2017 10:15:00 PM , 13324500.000,                        11.128,                         2.060,
2/19/2017 10:30:00 PM , 13325400.000,                        11.131,                         2.060,
2/19/2017 10:45:00 PM , 13326300.000,                        11.139,                         2.006,
2/19/2017 11:00:00 PM , 13327200.000,                        11.132,                         1.953,
2/19/2017 11:15:00 PM , 13328100.000,                        11.139,                         1.899,
2/19/2017 11:30:00 PM , 13329000.000,                        11.135,                         1.899,
2/19/2017 11:45:00 PM , 13329900.000,                        11.139,                         1.845,
2/20/2017 12:00:00 AM , 13330800.000,                        11.138,                         1.791,
2/20/2017 12:15:00 AM , 13331700.000,                        11.138,                         1.738,
2/20/2017 12:30:00 AM , 13332600.000,                        11.140,                         1.738,
2/20/2017 12:45:00 AM , 13333500.000,                        11.144,                         1.684,
2/20/2017 1:00:00 AM  , 13334400.000,                        11.150,                         1.684,
2/20/2017 1:15:00 AM  , 13335300.000,                        11.145,                         1.684,
2/20/2017 1:30:00 AM  , 13336200.000,                        11.149,                         1.630,
2/20/2017 1:45:00 AM  , 13337100.000,                        11.146,                         1.630,
2/20/2017 2:00:00 AM  , 13338000.000,                        11.134,                         1.576,
2/20/2017 2:15:00 AM  , 13338900.000,                        11.138,                         1.576,
2/20/2017 2:30:00 AM  , 13339800.000,                        11.142,                         1.522,
2/20/2017 2:45:00 AM  , 13340700.000,                        11.147,                         1.522,
2/20/2017 3:00:00 AM  , 13341600.000,                        11.152,                         1.522,
2/20/2017 3:15:00 AM  , 13342500.000,                        11.157,                         1.522,
2/20/2017 3:30:00 AM  , 13343400.000,                        11.165,                         1.522,
2/20/2017 3:45:00 AM  , 13344300.000,                        11.165,                         1.522,
2/20/2017 4:00:00 AM  , 13345200.000,                        11.164,                         1.522,
2/20/2017 4:15:00 AM  , 13346100.000,                        11.174,                         1.522,
2/20/2017 4:30:00 AM  , 13347000.000,                        11.184,                         1.522,
2/20/2017 4:45:00 AM  , 13347900.000,                        11.182,                         1.522,
2/20/2017 5:00:00 AM  , 13348800.000,                        11.185,                         1.576,
2/20/2017 5:15:00 AM  , 13349700.000,                        11.183,                         1.522,
2/20/2017 5:30:00 AM  , 13350600.000,                        11.187,                         1.522,
2/20/2017 5:45:00 AM  , 13351500.000,                        11.192,                         1.522,
2/20/2017 6:00:00 AM  , 13352400.000,                        11.194,                         1.522,
2/20/2017 6:15:00 AM  , 13353300.000,                        11.193,                         1.522,
2/20/2017 6:30:00 AM  , 13354200.000,                        11.195,                         1.468,
2/20/2017 6:45:00 AM  , 13355100.000,                        11.201,                         1.522,
2/20/2017 7:00:00 AM  , 13356000.000,                        11.201,                         1.522,
2/20/2017 7:15:00 AM  , 13356900.000,                        11.202,                         1.522,
2/20/2017 7:30:00 AM  , 13357800.000,                        11.204,                         1.522,
2/20/2017 7:45:00 AM  , 13358700.000,                        11.207,                         1.468,
2/20/2017 8:00:00 AM  , 13359600.000,                        11.219,                         1.522,
2/20/2017 8:15:00 AM  , 13360500.000,                        11.219,                         1.522,
2/20/2017 8:30:00 AM  , 13361400.000,                        11.219,                         1.522,
2/20/2017 8:45:00 AM  , 13362300.000,                        11.224,                         1.576,
2/20/2017 9:00:00 AM  , 13363200.000,                        11.222,                         1.576,
2/20/2017 9:15:00 AM  , 13364100.000,                        11.220,                         1.576,
2/20/2017 9:30:00 AM  , 13365000.000,                        11.222,                         1.630,
2/20/2017 9:45:00 AM  , 13365900.000,                        11.220,                         1.684,
2/20/2017 10:00:00 AM , 13366800.000,                        11.223,                         1.738,
2/20/2017 10:15:00 AM , 13367700.000,                        11.225,                         1.738,
2/20/2017 10:30:00 AM , 13368600.000,                        11.221,                         1.791,
2/20/2017 10:45:00 AM , 13369500.000,                        11.218,                         1.899,
2/20/2017 11:00:00 AM , 13370400.000,                        11.218,                         1.953,
2/20/2017 11:15:00 AM , 13371300.000,                        11.224,                         2.114,
2/20/2017 11:30:00 AM , 13372200.000,                        11.224,                         2.221,
2/20/2017 11:45:00 AM , 13373100.000,                        11.227,                         2.382,
2/20/2017 12:00:00 PM , 13374000.000,                        11.229,                         2.382,
2/20/2017 12:15:00 PM , 13374900.000,                        11.235,                         2.382,
2/20/2017 12:30:00 PM , 13375800.000,                        11.232,                         2.436,
2/20/2017 12:45:00 PM , 13376700.000,                        11.226,                         2.489,
2/20/2017 1:00:00 PM  , 13377600.000,                        11.226,                         2.543,
2/20/2017 1:15:00 PM  , 13378500.000,                        11.225,                         2.650,
2/20/2017 1:30:00 PM  , 13379400.000,                        11.226,                         2.650,
2/20/2017 1:45:00 PM  , 13380300.000,                        11.230,                         2.596,
2/20/2017 2:00:00 PM  , 13381200.000,                        11.230,                         2.543,
2/20/2017 2:15:00 PM  , 13382100.000,                        11.233,                         2.543,
2/20/2017 2:30:00 PM  , 13383000.000,                        11.233,                         2.489,
2/20/2017 2:45:00 PM  , 13383900.000,                        11.228,                         2.436,
2/20/2017 3:00:00 PM  , 13384800.000,                        11.227,                         2.382,
2/20/2017 3:15:00 PM  , 13385700.000,                        11.220,                         2.382,
2/20/2017 3:30:00 PM  , 13386600.000,                        11.233,                         2.328,
2/20/2017 3:45:00 PM  , 13387500.000,                        11.234,                         2.328,
2/20/2017 4:00:00 PM  , 13388400.000,                        11.236,                         2.275,
2/20/2017 4:15:00 PM  , 13389300.000,                        11.238,                         2.167,
2/20/2017 4:30:00 PM  , 13390200.000,                        11.236,                         2.221,
2/20/2017 4:45:00 PM  , 13391100.000,                        11.240,                         2.167,
2/20/2017 5:00:00 PM  , 13392000.000,                        11.245,                         2.167,
2/20/2017 5:15:00 PM  , 13392900.000,                        11.253,                         2.114,
2/20/2017 5:30:00 PM  , 13393800.000,                        11.252,                         2.114,
2/20/2017 5:45:00 PM  , 13394700.000,                        11.255,                         2.114,
2/20/2017 6:00:00 PM  , 13395600.000,                        11.251,                         2.060,
2/20/2017 6:15:00 PM  , 13396500.000,                        11.252,                         2.060,
2/20/2017 6:30:00 PM  , 13397400.000,                        11.250,                         2.060,
2/20/2017 6:45:00 PM  , 13398300.000,                        11.246,                         2.060,
2/20/2017 7:00:00 PM  , 13399200.000,                        11.243,                         2.060,
2/20/2017 7:15:00 PM  , 13400100.000,                        11.236,                         2.006,
2/20/2017 7:30:00 PM  , 13401000.000,                        11.239,                         2.006,
2/20/2017 7:45:00 PM  , 13401900.000,                        11.243,                         2.006,
2/20/2017 8:00:00 PM  , 13402800.000,                        11.235,                         1.953,
2/20/2017 8:15:00 PM  , 13403700.000,                        11.235,                         1.953,
2/20/2017 8:30:00 PM  , 13404600.000,                        11.241,                         1.953,
2/20/2017 8:45:00 PM  , 13405500.000,                        11.245,                         1.953,
2/20/2017 9:00:00 PM  , 13406400.000,                        11.242,                         1.899,
2/20/2017 9:15:00 PM  , 13407300.000,                        11.242,                         1.899,
2/20/2017 9:30:00 PM  , 13408200.000,                        11.246,                         1.953,
2/20/2017 9:45:00 PM  , 13409100.000,                        11.249,                         1.953,
2/20/2017 10:00:00 PM , 13410000.000,                        11.247,                         1.953,
2/20/2017 10:15:00 PM , 13410900.000,                        11.247,                         1.899,
2/20/2017 10:30:00 PM , 13411800.000,                        11.245,                         1.899,
2/20/2017 10:45:00 PM , 13412700.000,                        11.245,                         1.899,
2/20/2017 11:00:00 PM , 13413600.000,                        11.243,                         1.899,
2/20/2017 11:15:00 PM , 13414500.000,                        11.247,                         1.899,
2/20/2017 11:30:00 PM , 13415400.000,                        11.250,                         1.953,
2/20/2017 11:45:00 PM , 13416300.000,                        11.250,                         1.953,
2/21/2017 12:00:00 AM , 13417200.000,                        11.253,                         1.953,
2/21/2017 12:15:00 AM , 13418100.000,                        11.254,                         1.953,
2/21/2017 12:30:00 AM , 13419000.000,                        11.253,                         1.953,
2/21/2017 12:45:00 AM , 13419900.000,                        11.257,                         1.953,
2/21/2017 1:00:00 AM  , 13420800.000,                        11.249,                         1.953,
2/21/2017 1:15:00 AM  , 13421700.000,                        11.255,                         1.953,
2/21/2017 1:30:00 AM  , 13422600.000,                        11.262,                         2.006,
2/21/2017 1:45:00 AM  , 13423500.000,                        11.264,                         1.953,
2/21/2017 2:00:00 AM  , 13424400.000,                        11.261,                         1.953,
2/21/2017 2:15:00 AM  , 13425300.000,                        11.265,                         2.006,
2/21/2017 2:30:00 AM  , 13426200.000,                        11.262,                         2.006,
2/21/2017 2:45:00 AM  , 13427100.000,                        11.268,                         2.006,
2/21/2017 3:00:00 AM  , 13428000.000,                        11.268,                         2.006,
2/21/2017 3:15:00 AM  , 13428900.000,                        11.273,                         2.006,
2/21/2017 3:30:00 AM  , 13429800.000,                        11.276,                         2.060,
2/21/2017 3:45:00 AM  , 13430700.000,                        11.276,                         2.060,
2/21/2017 4:00:00 AM  , 13431600.000,                        11.280,                         2.114,
2/21/2017 4:15:00 AM  , 13432500.000,                        11.278,                         2.114,
2/21/2017 4:30:00 AM  , 13433400.000,                        11.274,                         2.114,
2/21/2017 4:45:00 AM  , 13434300.000,                        11.283,                         2.060,
2/21/2017 5:00:00 AM  , 13435200.000,                        11.278,                         2.114,
2/21/2017 5:15:00 AM  , 13436100.000,                        11.282,                         2.167,
2/21/2017 5:30:00 AM  , 13437000.000,                        11.284,                         2.167,
2/21/2017 5:45:00 AM  , 13437900.000,                        11.280,                         2.167,
2/21/2017 6:00:00 AM  , 13438800.000,                        11.278,                         2.167,
2/21/2017 6:15:00 AM  , 13439700.000,                        11.278,                         2.167,
2/21/2017 6:30:00 AM  , 13440600.000,                        11.281,                         2.167,
2/21/2017 6:45:00 AM  , 13441500.000,                        11.278,                         2.167,
2/21/2017 7:00:00 AM  , 13442400.000,                        11.282,                         2.167,
2/21/2017 7:15:00 AM  , 13443300.000,                        11.278,                         2.167,
2/21/2017 7:30:00 AM  , 13444200.000,                        11.277,                         2.167,
2/21/2017 7:45:00 AM  , 13445100.000,                        11.279,                         2.167,
2/21/2017 8:00:00 AM  , 13446000.000,                        11.277,                         2.167,
2/21/2017 8:15:00 AM  , 13446900.000,                        11.279,                         2.167,
2/21/2017 8:30:00 AM  , 13447800.000,                        11.280,                         2.221,
2/21/2017 8:45:00 AM  , 13448700.000,                        11.287,                         2.275,
2/21/2017 9:00:00 AM  , 13449600.000,                        11.287,                         2.275,
2/21/2017 9:15:00 AM  , 13450500.000,                        11.291,                         2.328,
2/21/2017 9:30:00 AM  , 13451400.000,                        11.288,                         2.328,
2/21/2017 9:45:00 AM  , 13452300.000,                        11.289,                         2.382,
2/21/2017 10:00:00 AM , 13453200.000,                        11.291,                         2.436,
2/21/2017 10:15:00 AM , 13454100.000,                        11.288,                         2.489,
2/21/2017 10:30:00 AM , 13455000.000,                        11.288,                         2.543,
2/21/2017 10:45:00 AM , 13455900.000,                        11.289,                         2.596,
2/21/2017 11:00:00 AM , 13456800.000,                        11.284,                         2.650,
2/21/2017 11:15:00 AM , 13457700.000,                        11.285,                         2.704,
2/21/2017 11:30:00 AM , 13458600.000,                        11.289,                         2.811,
2/21/2017 11:45:00 AM , 13459500.000,                        11.286,                         2.864,
2/21/2017 12:00:00 PM , 13460400.000,                        11.280,                         2.811,
2/21/2017 12:15:00 PM , 13461300.000,                        11.280,                         2.918,
2/21/2017 12:30:00 PM , 13462200.000,                        11.278,                         2.971,
2/21/2017 12:45:00 PM , 13463100.000,                        11.276,                         3.025,
2/21/2017 1:00:00 PM  , 13464000.000,                        11.269,                         3.025,
2/21/2017 1:15:00 PM  , 13464900.000,                        11.267,                         3.078,
2/21/2017 1:30:00 PM  , 13465800.000,                        11.261,                         3.025,
2/21/2017 1:45:00 PM  , 13466700.000,                        11.256,                         2.971,
2/21/2017 2:00:00 PM  , 13467600.000,                        11.260,                         2.971,
2/21/2017 2:15:00 PM  , 13468500.000,                        11.251,                         2.971,
2/21/2017 2:30:00 PM  , 13469400.000,                        11.245,                         2.864,
2/21/2017 2:45:00 PM  , 13470300.000,                        11.244,                         2.757,
2/21/2017 3:00:00 PM  , 13471200.000,                        11.243,                         2.757,
2/21/2017 3:15:00 PM  , 13472100.000,                        11.241,                         2.757,
2/21/2017 3:30:00 PM  , 13473000.000,                        11.238,                         2.704,
2/21/2017 3:45:00 PM  , 13473900.000,                        11.238,                         2.704,
2/21/2017 4:00:00 PM  , 13474800.000,                        11.238,                         2.704,
2/21/2017 4:15:00 PM  , 13475700.000,                        11.238,                         2.704,
2/21/2017 4:30:00 PM  , 13476600.000,                        11.235,                         2.704,
2/21/2017 4:45:00 PM  , 13477500.000,                        11.232,                         2.704,
2/21/2017 5:00:00 PM  , 13478400.000,                        11.232,                         2.650,
2/21/2017 5:15:00 PM  , 13479300.000,                        11.227,                         2.596,
2/21/2017 5:30:00 PM  , 13480200.000,                        11.230,                         2.596,
2/21/2017 5:45:00 PM  , 13481100.000,                        11.227,                         2.543,
2/21/2017 6:00:00 PM  , 13482000.000,                        11.220,                         2.543,
2/21/2017 6:15:00 PM  , 13482900.000,                        11.217,                         2.543,
2/21/2017 6:30:00 PM  , 13483800.000,                        11.219,                         2.436,
2/21/2017 6:45:00 PM  , 13484700.000,                        11.218,                         2.436,
2/21/2017 7:00:00 PM  , 13485600.000,                        11.217,                         2.328,
2/21/2017 7:15:00 PM  , 13486500.000,                        11.217,                         2.328,
2/21/2017 7:30:00 PM  , 13487400.000,                        11.215,                         2.275,
2/21/2017 7:45:00 PM  , 13488300.000,                        11.212,                         2.275,
2/21/2017 8:00:00 PM  , 13489200.000,                        11.212,                         2.221,
2/21/2017 8:15:00 PM  , 13490100.000,                        11.211,                         2.221,
2/21/2017 8:30:00 PM  , 13491000.000,                        11.206,                         2.167,
2/21/2017 8:45:00 PM  , 13491900.000,                        11.202,                         2.221,
2/21/2017 9:00:00 PM  , 13492800.000,                        11.203,                         2.167,
2/21/2017 9:15:00 PM  , 13493700.000,                        11.196,                         2.221,
2/21/2017 9:30:00 PM  , 13494600.000,                        11.198,                         2.167,
2/21/2017 9:45:00 PM  , 13495500.000,                        11.198,                         2.167,
2/21/2017 10:00:00 PM , 13496400.000,                        11.194,                         2.167,
2/21/2017 10:15:00 PM , 13497300.000,                        11.203,                         2.167,
2/21/2017 10:30:00 PM , 13498200.000,                        11.196,                         2.114,
2/21/2017 10:45:00 PM , 13499100.000,                        11.195,                         2.114,
2/21/2017 11:00:00 PM , 13500000.000,                        11.190,                         2.114,
2/21/2017 11:15:00 PM , 13500900.000,                        11.187,                         2.114,
2/21/2017 11:30:00 PM , 13501800.000,                        11.186,                         2.114,
2/21/2017 11:45:00 PM , 13502700.000,                        11.187,                         2.060,
2/22/2017 12:00:00 AM , 13503600.000,                        11.186,                         2.060,
2/22/2017 12:15:00 AM , 13504500.000,                        11.181,                         2.060,
2/22/2017 12:30:00 AM , 13505400.000,                        11.180,                         2.114,
2/22/2017 12:45:00 AM , 13506300.000,                        11.183,                         2.114,
2/22/2017 1:00:00 AM  , 13507200.000,                        11.183,                         2.114,
2/22/2017 1:15:00 AM  , 13508100.000,                        11.185,                         2.114,
2/22/2017 1:30:00 AM  , 13509000.000,                        11.181,                         2.114,
2/22/2017 1:45:00 AM  , 13509900.000,                        11.180,                         2.167,
2/22/2017 2:00:00 AM  , 13510800.000,                        11.179,                         2.167,
2/22/2017 2:15:00 AM  , 13511700.000,                        11.179,                         2.114,
2/22/2017 2:30:00 AM  , 13512600.000,                        11.184,                         2.167,
2/22/2017 2:45:00 AM  , 13513500.000,                        11.176,                         2.167,
2/22/2017 3:00:00 AM  , 13514400.000,                        11.180,                         2.114,
2/22/2017 3:15:00 AM  , 13515300.000,                        11.177,                         2.114,
2/22/2017 3:30:00 AM  , 13516200.000,                        11.173,                         2.114,
2/22/2017 3:45:00 AM  , 13517100.000,                        11.176,                         2.114,
2/22/2017 4:00:00 AM  , 13518000.000,                        11.177,                         2.060,
2/22/2017 4:15:00 AM  , 13518900.000,                        11.172,                         2.114,
2/22/2017 4:30:00 AM  , 13519800.000,                        11.176,                         2.114,
2/22/2017 4:45:00 AM  , 13520700.000,                        11.172,                         2.114,
2/22/2017 5:00:00 AM  , 13521600.000,                        11.175,                         2.060,
2/22/2017 5:15:00 AM  , 13522500.000,                        11.171,                         2.060,
2/22/2017 5:30:00 AM  , 13523400.000,                        11.177,                         2.060,
2/22/2017 5:45:00 AM  , 13524300.000,                        11.172,                         2.060,
2/22/2017 6:00:00 AM  , 13525200.000,                        11.178,                         2.060,
2/22/2017 6:15:00 AM  , 13526100.000,                        11.172,                         2.060,
2/22/2017 6:30:00 AM  , 13527000.000,                        11.168,                         2.006,
2/22/2017 6:45:00 AM  , 13527900.000,                        11.171,                         2.006,
2/22/2017 7:00:00 AM  , 13528800.000,                        11.167,                         2.006,
2/22/2017 7:15:00 AM  , 13529700.000,                        11.167,                         2.006,
2/22/2017 7:30:00 AM  , 13530600.000,                        11.167,                         2.006,
2/22/2017 7:45:00 AM  , 13531500.000,                        11.162,                         2.006,
2/22/2017 8:00:00 AM  , 13532400.000,                        11.172,                         2.006,
2/22/2017 8:15:00 AM  , 13533300.000,                        11.166,                         2.060,
2/22/2017 8:30:00 AM  , 13534200.000,                        11.170,                         2.060,
2/22/2017 8:45:00 AM  , 13535100.000,                        11.173,                         2.114,
2/22/2017 9:00:00 AM  , 13536000.000,                        11.168,                         2.114,
2/22/2017 9:15:00 AM  , 13536900.000,                        11.170,                         2.114,
2/22/2017 9:30:00 AM  , 13537800.000,                        11.166,                         2.167,
2/22/2017 9:45:00 AM  , 13538700.000,                        11.164,                         2.167,
2/22/2017 10:00:00 AM , 13539600.000,                        11.171,                         2.167,
2/22/2017 10:15:00 AM , 13540500.000,                        11.166,                         2.221,
2/22/2017 10:30:00 AM , 13541400.000,                        11.163,                         2.328,
2/22/2017 10:45:00 AM , 13542300.000,                        11.167,                         2.436,
2/22/2017 11:00:00 AM , 13543200.000,                        11.162,                         2.489,
2/22/2017 11:15:00 AM , 13544100.000,                        11.160,                         2.489,
2/22/2017 11:30:00 AM , 13545000.000,                        11.161,                         2.596,
2/22/2017 11:45:00 AM , 13545900.000,                        11.159,                         2.650,
2/22/2017 12:00:00 PM , 13546800.000,                        11.157,                         2.704,
2/22/2017 12:15:00 PM , 13547700.000,                        11.155,                         2.757,
2/22/2017 12:30:00 PM , 13548600.000,                        11.159,                         2.864,
2/22/2017 12:45:00 PM , 13549500.000,                        11.155,                         2.757,
2/22/2017 1:00:00 PM  , 13550400.000,                        11.158,                         2.757,
2/22/2017 1:15:00 PM  , 13551300.000,                        11.156,                         2.704,
2/22/2017 1:30:00 PM  , 13552200.000,                        11.153,                         2.704,
2/22/2017 1:45:00 PM  , 13553100.000,                        11.151,                         2.596,
2/22/2017 2:00:00 PM  , 13554000.000,                        11.151,                         2.596,
2/22/2017 2:15:00 PM  , 13554900.000,                        11.152,                         2.543,
2/22/2017 2:30:00 PM  , 13555800.000,                        11.145,                         2.543,
2/22/2017 2:45:00 PM  , 13556700.000,                        11.135,                         2.650,
2/22/2017 3:00:00 PM  , 13557600.000,                        11.128,                         2.650,
2/22/2017 3:15:00 PM  , 13558500.000,                        11.132,                         2.596,
2/22/2017 3:30:00 PM  , 13559400.000,                        11.136,                         2.543,
2/22/2017 3:45:00 PM  , 13560300.000,                        11.125,                         2.596,
2/22/2017 4:00:00 PM  , 13561200.000,                        11.126,                         2.543,
2/22/2017 4:15:00 PM  , 13562100.000,                        11.125,                         2.489,
2/22/2017 4:30:00 PM  , 13563000.000,                        11.118,                         2.489,
2/22/2017 4:45:00 PM  , 13563900.000,                        11.121,                         2.543,
2/22/2017 5:00:00 PM  , 13564800.000,                        11.120,                         2.489,
2/22/2017 5:15:00 PM  , 13565700.000,                        11.120,                         2.489,
2/22/2017 5:30:00 PM  , 13566600.000,                        11.122,                         2.436,
2/22/2017 5:45:00 PM  , 13567500.000,                        11.117,                         2.436,
2/22/2017 6:00:00 PM  , 13568400.000,                        11.117,                         2.382,
2/22/2017 6:15:00 PM  , 13569300.000,                        11.114,                         2.382,
2/22/2017 6:30:00 PM  , 13570200.000,                        11.115,                         2.382,
2/22/2017 6:45:00 PM  , 13571100.000,                        11.124,                         2.328,
2/22/2017 7:00:00 PM  , 13572000.000,                        11.128,                         2.275,
2/22/2017 7:15:00 PM  , 13572900.000,                        11.132,                         2.221,
2/22/2017 7:30:00 PM  , 13573800.000,                        11.139,                         2.167,
2/22/2017 7:45:00 PM  , 13574700.000,                        11.131,                         2.114,
2/22/2017 8:00:00 PM  , 13575600.000,                        11.129,                         2.114,
2/22/2017 8:15:00 PM  , 13576500.000,                        11.128,                         2.060,
2/22/2017 8:30:00 PM  , 13577400.000,                        11.128,                         1.953,
2/22/2017 8:45:00 PM  , 13578300.000,                        11.130,                         1.953,
2/22/2017 9:00:00 PM  , 13579200.000,                        11.122,                         1.953,
2/22/2017 9:15:00 PM  , 13580100.000,                        11.114,                         1.899,
2/22/2017 9:30:00 PM  , 13581000.000,                        11.119,                         1.953,
2/22/2017 9:45:00 PM  , 13581900.000,                        11.118,                         1.899,
2/22/2017 10:00:00 PM , 13582800.000,                        11.117,                         1.899,
2/22/2017 10:15:00 PM , 13583700.000,                        11.110,                         1.899,
2/22/2017 10:30:00 PM , 13584600.000,                        11.109,                         1.899,
2/22/2017 10:45:00 PM , 13585500.000,                        11.107,                         1.899,
2/22/2017 11:00:00 PM , 13586400.000,                        11.106,                         1.899,
2/22/2017 11:15:00 PM , 13587300.000,                        11.101,                         1.899,
2/22/2017 11:30:00 PM , 13588200.000,                        11.100,                         1.845,
2/22/2017 11:45:00 PM , 13589100.000,                        11.095,                         1.845,
2/23/2017 12:00:00 AM , 13590000.000,                        11.091,                         1.791,
2/23/2017 12:15:00 AM , 13590900.000,                        11.087,                         1.791,
2/23/2017 12:30:00 AM , 13591800.000,                        11.086,                         1.791,
2/23/2017 12:45:00 AM , 13592700.000,                        11.086,                         1.738,
2/23/2017 1:00:00 AM  , 13593600.000,                        11.086,                         1.738,
2/23/2017 1:15:00 AM  , 13594500.000,                        11.081,                         1.738,
2/23/2017 1:30:00 AM  , 13595400.000,                        11.080,                         1.684,
2/23/2017 1:45:00 AM  , 13596300.000,                        11.081,                         1.630,
2/23/2017 2:00:00 AM  , 13597200.000,                        11.076,                         1.576,
2/23/2017 2:15:00 AM  , 13598100.000,                        11.079,                         1.576,
2/23/2017 2:30:00 AM  , 13599000.000,                        11.078,                         1.522,
2/23/2017 2:45:00 AM  , 13599900.000,                        11.078,                         1.576,
2/23/2017 3:00:00 AM  , 13600800.000,                        11.074,                         1.522,
2/23/2017 3:15:00 AM  , 13601700.000,                        11.070,                         1.468,
2/23/2017 3:30:00 AM  , 13602600.000,                        11.067,                         1.415,
2/23/2017 3:45:00 AM  , 13603500.000,                        11.068,                         1.468,
2/23/2017 4:00:00 AM  , 13604400.000,                        11.062,                         1.468,
2/23/2017 4:15:00 AM  , 13605300.000,                        11.060,                         1.415,
2/23/2017 4:30:00 AM  , 13606200.000,                        11.058,                         1.415,
2/23/2017 4:45:00 AM  , 13607100.000,                        11.055,                         1.415,
2/23/2017 5:00:00 AM  , 13608000.000,                        11.050,                         1.468,
2/23/2017 5:15:00 AM  , 13608900.000,                        11.049,                         1.468,
2/23/2017 5:30:00 AM  , 13609800.000,                        11.048,                         1.468,
2/23/2017 5:45:00 AM  , 13610700.000,                        11.046,                         1.522,
2/23/2017 6:00:00 AM  , 13611600.000,                        11.044,                         1.522,
2/23/2017 6:15:00 AM  , 13612500.000,                        11.035,                         1.522,
2/23/2017 6:30:00 AM  , 13613400.000,                        11.034,                         1.522,
2/23/2017 6:45:00 AM  , 13614300.000,                        11.034,                         1.522,
2/23/2017 7:00:00 AM  , 13615200.000,                        11.032,                         1.522,
2/23/2017 7:15:00 AM  , 13616100.000,                        11.029,                         1.522,
2/23/2017 7:30:00 AM  , 13617000.000,                        11.027,                         1.522,
2/23/2017 7:45:00 AM  , 13617900.000,                        11.020,                         1.468,
2/23/2017 8:00:00 AM  , 13618800.000,                        11.021,                         1.468,
2/23/2017 8:15:00 AM  , 13619700.000,                        11.015,                         1.468,
2/23/2017 8:30:00 AM  , 13620600.000,                        11.018,                         1.468,
2/23/2017 8:45:00 AM  , 13621500.000,                        11.031,                         1.468,
2/23/2017 9:00:00 AM  , 13622400.000,                        11.020,                         1.522,
2/23/2017 9:15:00 AM  , 13623300.000,                        11.023,                         1.468,
2/23/2017 9:30:00 AM  , 13624200.000,                        11.018,                         1.361,
2/23/2017 9:45:00 AM  , 13625100.000,                        11.025,                         1.307,
2/23/2017 10:00:00 AM , 13626000.000,                        11.020,                         1.307,
2/23/2017 10:15:00 AM , 13626900.000,                        11.023,                         1.361,
2/23/2017 10:30:00 AM , 13627800.000,                        11.020,                         1.361,
2/23/2017 10:45:00 AM , 13628700.000,                        11.016,                         1.361,
2/23/2017 11:00:00 AM , 13629600.000,                        11.022,                         1.307,
2/23/2017 11:15:00 AM , 13630500.000,                        11.018,                         1.307,
2/23/2017 11:30:00 AM , 13631400.000,                        11.020,                         1.361,
2/23/2017 11:45:00 AM , 13632300.000,                        11.021,                         1.307,
2/23/2017 12:00:00 PM , 13633200.000,                        11.021,                         1.307,
2/23/2017 12:15:00 PM , 13634100.000,                        11.023,                         1.415,
2/23/2017 12:30:00 PM , 13635000.000,                        11.021,                         1.468,
2/23/2017 12:45:00 PM , 13635900.000,                        11.028,                         1.468,
2/23/2017 1:00:00 PM  , 13636800.000,                        11.030,                         1.253,
2/23/2017 1:15:00 PM  , 13637700.000,                        11.027,                         1.091,
2/23/2017 1:30:00 PM  , 13638600.000,                        11.028,                         0.929,
2/23/2017 1:45:00 PM  , 13639500.000,                        11.028,                         1.145,
2/23/2017 2:00:00 PM  , 13640400.000,                        11.028,                         1.361,
2/23/2017 2:15:00 PM  , 13641300.000,                        11.036,                         1.468,
2/23/2017 2:30:00 PM  , 13642200.000,                        11.034,                         1.522,
2/23/2017 2:45:00 PM  , 13643100.000,                        11.033,                         1.522,
2/23/2017 3:00:00 PM  , 13644000.000,                        11.034,                         1.522,
2/23/2017 3:15:00 PM  , 13644900.000,                        11.036,                         1.522,
2/23/2017 3:30:00 PM  , 13645800.000,                        11.039,                         1.468,
2/23/2017 3:45:00 PM  , 13646700.000,                        11.039,                         1.468,
2/23/2017 4:00:00 PM  , 13647600.000,                        11.047,                         1.468,
2/23/2017 4:15:00 PM  , 13648500.000,                        11.049,                         1.468,
2/23/2017 4:30:00 PM  , 13649400.000,                        11.052,                         1.468,
2/23/2017 4:45:00 PM  , 13650300.000,                        11.058,                         1.415,
2/23/2017 5:00:00 PM  , 13651200.000,                        11.059,                         1.361,
2/23/2017 5:15:00 PM  , 13652100.000,                        11.060,                         1.307,
