Date and Time,Seconds     ,Pressure (mBar)               ,Temperature (C)               ,
11/9/2016 6:00:00 PM  , 4496400.001,                       776.447,                        10.152,
11/9/2016 6:30:00 PM  , 4498200.001,                       776.654,                         8.692,
11/9/2016 7:00:00 PM  , 4500000.001,                       776.842,                         7.115,
11/9/2016 7:30:00 PM  , 4501800.001,                       777.094,                         6.110,
11/9/2016 8:00:00 PM  , 4503600.001,                       777.192,                         5.578,
11/9/2016 8:30:00 PM  , 4505400.001,                       777.378,                         4.832,
11/9/2016 9:00:00 PM  , 4507200.001,                       777.264,                         3.976,
11/9/2016 9:30:00 PM  , 4509000.001,                       777.263,                         3.385,
11/9/2016 10:00:00 PM , 4510800.001,                       777.385,                         3.115,
11/9/2016 10:30:00 PM , 4512600.001,                       777.846,                         3.115,
11/9/2016 11:00:00 PM , 4514400.001,                       777.418,                         3.061,
11/9/2016 11:30:00 PM , 4516200.001,                       777.532,                         2.954,
11/10/2016 12:00:00 AM, 4518000.001,                       777.611,                         2.900,
11/10/2016 12:30:00 AM, 4519800.001,                       777.494,                         2.792,
11/10/2016 1:00:00 AM , 4521600.001,                       777.340,                         2.522,
11/10/2016 1:30:00 AM , 4523400.001,                       777.310,                         2.792,
11/10/2016 2:00:00 AM , 4525200.001,                       777.282,                         2.468,
11/10/2016 2:30:00 AM , 4527000.001,                       777.356,                         2.792,
11/10/2016 3:00:00 AM , 4528800.001,                       777.454,                         2.414,
11/10/2016 3:30:00 AM , 4530600.001,                       777.322,                         2.035,
11/10/2016 4:00:00 AM , 4532400.001,                       777.525,                         1.709,
11/10/2016 4:30:00 AM , 4534200.001,                       777.256,                         1.329,
11/10/2016 5:00:00 AM , 4536000.001,                       777.463,                         1.220,
11/10/2016 5:30:00 AM , 4537800.001,                       777.968,                         1.002,
11/10/2016 6:00:00 AM , 4539600.001,                       777.644,                         0.784,
11/10/2016 6:30:00 AM , 4541400.001,                       777.906,                         1.763,
11/10/2016 7:00:00 AM , 4543200.001,                       777.992,                         1.111,
11/10/2016 7:30:00 AM , 4545000.001,                       778.555,                         0.948,
11/10/2016 8:00:00 AM , 4546800.001,                       778.416,                         0.729,
11/10/2016 8:30:00 AM , 4548600.001,                       779.345,                         1.601,
11/10/2016 9:00:00 AM , 4550400.001,                       779.376,                         4.511,
11/10/2016 9:30:00 AM , 4552200.001,                       779.701,                         7.642,
11/10/2016 10:00:00 AM, 4554000.001,                       779.473,                        11.241,
11/10/2016 10:30:00 AM, 4555800.001,                       779.404,                        10.827,
11/10/2016 11:00:00 AM, 4557600.001,                       779.187,                        16.445,
11/10/2016 11:30:00 AM, 4559400.001,                       779.245,                        18.750,
11/10/2016 12:00:00 PM, 4561200.001,                       779.773,                        27.495,
11/10/2016 12:30:00 PM, 4563000.001,                       778.883,                        22.014,
11/10/2016 1:00:00 PM , 4564800.001,                       778.151,                        17.300,
11/10/2016 1:30:00 PM , 4566600.001,                       778.279,                        16.042,
11/10/2016 2:00:00 PM , 4568400.001,                       777.991,                        15.232,
11/10/2016 2:30:00 PM , 4570200.001,                       778.239,                        14.979,
11/10/2016 3:00:00 PM , 4572000.001,                       777.921,                        14.369,
11/10/2016 3:30:00 PM , 4573800.001,                       778.233,                        14.013,
11/10/2016 4:00:00 PM , 4575600.001,                       778.382,                        14.522,
11/10/2016 4:30:00 PM , 4577400.001,                       778.779,                        13.349,
11/10/2016 5:00:00 PM , 4579200.001,                       779.052,                        12.529,
11/10/2016 5:30:00 PM , 4581000.001,                       779.502,                        11.344,
11/10/2016 6:00:00 PM , 4582800.001,                       779.456,                         9.840,
11/10/2016 6:30:00 PM , 4584600.001,                       779.733,                         8.115,
11/10/2016 7:00:00 PM , 4586400.001,                       780.460,                         7.009,
11/10/2016 7:30:00 PM , 4588200.001,                       780.139,                         6.110,
11/10/2016 8:00:00 PM , 4590000.001,                       780.514,                         5.206,
11/10/2016 8:30:00 PM , 4591800.001,                       780.646,                         4.992,
11/10/2016 9:00:00 PM , 4593600.001,                       780.773,                         4.565,
11/10/2016 9:30:00 PM , 4595400.001,                       780.634,                         3.600,
11/10/2016 10:00:00 PM, 4597200.001,                       780.780,                         2.846,
11/10/2016 10:30:00 PM, 4599000.001,                       780.736,                         2.251,
11/10/2016 11:00:00 PM, 4600800.001,                       780.844,                         1.709,
11/10/2016 11:30:00 PM, 4602600.001,                       780.815,                         1.165,
11/11/2016 12:00:00 AM, 4604400.001,                       780.893,                         0.675,
11/11/2016 12:30:00 AM, 4606200.001,                       780.833,                         0.183,
11/11/2016 1:00:00 AM , 4608000.001,                       780.844,                        -0.201,
11/11/2016 1:30:00 AM , 4609800.001,                       780.509,                        -0.475,
11/11/2016 2:00:00 AM , 4611600.001,                       780.798,                        -0.640,
11/11/2016 2:30:00 AM , 4613400.001,                       780.464,                        -0.915,
11/11/2016 3:00:00 AM , 4615200.001,                       780.662,                        -1.300,
11/11/2016 3:30:00 AM , 4617000.001,                       780.318,                        -1.632,
11/11/2016 4:00:00 AM , 4618800.001,                       780.483,                        -1.964,
11/11/2016 4:30:00 AM , 4620600.001,                       780.116,                        -2.185,
11/11/2016 5:00:00 AM , 4622400.001,                       779.992,                        -2.351,
11/11/2016 5:30:00 AM , 4624200.001,                       779.867,                        -2.518,
11/11/2016 6:00:00 AM , 4626000.001,                       779.707,                        -2.629,
11/11/2016 6:30:00 AM , 4627800.001,                       779.849,                        -2.851,
11/11/2016 7:00:00 AM , 4629600.001,                       779.586,                        -3.018,
11/11/2016 7:30:00 AM , 4631400.001,                       779.703,                        -3.130,
11/11/2016 8:00:00 AM , 4633200.001,                       779.590,                        -3.241,
