"Plot Title: drycreek101816"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10492130, SEN S/N: 10492130)","Event, units (LGR S/N: 10492130, SEN S/N: 10492130)","Coupler Detached (LGR S/N: 10492130)","End Of File (LGR S/N: 10492130)"
1626,10/24/16 02:20:06 AM,3.155,,,
1627,10/24/16 02:25:06 AM,3.155,,,
1628,10/24/16 02:30:06 AM,3.155,,,
1629,10/24/16 02:35:06 AM,3.155,,,
1630,10/24/16 02:40:06 AM,3.049,,,
1631,10/24/16 02:45:06 AM,2.943,,,
1632,10/24/16 02:50:06 AM,2.730,,,
1633,10/24/16 02:55:06 AM,2.624,,,
1634,10/24/16 03:00:06 AM,2.624,,,
1635,10/24/16 03:05:06 AM,2.517,,,
1636,10/24/16 03:10:06 AM,2.410,,,
1637,10/24/16 03:15:06 AM,2.303,,,
1638,10/24/16 03:20:06 AM,2.195,,,
1639,10/24/16 03:25:06 AM,2.088,,,
1640,10/24/16 03:30:06 AM,2.088,,,
1641,10/24/16 03:35:06 AM,2.088,,,
1642,10/24/16 03:40:06 AM,2.088,,,
1643,10/24/16 03:45:06 AM,2.195,,,
1644,10/24/16 03:50:06 AM,2.303,,,
1645,10/24/16 03:55:06 AM,2.303,,,
1646,10/24/16 04:00:06 AM,2.195,,,
1647,10/24/16 04:05:06 AM,2.195,,,
1648,10/24/16 04:10:06 AM,2.195,,,
1649,10/24/16 04:15:06 AM,2.088,,,
1650,10/24/16 04:20:06 AM,2.088,,,
1651,10/24/16 04:25:06 AM,2.088,,,
1652,10/24/16 04:30:06 AM,2.088,,,
1653,10/24/16 04:35:06 AM,2.088,,,
1654,10/24/16 04:40:06 AM,2.088,,,
1655,10/24/16 04:45:06 AM,2.088,,,
1656,10/24/16 04:50:06 AM,1.980,,,
1657,10/24/16 04:55:06 AM,2.088,,,
1658,10/24/16 05:00:06 AM,2.088,,,
1659,10/24/16 05:05:06 AM,2.088,,,
1660,10/24/16 05:10:06 AM,2.195,,,
1661,10/24/16 05:15:06 AM,2.195,,,
1662,10/24/16 05:20:06 AM,2.303,,,
1663,10/24/16 05:25:06 AM,2.410,,,
1664,10/24/16 05:30:06 AM,2.517,,,
1665,10/24/16 05:35:06 AM,2.624,,,
1666,10/24/16 05:40:06 AM,2.730,,,
1667,10/24/16 05:45:06 AM,2.943,,,
1668,10/24/16 05:50:06 AM,3.049,,,
1669,10/24/16 05:55:06 AM,3.155,,,
1670,10/24/16 06:00:06 AM,3.261,,,
1671,10/24/16 06:05:06 AM,3.367,,,
1672,10/24/16 06:10:06 AM,3.472,,,
1673,10/24/16 06:15:06 AM,3.578,,,
1674,10/24/16 06:20:06 AM,3.683,,,
1675,10/24/16 06:25:06 AM,3.788,,,
1676,10/24/16 06:30:06 AM,3.788,,,
1677,10/24/16 06:35:06 AM,3.893,,,
1678,10/24/16 06:40:06 AM,3.893,,,
1679,10/24/16 06:45:06 AM,3.893,,,
1680,10/24/16 06:50:06 AM,3.788,,,
1681,10/24/16 06:55:06 AM,3.788,,,
1682,10/24/16 07:00:06 AM,3.683,,,
1683,10/24/16 07:05:06 AM,3.578,,,
1684,10/24/16 07:10:06 AM,3.578,,,
1685,10/24/16 07:15:06 AM,3.472,,,
1686,10/24/16 07:20:06 AM,3.367,,,
1687,10/24/16 07:25:06 AM,3.472,,,
1688,10/24/16 07:30:06 AM,3.578,,,
1689,10/24/16 07:35:06 AM,3.578,,,
1690,10/24/16 07:40:06 AM,3.683,,,
1691,10/24/16 07:45:06 AM,3.788,,,
1692,10/24/16 07:50:06 AM,3.893,,,
1693,10/24/16 07:55:06 AM,3.998,,,
1694,10/24/16 08:00:06 AM,4.311,,,
1695,10/24/16 08:05:06 AM,4.519,,,
1696,10/24/16 08:10:06 AM,4.831,,,
1697,10/24/16 08:15:06 AM,5.037,,,
1698,10/24/16 08:20:06 AM,5.347,,,
1699,10/24/16 08:25:06 AM,5.552,,,
1700,10/24/16 08:30:06 AM,5.860,,,
1701,10/24/16 08:35:06 AM,6.166,,,
1702,10/24/16 08:40:06 AM,6.268,,,
1703,10/24/16 08:45:06 AM,6.471,,,
1704,10/24/16 08:50:06 AM,6.674,,,
1705,10/24/16 08:55:06 AM,6.877,,,
1706,10/24/16 09:00:06 AM,6.978,,,
1707,10/24/16 09:05:06 AM,7.079,,,
1708,10/24/16 09:10:06 AM,7.280,,,
1709,10/24/16 09:15:06 AM,7.381,,,
1710,10/24/16 09:20:06 AM,7.481,,,
1711,10/24/16 09:25:06 AM,7.582,,,
1712,10/24/16 09:30:06 AM,7.682,,,
1713,10/24/16 09:35:06 AM,7.782,,,
1714,10/24/16 09:40:06 AM,7.882,,,
1715,10/24/16 09:45:06 AM,7.882,,,
1716,10/24/16 09:50:06 AM,7.983,,,
1717,10/24/16 09:55:06 AM,7.983,,,
1718,10/24/16 10:00:06 AM,7.983,,,
1719,10/24/16 10:05:06 AM,7.983,,,
1720,10/24/16 10:10:06 AM,7.983,,,
1721,10/24/16 10:15:06 AM,7.983,,,
1722,10/24/16 10:20:06 AM,7.983,,,
1723,10/24/16 10:25:06 AM,8.082,,,
1724,10/24/16 10:30:06 AM,8.182,,,
1725,10/24/16 10:35:06 AM,8.182,,,
1726,10/24/16 10:40:06 AM,8.282,,,
1727,10/24/16 10:45:06 AM,8.481,,,
1728,10/24/16 10:50:06 AM,8.581,,,
1729,10/24/16 10:55:06 AM,8.680,,,
1730,10/24/16 11:00:06 AM,8.779,,,
1731,10/24/16 11:05:06 AM,8.879,,,
1732,10/24/16 11:10:06 AM,8.978,,,
1733,10/24/16 11:15:06 AM,9.176,,,
1734,10/24/16 11:20:06 AM,9.275,,,
1735,10/24/16 11:25:06 AM,9.472,,,
1736,10/24/16 11:30:06 AM,9.571,,,
1737,10/24/16 11:35:06 AM,9.768,,,
1738,10/24/16 11:40:06 AM,9.866,,,
1739,10/24/16 11:45:06 AM,9.965,,,
1740,10/24/16 11:50:06 AM,9.965,,,
1741,10/24/16 11:55:06 AM,10.063,,,
1742,10/24/16 12:00:06 PM,10.161,,,
1743,10/24/16 12:05:06 PM,10.259,,,
1744,10/24/16 12:10:06 PM,10.357,,,
1745,10/24/16 12:15:06 PM,10.553,,,
1746,10/24/16 12:20:06 PM,10.748,,,
1747,10/24/16 12:25:06 PM,11.041,,,
1748,10/24/16 12:30:06 PM,11.334,,,
1749,10/24/16 12:35:06 PM,11.625,,,
1750,10/24/16 12:40:06 PM,11.916,,,
1751,10/24/16 12:45:06 PM,12.304,,,
1752,10/24/16 12:50:06 PM,12.787,,,
1753,10/24/16 12:55:06 PM,13.365,,,
1754,10/24/16 01:00:06 PM,14.038,,,
1755,10/24/16 01:05:06 PM,14.613,,,
1756,10/24/16 01:10:06 PM,14.996,,,
1757,10/24/16 01:15:06 PM,15.282,,,
1758,10/24/16 01:20:06 PM,15.473,,,
1759,10/24/16 01:25:06 PM,15.664,,,
1760,10/24/16 01:30:06 PM,15.951,,,
1761,10/24/16 01:35:06 PM,16.237,,,
1762,10/24/16 01:40:06 PM,16.523,,,
1763,10/24/16 01:45:06 PM,16.808,,,
1764,10/24/16 01:50:06 PM,17.094,,,
1765,10/24/16 01:55:06 PM,17.475,,,
1766,10/24/16 02:00:06 PM,17.855,,,
1767,10/24/16 02:05:06 PM,18.901,,,
1768,10/24/16 02:10:06 PM,20.043,,,
1769,10/24/16 02:15:06 PM,21.091,,,
1770,10/24/16 02:20:06 PM,21.664,,,
1771,10/24/16 02:25:06 PM,21.664,,,
1772,10/24/16 02:30:06 PM,21.473,,,
1773,10/24/16 02:35:06 PM,21.091,,,
1774,10/24/16 02:40:06 PM,20.615,,,
1775,10/24/16 02:45:06 PM,20.329,,,
1776,10/24/16 02:50:06 PM,20.329,,,
1777,10/24/16 02:55:06 PM,20.424,,,
1778,10/24/16 03:00:06 PM,20.424,,,
1779,10/24/16 03:05:06 PM,20.234,,,
1780,10/24/16 03:10:06 PM,19.948,,,
1781,10/24/16 03:15:06 PM,19.853,,,
1782,10/24/16 03:20:06 PM,19.758,,,
1783,10/24/16 03:25:06 PM,19.567,,,
1784,10/24/16 03:30:06 PM,19.377,,,
1785,10/24/16 03:35:06 PM,19.282,,,
1786,10/24/16 03:40:06 PM,19.377,,,
1787,10/24/16 03:45:06 PM,19.472,,,
1788,10/24/16 03:50:06 PM,19.567,,,
1789,10/24/16 03:55:06 PM,19.567,,,
1790,10/24/16 04:00:06 PM,19.472,,,
1791,10/24/16 04:05:06 PM,19.282,,,
1792,10/24/16 04:10:06 PM,19.092,,,
1793,10/24/16 04:15:06 PM,19.092,,,
1794,10/24/16 04:20:06 PM,18.996,,,
1795,10/24/16 04:25:06 PM,18.996,,,
1796,10/24/16 04:30:06 PM,18.901,,,
1797,10/24/16 04:35:06 PM,18.711,,,
1798,10/24/16 04:40:06 PM,18.426,,,
1799,10/24/16 04:45:06 PM,18.140,,,
1800,10/24/16 04:50:06 PM,17.760,,,
1801,10/24/16 04:55:06 PM,17.475,,,
1802,10/24/16 05:00:06 PM,17.284,,,
1803,10/24/16 05:05:06 PM,17.189,,,
1804,10/24/16 05:10:06 PM,16.999,,,
1805,10/24/16 05:15:06 PM,16.808,,,
1806,10/24/16 05:20:06 PM,16.713,,,
1807,10/24/16 05:25:06 PM,16.523,,,
1808,10/24/16 05:30:06 PM,16.332,,,
1809,10/24/16 05:35:06 PM,16.237,,,
1810,10/24/16 05:40:06 PM,16.046,,,
1811,10/24/16 05:45:06 PM,15.951,,,
1812,10/24/16 05:50:06 PM,15.760,,,
1813,10/24/16 05:55:06 PM,15.569,,,
1814,10/24/16 06:00:06 PM,15.187,,,
1815,10/24/16 06:05:06 PM,14.804,,,
1816,10/24/16 06:10:06 PM,14.421,,,
1817,10/24/16 06:15:06 PM,14.134,,,
1818,10/24/16 06:20:06 PM,13.942,,,
1819,10/24/16 06:25:06 PM,13.750,,,
1820,10/24/16 06:30:06 PM,13.558,,,
1821,10/24/16 06:35:06 PM,13.365,,,
1822,10/24/16 06:40:06 PM,13.173,,,
1823,10/24/16 06:45:06 PM,12.980,,,
1824,10/24/16 06:50:06 PM,12.594,,,
1825,10/24/16 06:55:06 PM,12.207,,,
1826,10/24/16 07:00:06 PM,11.916,,,
1827,10/24/16 07:05:06 PM,11.528,,,
1828,10/24/16 07:10:06 PM,11.139,,,
1829,10/24/16 07:15:06 PM,10.846,,,
1830,10/24/16 07:20:06 PM,10.455,,,
1831,10/24/16 07:25:06 PM,10.161,,,
1832,10/24/16 07:30:06 PM,9.965,,,
1833,10/24/16 07:35:06 PM,9.768,,,
1834,10/24/16 07:40:06 PM,9.571,,,
1835,10/24/16 07:45:06 PM,9.373,,,
1836,10/24/16 07:50:06 PM,9.275,,,
1837,10/24/16 07:55:06 PM,9.077,,,
1838,10/24/16 08:00:06 PM,8.978,,,
1839,10/24/16 08:05:06 PM,8.779,,,
1840,10/24/16 08:10:06 PM,8.680,,,
1841,10/24/16 08:15:06 PM,8.581,,,
1842,10/24/16 08:20:06 PM,8.382,,,
1843,10/24/16 08:25:06 PM,8.182,,,
1844,10/24/16 08:30:06 PM,7.983,,,
1845,10/24/16 08:35:06 PM,7.782,,,
1846,10/24/16 08:40:06 PM,7.582,,,
1847,10/24/16 08:45:06 PM,7.381,,,
1848,10/24/16 08:50:06 PM,7.179,,,
1849,10/24/16 08:55:06 PM,7.079,,,
1850,10/24/16 09:00:06 PM,6.978,,,
1851,10/24/16 09:05:06 PM,6.877,,,
1852,10/24/16 09:10:06 PM,6.674,,,
1853,10/24/16 09:15:06 PM,6.573,,,
1854,10/24/16 09:20:06 PM,6.471,,,
1855,10/24/16 09:25:06 PM,6.370,,,
1856,10/24/16 09:30:06 PM,6.268,,,
1857,10/24/16 09:35:06 PM,6.166,,,
1858,10/24/16 09:40:06 PM,6.064,,,
1859,10/24/16 09:45:06 PM,6.064,,,
1860,10/24/16 09:50:06 PM,5.962,,,
1861,10/24/16 09:55:06 PM,5.962,,,
1862,10/24/16 10:00:06 PM,5.860,,,
1863,10/24/16 10:05:06 PM,5.860,,,
1864,10/24/16 10:10:06 PM,5.860,,,
1865,10/24/16 10:15:06 PM,5.757,,,
1866,10/24/16 10:20:06 PM,5.757,,,
1867,10/24/16 10:25:06 PM,5.655,,,
1868,10/24/16 10:30:06 PM,5.552,,,
1869,10/24/16 10:35:06 PM,5.552,,,
1870,10/24/16 10:40:06 PM,5.552,,,
1871,10/24/16 10:45:06 PM,5.450,,,
1872,10/24/16 10:50:06 PM,5.450,,,
1873,10/24/16 10:55:06 PM,5.450,,,
1874,10/24/16 11:00:06 PM,5.450,,,
1875,10/24/16 11:05:06 PM,5.450,,,
1876,10/24/16 11:10:06 PM,5.450,,,
1877,10/24/16 11:15:06 PM,5.450,,,
1878,10/24/16 11:20:06 PM,5.347,,,
1879,10/24/16 11:25:06 PM,5.347,,,
1880,10/24/16 11:30:06 PM,5.141,,,
1881,10/24/16 11:35:06 PM,5.037,,,
1882,10/24/16 11:40:06 PM,4.934,,,
1883,10/24/16 11:45:06 PM,4.831,,,
1884,10/24/16 11:50:06 PM,4.831,,,
1885,10/24/16 11:55:06 PM,4.831,,,
1886,10/25/16 12:00:06 AM,4.934,,,
1887,10/25/16 12:05:06 AM,5.037,,,
1888,10/25/16 12:10:06 AM,5.037,,,
1889,10/25/16 12:15:06 AM,5.037,,,
1890,10/25/16 12:20:06 AM,5.037,,,
1891,10/25/16 12:25:06 AM,4.934,,,
1892,10/25/16 12:30:06 AM,4.831,,,
1893,10/25/16 12:35:06 AM,4.623,,,
1894,10/25/16 12:40:06 AM,4.623,,,
1895,10/25/16 12:45:06 AM,4.623,,,
1896,10/25/16 12:50:06 AM,4.519,,,
1897,10/25/16 12:55:06 AM,4.519,,,
1898,10/25/16 01:00:06 AM,4.519,,,
1899,10/25/16 01:05:06 AM,4.623,,,
1900,10/25/16 01:10:06 AM,4.519,,,
1901,10/25/16 01:15:06 AM,4.415,,,
1902,10/25/16 01:20:06 AM,4.519,,,
1903,10/25/16 01:25:06 AM,4.415,,,
1904,10/25/16 01:30:06 AM,4.415,,,
1905,10/25/16 01:35:06 AM,4.519,,,
1906,10/25/16 01:40:06 AM,4.623,,,
1907,10/25/16 01:45:06 AM,4.727,,,
1908,10/25/16 01:50:06 AM,4.831,,,
1909,10/25/16 01:55:06 AM,5.037,,,
1910,10/25/16 02:00:06 AM,5.244,,,
1911,10/25/16 02:05:06 AM,5.552,,,
1912,10/25/16 02:10:06 AM,5.860,,,
1913,10/25/16 02:15:06 AM,5.962,,,
1914,10/25/16 02:20:06 AM,6.064,,,
1915,10/25/16 02:25:06 AM,6.064,,,
1916,10/25/16 02:30:06 AM,6.166,,,
1917,10/25/16 02:35:06 AM,6.370,,,
1918,10/25/16 02:40:06 AM,6.370,,,
1919,10/25/16 02:45:06 AM,6.370,,,
1920,10/25/16 02:50:06 AM,6.370,,,
1921,10/25/16 02:55:06 AM,6.573,,,
1922,10/25/16 03:00:06 AM,6.978,,,
1923,10/25/16 03:05:06 AM,7.280,,,
1924,10/25/16 03:10:06 AM,7.582,,,
1925,10/25/16 03:15:06 AM,7.882,,,
1926,10/25/16 03:20:06 AM,8.282,,,
1927,10/25/16 03:25:06 AM,8.779,,,
1928,10/25/16 03:30:06 AM,9.275,,,
1929,10/25/16 03:35:06 AM,9.669,,,
1930,10/25/16 03:40:06 AM,9.866,,,
1931,10/25/16 03:45:06 AM,9.965,,,
1932,10/25/16 03:50:06 AM,9.866,,,
1933,10/25/16 03:55:06 AM,10.063,,,
1934,10/25/16 04:00:06 AM,10.063,,,
1935,10/25/16 04:05:06 AM,10.259,,,
1936,10/25/16 04:10:06 AM,10.259,,,
1937,10/25/16 04:15:06 AM,10.161,,,
1938,10/25/16 04:20:06 AM,9.965,,,
1939,10/25/16 04:25:06 AM,9.768,,,
1940,10/25/16 04:30:06 AM,9.669,,,
1941,10/25/16 04:35:06 AM,9.571,,,
1942,10/25/16 04:40:06 AM,9.571,,,
1943,10/25/16 04:45:06 AM,9.768,,,
1944,10/25/16 04:50:06 AM,9.866,,,
1945,10/25/16 04:55:06 AM,9.965,,,
1946,10/25/16 05:00:06 AM,10.063,,,
1947,10/25/16 05:05:06 AM,10.161,,,
1948,10/25/16 05:10:06 AM,10.161,,,
1949,10/25/16 05:15:06 AM,10.259,,,
1950,10/25/16 05:20:06 AM,10.357,,,
1951,10/25/16 05:25:06 AM,10.357,,,
1952,10/25/16 05:30:06 AM,10.455,,,
1953,10/25/16 05:35:06 AM,10.553,,,
1954,10/25/16 05:40:06 AM,10.651,,,
1955,10/25/16 05:45:06 AM,10.748,,,
1956,10/25/16 05:50:06 AM,10.748,,,
1957,10/25/16 05:55:06 AM,10.748,,,
1958,10/25/16 06:00:06 AM,10.748,,,
1959,10/25/16 06:05:06 AM,10.748,,,
1960,10/25/16 06:10:06 AM,10.748,,,
1961,10/25/16 06:15:06 AM,10.846,,,
1962,10/25/16 06:20:06 AM,10.846,,,
1963,10/25/16 06:25:06 AM,10.846,,,
1964,10/25/16 06:30:06 AM,10.846,,,
1965,10/25/16 06:35:06 AM,10.846,,,
1966,10/25/16 06:40:06 AM,10.846,,,
1967,10/25/16 06:45:06 AM,10.748,,,
1968,10/25/16 06:50:06 AM,10.553,,,
1969,10/25/16 06:55:06 AM,10.455,,,
1970,10/25/16 07:00:06 AM,10.259,,,
1971,10/25/16 07:05:06 AM,10.161,,,
1972,10/25/16 07:10:06 AM,10.161,,,
1973,10/25/16 07:15:06 AM,10.063,,,
1974,10/25/16 07:20:06 AM,9.866,,,
1975,10/25/16 07:25:06 AM,9.768,,,
1976,10/25/16 07:30:06 AM,9.571,,,
1977,10/25/16 07:35:06 AM,9.373,,,
1978,10/25/16 07:40:06 AM,9.176,,,
1979,10/25/16 07:45:06 AM,9.176,,,
1980,10/25/16 07:50:06 AM,9.176,,,
1981,10/25/16 07:55:06 AM,9.176,,,
1982,10/25/16 08:00:06 AM,9.176,,,
1983,10/25/16 08:05:06 AM,9.275,,,
1984,10/25/16 08:10:06 AM,9.275,,,
1985,10/25/16 08:15:06 AM,9.275,,,
1986,10/25/16 08:20:06 AM,9.176,,,
1987,10/25/16 08:25:06 AM,9.176,,,
1988,10/25/16 08:30:06 AM,8.978,,,
1989,10/25/16 08:35:06 AM,8.879,,,
1990,10/25/16 08:40:06 AM,8.779,,,
1991,10/25/16 08:45:06 AM,8.779,,,
1992,10/25/16 08:50:06 AM,8.779,,,
1993,10/25/16 08:55:06 AM,8.779,,,
1994,10/25/16 09:00:06 AM,8.680,,,
1995,10/25/16 09:05:06 AM,8.581,,,
1996,10/25/16 09:10:06 AM,8.581,,,
1997,10/25/16 09:15:06 AM,8.680,,,
1998,10/25/16 09:20:06 AM,8.680,,,
1999,10/25/16 09:25:06 AM,8.680,,,
2000,10/25/16 09:30:06 AM,8.680,,,
2001,10/25/16 09:35:06 AM,8.680,,,
2002,10/25/16 09:40:06 AM,8.680,,,
2003,10/25/16 09:45:06 AM,8.680,,,
2004,10/25/16 09:50:06 AM,8.779,,,
2005,10/25/16 09:55:06 AM,8.879,,,
2006,10/25/16 10:00:06 AM,9.176,,,
2007,10/25/16 10:05:06 AM,9.472,,,
2008,10/25/16 10:10:06 AM,9.768,,,
2009,10/25/16 10:15:06 AM,10.161,,,
2010,10/25/16 10:20:06 AM,10.651,,,
2011,10/25/16 10:25:06 AM,11.236,,,
2012,10/25/16 10:30:06 AM,11.625,,,
2013,10/25/16 10:35:06 AM,11.819,,,
2014,10/25/16 10:40:06 AM,12.013,,,
2015,10/25/16 10:45:06 AM,12.110,,,
2016,10/25/16 10:50:06 AM,12.110,,,
2017,10/25/16 10:55:06 AM,12.013,,,
2018,10/25/16 11:00:06 AM,12.110,,,
2019,10/25/16 11:05:06 AM,12.110,,,
2020,10/25/16 11:10:06 AM,12.110,,,
2021,10/25/16 11:15:06 AM,12.110,,,
2022,10/25/16 11:20:06 AM,12.207,,,
2023,10/25/16 11:25:06 AM,12.304,,,
2024,10/25/16 11:30:06 AM,12.401,,,
2025,10/25/16 11:35:06 AM,12.401,,,
2026,10/25/16 11:40:06 AM,12.401,,,
2027,10/25/16 11:45:06 AM,12.401,,,
2028,10/25/16 11:50:06 AM,12.401,,,
2029,10/25/16 11:55:06 AM,12.401,,,
2030,10/25/16 12:00:06 PM,12.304,,,
2031,10/25/16 12:05:06 PM,12.304,,,
2032,10/25/16 12:10:06 PM,12.207,,,
2033,10/25/16 12:15:06 PM,12.013,,,
2034,10/25/16 12:20:06 PM,11.625,,,
2035,10/25/16 12:25:06 PM,11.528,,,
2036,10/25/16 12:30:06 PM,11.722,,,
2037,10/25/16 12:35:06 PM,11.916,,,
2038,10/25/16 12:40:06 PM,11.916,,,
2039,10/25/16 12:45:06 PM,11.722,,,
2040,10/25/16 12:50:06 PM,11.722,,,
2041,10/25/16 12:55:06 PM,11.916,,,
2042,10/25/16 01:00:06 PM,12.401,,,
2043,10/25/16 01:05:06 PM,12.883,,,
2044,10/25/16 01:10:06 PM,13.365,,,
2045,10/25/16 01:15:06 PM,13.846,,,
2046,10/25/16 01:20:06 PM,14.230,,,
2047,10/25/16 01:25:06 PM,14.325,,,
2048,10/25/16 01:30:06 PM,14.325,,,
2049,10/25/16 01:35:06 PM,14.325,,,
2050,10/25/16 01:40:06 PM,14.517,,,
2051,10/25/16 01:45:06 PM,15.187,,,
2052,10/25/16 01:50:06 PM,15.951,,,
2053,10/25/16 01:55:06 PM,16.808,,,
2054,10/25/16 02:00:06 PM,17.570,,,
2055,10/25/16 02:05:06 PM,18.140,,,
2056,10/25/16 02:10:06 PM,18.616,,,
2057,10/25/16 02:15:06 PM,18.806,,,
2058,10/25/16 02:20:06 PM,19.187,,,
2059,10/25/16 02:25:06 PM,19.567,,,
2060,10/25/16 02:30:06 PM,19.758,,,
2061,10/25/16 02:35:06 PM,19.662,,,
2062,10/25/16 02:40:06 PM,19.567,,,
2063,10/25/16 02:45:06 PM,19.377,,,
2064,10/25/16 02:50:06 PM,19.377,,,
2065,10/25/16 02:55:06 PM,19.472,,,
2066,10/25/16 03:00:06 PM,19.472,,,
2067,10/25/16 03:05:06 PM,19.187,,,
2068,10/25/16 03:10:06 PM,18.426,,,
2069,10/25/16 03:15:06 PM,17.475,,,
2070,10/25/16 03:20:06 PM,16.618,,,
2071,10/25/16 03:25:06 PM,15.855,,,
2072,10/25/16 03:30:06 PM,15.091,,,
2073,10/25/16 03:35:06 PM,14.517,,,
2074,10/25/16 03:40:06 PM,13.942,,,
2075,10/25/16 03:45:06 PM,13.461,,,
2076,10/25/16 03:50:06 PM,12.980,,,
2077,10/25/16 03:55:06 PM,12.594,,,
2078,10/25/16 04:00:06 PM,12.401,,,
2079,10/25/16 04:05:06 PM,12.013,,,
2080,10/25/16 04:10:06 PM,11.722,,,
2081,10/25/16 04:15:06 PM,11.528,,,
2082,10/25/16 04:20:06 PM,11.236,,,
2083,10/25/16 04:25:06 PM,11.041,,,
2084,10/25/16 04:30:06 PM,10.944,,,
2085,10/25/16 04:35:06 PM,10.846,,,
2086,10/25/16 04:40:06 PM,10.748,,,
2087,10/25/16 04:45:06 PM,10.651,,,
2088,10/25/16 04:50:06 PM,10.553,,,
2089,10/25/16 04:55:06 PM,10.455,,,
2090,10/25/16 05:00:06 PM,10.357,,,
2091,10/25/16 05:05:06 PM,10.161,,,
2092,10/25/16 05:10:06 PM,10.161,,,
2093,10/25/16 05:15:06 PM,10.063,,,
2094,10/25/16 05:20:06 PM,9.965,,,
2095,10/25/16 05:25:06 PM,9.965,,,
2096,10/25/16 05:30:06 PM,9.866,,,
2097,10/25/16 05:35:06 PM,9.768,,,
2098,10/25/16 05:40:06 PM,9.669,,,
2099,10/25/16 05:45:06 PM,9.669,,,
2100,10/25/16 05:50:06 PM,9.472,,,
2101,10/25/16 05:55:06 PM,9.373,,,
2102,10/25/16 06:00:06 PM,9.176,,,
2103,10/25/16 06:05:06 PM,9.077,,,
2104,10/25/16 06:10:06 PM,8.978,,,
2105,10/25/16 06:15:06 PM,8.879,,,
2106,10/25/16 06:20:06 PM,8.680,,,
2107,10/25/16 06:25:06 PM,8.581,,,
2108,10/25/16 06:30:06 PM,8.382,,,
2109,10/25/16 06:35:06 PM,8.282,,,
2110,10/25/16 06:40:06 PM,8.182,,,
2111,10/25/16 06:45:06 PM,8.082,,,
2112,10/25/16 06:50:06 PM,7.882,,,
2113,10/25/16 06:55:06 PM,7.983,,,
2114,10/25/16 07:00:06 PM,7.983,,,
2115,10/25/16 07:05:06 PM,8.082,,,
2116,10/25/16 07:10:06 PM,8.082,,,
2117,10/25/16 07:15:06 PM,8.082,,,
2118,10/25/16 07:20:06 PM,8.182,,,
2119,10/25/16 07:25:06 PM,8.082,,,
2120,10/25/16 07:30:06 PM,7.983,,,
2121,10/25/16 07:35:06 PM,7.983,,,
2122,10/25/16 07:40:06 PM,7.983,,,
2123,10/25/16 07:45:06 PM,8.082,,,
2124,10/25/16 07:50:06 PM,8.082,,,
2125,10/25/16 07:55:06 PM,7.983,,,
2126,10/25/16 08:00:06 PM,7.882,,,
2127,10/25/16 08:05:06 PM,7.782,,,
2128,10/25/16 08:10:06 PM,7.582,,,
2129,10/25/16 08:15:06 PM,7.481,,,
2130,10/25/16 08:20:06 PM,7.381,,,
2131,10/25/16 08:25:06 PM,7.280,,,
2132,10/25/16 08:30:06 PM,7.280,,,
2133,10/25/16 08:35:06 PM,7.179,,,
2134,10/25/16 08:40:06 PM,7.179,,,
2135,10/25/16 08:45:06 PM,7.179,,,
2136,10/25/16 08:50:06 PM,7.280,,,
2137,10/25/16 08:55:06 PM,7.280,,,
2138,10/25/16 09:00:06 PM,7.179,,,
2139,10/25/16 09:05:06 PM,6.978,,,
2140,10/25/16 09:10:06 PM,6.877,,,
2141,10/25/16 09:15:06 PM,6.674,,,
2142,10/25/16 09:20:06 PM,6.573,,,
2143,10/25/16 09:25:06 PM,6.573,,,
2144,10/25/16 09:30:06 PM,6.573,,,
2145,10/25/16 09:35:06 PM,6.573,,,
2146,10/25/16 09:40:06 PM,6.471,,,
2147,10/25/16 09:45:06 PM,6.370,,,
2148,10/25/16 09:50:06 PM,6.370,,,
2149,10/25/16 09:55:06 PM,6.268,,,
2150,10/25/16 10:00:06 PM,6.166,,,
2151,10/25/16 10:05:06 PM,6.064,,,
2152,10/25/16 10:10:06 PM,5.962,,,
2153,10/25/16 10:15:06 PM,5.860,,,
2154,10/25/16 10:20:06 PM,5.757,,,
2155,10/25/16 10:25:06 PM,5.757,,,
2156,10/25/16 10:30:06 PM,5.655,,,
2157,10/25/16 10:35:06 PM,5.655,,,
2158,10/25/16 10:40:06 PM,5.552,,,
2159,10/25/16 10:45:06 PM,5.552,,,
2160,10/25/16 10:50:06 PM,5.655,,,
2161,10/25/16 10:55:06 PM,5.655,,,
2162,10/25/16 11:00:06 PM,5.757,,,
2163,10/25/16 11:05:06 PM,5.860,,,
2164,10/25/16 11:10:06 PM,5.860,,,
2165,10/25/16 11:15:06 PM,5.860,,,
2166,10/25/16 11:20:06 PM,5.860,,,
2167,10/25/16 11:25:06 PM,5.962,,,
2168,10/25/16 11:30:06 PM,6.166,,,
2169,10/25/16 11:35:06 PM,6.471,,,
2170,10/25/16 11:40:06 PM,6.573,,,
2171,10/25/16 11:45:06 PM,6.573,,,
2172,10/25/16 11:50:06 PM,6.573,,,
2173,10/25/16 11:55:06 PM,6.471,,,
2174,10/26/16 12:00:06 AM,6.471,,,
2175,10/26/16 12:05:06 AM,6.471,,,
2176,10/26/16 12:10:06 AM,6.471,,,
2177,10/26/16 12:15:06 AM,6.370,,,
2178,10/26/16 12:20:06 AM,6.471,,,
2179,10/26/16 12:25:06 AM,6.471,,,
