Report Date:,2/19/2019 3:33:28 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,baro_hourly_103118_2019-02-14_14-20-45-851.wsl
Create Date,2/14/2019 2:20:40 PM

Device Properties
Device,Rugged BaroTROLL
Site,Dry_Creek
Device Name,Lazy_D_Baro
Serial Number,351563
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,34
Used Battery,41

Log Configuration
,Log Name,baro_hourly_103118
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,10/31/2018 2:20:38 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,10/31/2018 3:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00





Other Log Settings



Log Notes:
Date and Time,Note
10/31/2018 2:20:43 PM ,Used Battery: 41% Used Memory: 6%   User Name: fieldtech
2/14/2019 2:22:16 PM  ,Log Download - Used Battery: 43% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2544

Sensors,1

 ,1,351563,Baro-Pressure/Temp

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Baro Pres             ,Sensor: Baro Pres             ,
,Elapsed Time,SN#: 351563                   ,SN#: 351563                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
1/22/2019 1:00:00 AM  , 7120800.000,                        11.065,                        -7.925,
1/22/2019 2:00:00 AM  , 7124400.000,                        11.086,                        -8.268,
1/22/2019 3:00:00 AM  , 7128000.000,                        11.095,                        -8.555,
1/22/2019 4:00:00 AM  , 7131600.000,                        11.105,                        -8.842,
1/22/2019 5:00:00 AM  , 7135200.000,                        11.112,                        -8.784,
1/22/2019 6:00:00 AM  , 7138800.000,                        11.121,                        -8.842,
1/22/2019 7:00:00 AM  , 7142400.000,                        11.139,                        -8.784,
1/22/2019 8:00:00 AM  , 7146000.000,                        11.145,                        -8.497,
1/22/2019 9:00:00 AM  , 7149600.000,                        11.152,                        -7.525,
1/22/2019 10:00:00 AM , 7153200.000,                        11.161,                        -6.105,
1/22/2019 11:00:00 AM , 7156800.000,                        11.169,                        -5.033,
1/22/2019 12:00:00 PM , 7160400.000,                        11.159,                        -4.023,
1/22/2019 1:00:00 PM  , 7164000.000,                        11.149,                        -3.799,
1/22/2019 2:00:00 PM  , 7167600.000,                        11.140,                        -4.696,
1/22/2019 3:00:00 PM  , 7171200.000,                        11.148,                        -5.709,
1/22/2019 4:00:00 PM  , 7174800.000,                        11.147,                        -6.842,
1/22/2019 5:00:00 PM  , 7178400.000,                        11.139,                        -7.925,
1/22/2019 6:00:00 PM  , 7182000.000,                        11.148,                        -8.326,
1/22/2019 7:00:00 PM  , 7185600.000,                        11.149,                        -8.612,
1/22/2019 8:00:00 PM  , 7189200.000,                        11.153,                        -8.612,
1/22/2019 9:00:00 PM  , 7192800.000,                        11.154,                        -8.842,
1/22/2019 10:00:00 PM , 7196400.000,                        11.143,                        -9.072,
1/22/2019 11:00:00 PM , 7200000.000,                        11.136,                        -8.957,
1/23/2019 12:00:00 AM , 7203600.000,                        11.145,                        -8.842,
1/23/2019 1:00:00 AM  , 7207200.000,                        11.146,                        -9.014,
1/23/2019 2:00:00 AM  , 7210800.000,                        11.147,                        -8.784,
1/23/2019 3:00:00 AM  , 7214400.000,                        11.145,                        -8.440,
1/23/2019 4:00:00 AM  , 7218000.000,                        11.132,                        -8.555,
1/23/2019 5:00:00 AM  , 7221600.000,                        11.128,                        -8.154,
1/23/2019 6:00:00 AM  , 7225200.000,                        11.129,                        -8.097,
1/23/2019 7:00:00 AM  , 7228800.000,                        11.126,                        -7.754,
1/23/2019 8:00:00 AM  , 7232400.000,                        11.119,                        -6.956,
1/23/2019 9:00:00 AM  , 7236000.000,                        11.115,                        -3.241,
1/23/2019 10:00:00 AM , 7239600.000,                        11.101,                         0.456,
1/23/2019 11:00:00 AM , 7243200.000,                        11.093,                         3.169,
1/23/2019 12:00:00 PM , 7246800.000,                        11.074,                        -0.036,
1/23/2019 1:00:00 PM  , 7250400.000,                        11.071,                        -0.036,
1/23/2019 2:00:00 PM  , 7254000.000,                        11.082,                        -1.908,
1/23/2019 3:00:00 PM  , 7257600.000,                        11.083,                        -2.074,
1/23/2019 4:00:00 PM  , 7261200.000,                        11.083,                        -2.462,
1/23/2019 5:00:00 PM  , 7264800.000,                        11.089,                        -3.464,
1/23/2019 6:00:00 PM  , 7268400.000,                        11.093,                        -4.023,
1/23/2019 7:00:00 PM  , 7272000.000,                        11.103,                        -3.855,
1/23/2019 8:00:00 PM  , 7275600.000,                        11.101,                        -4.135,
1/23/2019 9:00:00 PM  , 7279200.000,                        11.117,                        -4.303,
1/23/2019 10:00:00 PM , 7282800.000,                        11.115,                        -4.527,
1/23/2019 11:00:00 PM , 7286400.000,                        11.121,                        -4.527,
1/24/2019 12:00:00 AM , 7290000.000,                        11.122,                        -4.808,
1/24/2019 1:00:00 AM  , 7293600.000,                        11.117,                        -5.709,
1/24/2019 2:00:00 AM  , 7297200.000,                        11.115,                        -5.371,
1/24/2019 3:00:00 AM  , 7300800.000,                        11.119,                        -5.033,
1/24/2019 4:00:00 AM  , 7304400.000,                        11.121,                        -5.484,
1/24/2019 5:00:00 AM  , 7308000.000,                        11.128,                        -5.709,
1/24/2019 6:00:00 AM  , 7311600.000,                        11.125,                        -5.879,
1/24/2019 7:00:00 AM  , 7315200.000,                        11.136,                        -5.822,
1/24/2019 8:00:00 AM  , 7318800.000,                        11.164,                        -7.754,
1/24/2019 9:00:00 AM  , 7322400.000,                        11.187,                        -8.842,
1/24/2019 10:00:00 AM , 7326000.000,                        11.179,                        -5.766,
1/24/2019 11:00:00 AM , 7329600.000,                        11.166,                        -0.255,
1/24/2019 12:00:00 PM , 7333200.000,                        11.157,                        -1.964,
1/24/2019 1:00:00 PM  , 7336800.000,                        11.146,                        -3.185,
1/24/2019 2:00:00 PM  , 7340400.000,                        11.123,                        -2.351,
1/24/2019 3:00:00 PM  , 7344000.000,                        11.124,                        -2.074,
1/24/2019 4:00:00 PM  , 7347600.000,                        11.124,                        -4.191,
1/24/2019 5:00:00 PM  , 7351200.000,                        11.130,                        -4.977,
1/24/2019 6:00:00 PM  , 7354800.000,                        11.123,                        -5.371,
1/24/2019 7:00:00 PM  , 7358400.000,                        11.126,                        -5.258,
1/24/2019 8:00:00 PM  , 7362000.000,                        11.132,                        -5.427,
1/24/2019 9:00:00 PM  , 7365600.000,                        11.137,                        -5.935,
1/24/2019 10:00:00 PM , 7369200.000,                        11.146,                        -5.992,
1/24/2019 11:00:00 PM , 7372800.000,                        11.152,                        -7.013,
1/25/2019 12:00:00 AM , 7376400.000,                        11.152,                        -7.127,
1/25/2019 1:00:00 AM  , 7380000.000,                        11.145,                        -7.297,
1/25/2019 2:00:00 AM  , 7383600.000,                        11.151,                        -6.672,
1/25/2019 3:00:00 AM  , 7387200.000,                        11.148,                        -6.842,
1/25/2019 4:00:00 AM  , 7390800.000,                        11.142,                        -7.127,
1/25/2019 5:00:00 AM  , 7394400.000,                        11.138,                        -7.811,
1/25/2019 6:00:00 AM  , 7398000.000,                        11.147,                        -7.697,
1/25/2019 7:00:00 AM  , 7401600.000,                        11.147,                        -7.525,
1/25/2019 8:00:00 AM  , 7405200.000,                        11.154,                        -6.672,
1/25/2019 9:00:00 AM  , 7408800.000,                        11.151,                        -2.851,
1/25/2019 10:00:00 AM , 7412400.000,                        11.144,                        -0.091,
1/25/2019 11:00:00 AM , 7416000.000,                        11.141,                         2.089,
1/25/2019 12:00:00 PM , 7419600.000,                        11.130,                         1.709,
1/25/2019 1:00:00 PM  , 7423200.000,                        11.123,                         0.784,
1/25/2019 2:00:00 PM  , 7426800.000,                        11.118,                         0.729,
1/25/2019 3:00:00 PM  , 7430400.000,                        11.127,                        -0.310,
1/25/2019 4:00:00 PM  , 7434000.000,                        11.133,                        -1.853,
1/25/2019 5:00:00 PM  , 7437600.000,                        11.139,                        -3.018,
1/25/2019 6:00:00 PM  , 7441200.000,                        11.147,                        -3.743,
1/25/2019 7:00:00 PM  , 7444800.000,                        11.149,                        -4.079,
1/25/2019 8:00:00 PM  , 7448400.000,                        11.164,                        -4.191,
1/25/2019 9:00:00 PM  , 7452000.000,                        11.168,                        -4.471,
1/25/2019 10:00:00 PM , 7455600.000,                        11.174,                        -4.977,
1/25/2019 11:00:00 PM , 7459200.000,                        11.172,                        -4.977,
1/26/2019 12:00:00 AM , 7462800.000,                        11.175,                        -5.427,
1/26/2019 1:00:00 AM  , 7466400.000,                        11.154,                        -4.977,
1/26/2019 2:00:00 AM  , 7470000.000,                        11.164,                        -4.921,
1/26/2019 3:00:00 AM  , 7473600.000,                        11.148,                        -5.202,
1/26/2019 4:00:00 AM  , 7477200.000,                        11.144,                        -4.752,
1/26/2019 5:00:00 AM  , 7480800.000,                        11.133,                        -5.258,
1/26/2019 6:00:00 AM  , 7484400.000,                        11.128,                        -4.808,
1/26/2019 7:00:00 AM  , 7488000.000,                        11.137,                        -4.808,
1/26/2019 8:00:00 AM  , 7491600.000,                        11.142,                        -4.303,
1/26/2019 9:00:00 AM  , 7495200.000,                        11.158,                        -1.356,
1/26/2019 10:00:00 AM , 7498800.000,                        11.178,                         0.729,
1/26/2019 11:00:00 AM , 7502400.000,                        11.185,                         2.954,
1/26/2019 12:00:00 PM , 7506000.000,                        11.173,                         2.738,
1/26/2019 1:00:00 PM  , 7509600.000,                        11.173,                         1.709,
1/26/2019 2:00:00 PM  , 7513200.000,                        11.179,                         1.057,
1/26/2019 3:00:00 PM  , 7516800.000,                        11.186,                         0.729,
1/26/2019 4:00:00 PM  , 7520400.000,                        11.185,                        -0.365,
1/26/2019 5:00:00 PM  , 7524000.000,                        11.193,                        -1.411,
1/26/2019 6:00:00 PM  , 7527600.000,                        11.205,                        -2.351,
1/26/2019 7:00:00 PM  , 7531200.000,                        11.202,                        -2.740,
1/26/2019 8:00:00 PM  , 7534800.000,                        11.198,                        -3.130,
1/26/2019 9:00:00 PM  , 7538400.000,                        11.186,                        -2.907,
1/26/2019 10:00:00 PM , 7542000.000,                        11.192,                        -2.629,
1/26/2019 11:00:00 PM , 7545600.000,                        11.194,                        -2.685,
1/27/2019 12:00:00 AM , 7549200.000,                        11.190,                        -1.908,
1/27/2019 1:00:00 AM  , 7552800.000,                        11.190,                        -1.964,
1/27/2019 2:00:00 AM  , 7556400.000,                        11.178,                        -2.185,
1/27/2019 3:00:00 AM  , 7560000.000,                        11.174,                        -1.853,
1/27/2019 4:00:00 AM  , 7563600.000,                        11.164,                        -1.466,
1/27/2019 5:00:00 AM  , 7567200.000,                        11.150,                        -1.300,
1/27/2019 6:00:00 AM  , 7570800.000,                        11.148,                        -0.530,
1/27/2019 7:00:00 AM  , 7574400.000,                        11.149,                        -0.695,
1/27/2019 8:00:00 AM  , 7578000.000,                        11.149,                         0.128,
1/27/2019 9:00:00 AM  , 7581600.000,                        11.135,                         1.818,
1/27/2019 10:00:00 AM , 7585200.000,                        11.122,                         6.586,
1/27/2019 11:00:00 AM , 7588800.000,                        11.114,                         8.640,
1/27/2019 12:00:00 PM , 7592400.000,                        11.110,                         7.800,
1/27/2019 1:00:00 PM  , 7596000.000,                        11.112,                         6.428,
1/27/2019 2:00:00 PM  , 7599600.000,                        11.082,                         4.618,
1/27/2019 3:00:00 PM  , 7603200.000,                        11.050,                         5.472,
1/27/2019 4:00:00 PM  , 7606800.000,                        11.063,                         3.653,
1/27/2019 5:00:00 PM  , 7610400.000,                        11.061,                         2.954,
1/27/2019 6:00:00 PM  , 7614000.000,                        11.059,                         2.359,
1/27/2019 7:00:00 PM  , 7617600.000,                        11.068,                         1.329,
1/27/2019 8:00:00 PM  , 7621200.000,                        11.058,                         0.839,
1/27/2019 9:00:00 PM  , 7624800.000,                        11.073,                         0.839,
1/27/2019 10:00:00 PM , 7628400.000,                        11.082,                         0.128,
1/27/2019 11:00:00 PM , 7632000.000,                        11.084,                        -0.750,
1/28/2019 12:00:00 AM , 7635600.000,                        11.090,                        -1.245,
1/28/2019 1:00:00 AM  , 7639200.000,                        11.092,                        -1.466,
1/28/2019 2:00:00 AM  , 7642800.000,                        11.102,                        -2.130,
1/28/2019 3:00:00 AM  , 7646400.000,                        11.107,                        -2.907,
1/28/2019 4:00:00 AM  , 7650000.000,                        11.109,                        -3.967,
1/28/2019 5:00:00 AM  , 7653600.000,                        11.114,                        -4.696,
1/28/2019 6:00:00 AM  , 7657200.000,                        11.130,                        -5.484,
1/28/2019 7:00:00 AM  , 7660800.000,                        11.142,                        -7.241,
1/28/2019 8:00:00 AM  , 7664400.000,                        11.153,                        -7.868,
1/28/2019 9:00:00 AM  , 7668000.000,                        11.165,                        -6.162,
1/28/2019 10:00:00 AM , 7671600.000,                        11.175,                        -4.359,
1/28/2019 11:00:00 AM , 7675200.000,                        11.173,                        -1.632,
1/28/2019 12:00:00 PM , 7678800.000,                        11.166,                        -2.629,
1/28/2019 1:00:00 PM  , 7682400.000,                        11.163,                        -2.963,
1/28/2019 2:00:00 PM  , 7686000.000,                        11.165,                        -2.796,
1/28/2019 3:00:00 PM  , 7689600.000,                        11.161,                        -3.464,
1/28/2019 4:00:00 PM  , 7693200.000,                        11.153,                        -5.484,
1/28/2019 5:00:00 PM  , 7696800.000,                        11.156,                        -6.502,
1/28/2019 6:00:00 PM  , 7700400.000,                        11.154,                        -7.127,
1/28/2019 7:00:00 PM  , 7704000.000,                        11.160,                        -7.354,
1/28/2019 8:00:00 PM  , 7707600.000,                        11.158,                        -7.354,
1/28/2019 9:00:00 PM  , 7711200.000,                        11.161,                        -8.097,
1/28/2019 10:00:00 PM , 7714800.000,                        11.154,                        -7.697,
1/28/2019 11:00:00 PM , 7718400.000,                        11.150,                        -7.982,
1/29/2019 12:00:00 AM , 7722000.000,                        11.149,                        -7.925,
1/29/2019 1:00:00 AM  , 7725600.000,                        11.148,                        -7.982,
1/29/2019 2:00:00 AM  , 7729200.000,                        11.148,                        -8.383,
1/29/2019 3:00:00 AM  , 7732800.000,                        11.142,                        -8.555,
1/29/2019 4:00:00 AM  , 7736400.000,                        11.131,                        -7.811,
1/29/2019 5:00:00 AM  , 7740000.000,                        11.126,                        -7.411,
1/29/2019 6:00:00 AM  , 7743600.000,                        11.126,                        -7.184,
1/29/2019 7:00:00 AM  , 7747200.000,                        11.125,                        -6.445,
1/29/2019 8:00:00 AM  , 7750800.000,                        11.123,                        -5.653,
1/29/2019 9:00:00 AM  , 7754400.000,                        11.125,                        -3.687,
1/29/2019 10:00:00 AM , 7758000.000,                        11.115,                        -0.036,
1/29/2019 11:00:00 AM , 7761600.000,                        11.103,                         2.630,
1/29/2019 12:00:00 PM , 7765200.000,                        11.098,                         3.008,
1/29/2019 1:00:00 PM  , 7768800.000,                        11.097,                         1.763,
1/29/2019 2:00:00 PM  , 7772400.000,                        11.090,                         0.675,
1/29/2019 3:00:00 PM  , 7776000.000,                        11.081,                         0.238,
1/29/2019 4:00:00 PM  , 7779600.000,                        11.086,                        -1.245,
1/29/2019 5:00:00 PM  , 7783200.000,                        11.090,                        -2.462,
1/29/2019 6:00:00 PM  , 7786800.000,                        11.095,                        -3.687,
1/29/2019 7:00:00 PM  , 7790400.000,                        11.107,                        -4.527,
1/29/2019 8:00:00 PM  , 7794000.000,                        11.118,                        -5.653,
1/29/2019 9:00:00 PM  , 7797600.000,                        11.118,                        -5.427,
1/29/2019 10:00:00 PM , 7801200.000,                        11.116,                        -5.935,
1/29/2019 11:00:00 PM , 7804800.000,                        11.108,                        -5.597,
1/30/2019 12:00:00 AM , 7808400.000,                        11.104,                        -4.752,
1/30/2019 1:00:00 AM  , 7812000.000,                        11.092,                        -5.202,
1/30/2019 2:00:00 AM  , 7815600.000,                        11.085,                        -4.752,
1/30/2019 3:00:00 AM  , 7819200.000,                        11.077,                        -4.191,
1/30/2019 4:00:00 AM  , 7822800.000,                        11.070,                        -4.303,
1/30/2019 5:00:00 AM  , 7826400.000,                        11.065,                        -4.303,
1/30/2019 6:00:00 AM  , 7830000.000,                        11.069,                        -4.023,
1/30/2019 7:00:00 AM  , 7833600.000,                        11.065,                        -3.464,
1/30/2019 8:00:00 AM  , 7837200.000,                        11.063,                        -2.518,
1/30/2019 9:00:00 AM  , 7840800.000,                        11.061,                         0.292,
1/30/2019 10:00:00 AM , 7844400.000,                        11.046,                         3.438,
1/30/2019 11:00:00 AM , 7848000.000,                        11.052,                         6.163,
1/30/2019 12:00:00 PM , 7851600.000,                        11.042,                         6.216,
1/30/2019 1:00:00 PM  , 7855200.000,                        11.038,                         4.992,
1/30/2019 2:00:00 PM  , 7858800.000,                        11.033,                         3.223,
1/30/2019 3:00:00 PM  , 7862400.000,                        11.041,                         2.359,
1/30/2019 4:00:00 PM  , 7866000.000,                        11.052,                         1.818,
1/30/2019 5:00:00 PM  , 7869600.000,                        11.054,                         0.620,
1/30/2019 6:00:00 PM  , 7873200.000,                        11.062,                        -0.036,
1/30/2019 7:00:00 PM  , 7876800.000,                        11.060,                         0.238,
1/30/2019 8:00:00 PM  , 7880400.000,                        11.055,                         0.347,
1/30/2019 9:00:00 PM  , 7884000.000,                        11.041,                         0.347,
1/30/2019 10:00:00 PM , 7887600.000,                        11.062,                         0.347,
1/30/2019 11:00:00 PM , 7891200.000,                        11.067,                        -0.036,
1/31/2019 12:00:00 AM , 7894800.000,                        11.079,                        -0.530,
1/31/2019 1:00:00 AM  , 7898400.000,                        11.074,                        -0.860,
1/31/2019 2:00:00 AM  , 7902000.000,                        11.074,                        -0.695,
1/31/2019 3:00:00 AM  , 7905600.000,                        11.072,                        -1.245,
1/31/2019 4:00:00 AM  , 7909200.000,                        11.075,                        -0.750,
1/31/2019 5:00:00 AM  , 7912800.000,                        11.080,                        -0.805,
1/31/2019 6:00:00 AM  , 7916400.000,                        11.085,                        -0.860,
1/31/2019 7:00:00 AM  , 7920000.000,                        11.094,                        -1.025,
1/31/2019 8:00:00 AM  , 7923600.000,                        11.096,                        -0.970,
1/31/2019 9:00:00 AM  , 7927200.000,                        11.089,                         3.277,
1/31/2019 10:00:00 AM , 7930800.000,                        11.088,                         6.534,
1/31/2019 11:00:00 AM , 7934400.000,                        11.094,                         7.747,
1/31/2019 12:00:00 PM , 7938000.000,                        11.091,                         8.849,
1/31/2019 1:00:00 PM  , 7941600.000,                        11.092,                         7.537,
1/31/2019 2:00:00 PM  , 7945200.000,                        11.088,                         7.326,
1/31/2019 3:00:00 PM  , 7948800.000,                        11.095,                         6.375,
1/31/2019 4:00:00 PM  , 7952400.000,                        11.103,                         4.779,
1/31/2019 5:00:00 PM  , 7956000.000,                        11.108,                         3.438,
1/31/2019 6:00:00 PM  , 7959600.000,                        11.121,                         1.926,
1/31/2019 7:00:00 PM  , 7963200.000,                        11.128,                         1.709,
1/31/2019 8:00:00 PM  , 7966800.000,                        11.125,                         1.274,
1/31/2019 9:00:00 PM  , 7970400.000,                        11.125,                         1.709,
1/31/2019 10:00:00 PM , 7974000.000,                        11.129,                         0.511,
1/31/2019 11:00:00 PM , 7977600.000,                        11.128,                        -0.475,
2/1/2019 12:00:00 AM  , 7981200.000,                        11.135,                         0.402,
2/1/2019 1:00:00 AM   , 7984800.000,                        11.131,                         1.546,
2/1/2019 2:00:00 AM   , 7988400.000,                        11.134,                         0.948,
2/1/2019 3:00:00 AM   , 7992000.000,                        11.128,                         0.456,
2/1/2019 4:00:00 AM   , 7995600.000,                        11.130,                         0.347,
2/1/2019 5:00:00 AM   , 7999200.000,                        11.145,                        -2.351,
2/1/2019 6:00:00 AM   , 8002800.000,                        11.142,                        -2.518,
2/1/2019 7:00:00 AM   , 8006400.000,                        11.146,                        -3.185,
2/1/2019 8:00:00 AM   , 8010000.000,                        11.148,                        -2.573,
2/1/2019 9:00:00 AM   , 8013600.000,                        11.147,                         3.761,
2/1/2019 10:00:00 AM  , 8017200.000,                        11.140,                         9.476,
2/1/2019 11:00:00 AM  , 8020800.000,                        11.137,                        12.837,
2/1/2019 12:00:00 PM  , 8024400.000,                        11.130,                        13.809,
2/1/2019 1:00:00 PM   , 8028000.000,                        11.114,                        12.785,
2/1/2019 2:00:00 PM   , 8031600.000,                        11.107,                        11.499,
2/1/2019 3:00:00 PM   , 8035200.000,                        11.117,                        10.620,
2/1/2019 4:00:00 PM   , 8038800.000,                        11.120,                         8.378,
2/1/2019 5:00:00 PM   , 8042400.000,                        11.123,                         6.056,
2/1/2019 6:00:00 PM   , 8046000.000,                        11.129,                         3.868,
2/1/2019 7:00:00 PM   , 8049600.000,                        11.126,                         3.815,
2/1/2019 8:00:00 PM   , 8053200.000,                        11.128,                         2.251,
2/1/2019 9:00:00 PM   , 8056800.000,                        11.120,                         2.089,
2/1/2019 10:00:00 PM  , 8060400.000,                        11.125,                         4.351,
2/1/2019 11:00:00 PM  , 8064000.000,                        11.120,                         3.492,
2/2/2019 12:00:00 AM  , 8067600.000,                        11.121,                         3.385,
2/2/2019 1:00:00 AM   , 8071200.000,                        11.114,                         3.331,
2/2/2019 2:00:00 AM   , 8074800.000,                        11.108,                         3.223,
2/2/2019 3:00:00 AM   , 8078400.000,                        11.111,                         2.576,
2/2/2019 4:00:00 AM   , 8082000.000,                        11.109,                         1.926,
2/2/2019 5:00:00 AM   , 8085600.000,                        11.102,                         2.251,
2/2/2019 6:00:00 AM   , 8089200.000,                        11.086,                         2.305,
2/2/2019 7:00:00 AM   , 8092800.000,                        11.084,                         2.792,
2/2/2019 8:00:00 AM   , 8096400.000,                        11.081,                         3.223,
2/2/2019 9:00:00 AM   , 8100000.000,                        11.080,                         6.692,
2/2/2019 10:00:00 AM  , 8103600.000,                        11.068,                         8.325,
2/2/2019 11:00:00 AM  , 8107200.000,                        11.067,                         9.319,
2/2/2019 12:00:00 PM  , 8110800.000,                        11.056,                         7.326,
2/2/2019 1:00:00 PM   , 8114400.000,                        11.049,                         6.957,
2/2/2019 2:00:00 PM   , 8118000.000,                        11.042,                         6.269,
2/2/2019 3:00:00 PM   , 8121600.000,                        11.032,                         8.063,
2/2/2019 4:00:00 PM   , 8125200.000,                        11.037,                         7.431,
2/2/2019 5:00:00 PM   , 8128800.000,                        11.033,                         6.216,
2/2/2019 6:00:00 PM   , 8132400.000,                        11.030,                         5.685,
2/2/2019 7:00:00 PM   , 8136000.000,                        11.036,                         5.419,
2/2/2019 8:00:00 PM   , 8139600.000,                        11.027,                         5.419,
2/2/2019 9:00:00 PM   , 8143200.000,                        11.017,                         5.631,
2/2/2019 10:00:00 PM  , 8146800.000,                        11.027,                         4.618,
2/2/2019 11:00:00 PM  , 8150400.000,                        11.025,                         4.083,
2/3/2019 12:00:00 AM  , 8154000.000,                        11.020,                         4.351,
2/3/2019 1:00:00 AM   , 8157600.000,                        11.010,                         1.165,
2/3/2019 2:00:00 AM   , 8161200.000,                        11.004,                        -0.091,
2/3/2019 3:00:00 AM   , 8164800.000,                        10.995,                        -0.146,
2/3/2019 4:00:00 AM   , 8168400.000,                        10.983,                        -0.365,
2/3/2019 5:00:00 AM   , 8172000.000,                        10.981,                         3.868,
2/3/2019 6:00:00 AM   , 8175600.000,                        10.970,                         3.815,
2/3/2019 7:00:00 AM   , 8179200.000,                        10.959,                         5.791,
2/3/2019 8:00:00 AM   , 8182800.000,                        10.950,                         6.163,
2/3/2019 9:00:00 AM   , 8186400.000,                        10.949,                         8.430,
2/3/2019 10:00:00 AM  , 8190000.000,                        10.937,                        10.723,
2/3/2019 11:00:00 AM  , 8193600.000,                        10.914,                        11.189,
2/3/2019 12:00:00 PM  , 8197200.000,                        10.924,                        11.963,
2/3/2019 1:00:00 PM   , 8200800.000,                        10.954,                         1.492,
2/3/2019 2:00:00 PM   , 8204400.000,                        10.933,                         5.419,
2/3/2019 3:00:00 PM   , 8208000.000,                        10.935,                         6.163,
2/3/2019 4:00:00 PM   , 8211600.000,                        10.953,                         4.511,
2/3/2019 5:00:00 PM   , 8215200.000,                        10.966,                         3.223,
2/3/2019 6:00:00 PM   , 8218800.000,                        10.974,                         2.630,
2/3/2019 7:00:00 PM   , 8222400.000,                        10.985,                         2.359,
2/3/2019 8:00:00 PM   , 8226000.000,                        10.988,                         1.818,
2/3/2019 9:00:00 PM   , 8229600.000,                        10.992,                         1.546,
2/3/2019 10:00:00 PM  , 8233200.000,                        10.996,                         1.329,
2/3/2019 11:00:00 PM  , 8236800.000,                        11.000,                         1.492,
2/4/2019 12:00:00 AM  , 8240400.000,                        11.004,                         1.546,
2/4/2019 1:00:00 AM   , 8244000.000,                        11.007,                         1.111,
2/4/2019 2:00:00 AM   , 8247600.000,                        11.011,                         1.057,
2/4/2019 3:00:00 AM   , 8251200.000,                        11.015,                         0.729,
2/4/2019 4:00:00 AM   , 8254800.000,                        11.019,                         0.292,
2/4/2019 5:00:00 AM   , 8258400.000,                        11.025,                         0.292,
2/4/2019 6:00:00 AM   , 8262000.000,                        11.020,                         0.019,
2/4/2019 7:00:00 AM   , 8265600.000,                        11.027,                        -0.091,
2/4/2019 8:00:00 AM   , 8269200.000,                        11.033,                         1.329,
2/4/2019 9:00:00 AM   , 8272800.000,                        11.028,                         4.725,
2/4/2019 10:00:00 AM  , 8276400.000,                        11.018,                         7.379,
2/4/2019 11:00:00 AM  , 8280000.000,                        11.011,                         7.379,
2/4/2019 12:00:00 PM  , 8283600.000,                        11.003,                         8.378,
2/4/2019 1:00:00 PM   , 8287200.000,                        10.986,                         8.954,
2/4/2019 2:00:00 PM   , 8290800.000,                        10.986,                         7.642,
2/4/2019 3:00:00 PM   , 8294400.000,                        10.989,                         6.481,
2/4/2019 4:00:00 PM   , 8298000.000,                        10.989,                         5.206,
2/4/2019 5:00:00 PM   , 8301600.000,                        10.987,                         4.404,
2/4/2019 6:00:00 PM   , 8305200.000,                        10.995,                         4.404,
2/4/2019 7:00:00 PM   , 8308800.000,                        10.996,                         3.492,
2/4/2019 8:00:00 PM   , 8312400.000,                        10.999,                         2.468,
2/4/2019 9:00:00 PM   , 8316000.000,                        10.991,                         1.437,
2/4/2019 10:00:00 PM  , 8319600.000,                        10.998,                         1.872,
2/4/2019 11:00:00 PM  , 8323200.000,                        10.990,                         0.839,
2/5/2019 12:00:00 AM  , 8326800.000,                        10.994,                        -0.036,
2/5/2019 1:00:00 AM   , 8330400.000,                        10.993,                         0.511,
2/5/2019 2:00:00 AM   , 8334000.000,                        10.982,                        -0.365,
2/5/2019 3:00:00 AM   , 8337600.000,                        10.982,                        -0.915,
2/5/2019 4:00:00 AM   , 8341200.000,                        10.975,                        -1.576,
2/5/2019 5:00:00 AM   , 8344800.000,                        10.978,                        -1.798,
2/5/2019 6:00:00 AM   , 8348400.000,                        10.978,                        -1.190,
2/5/2019 7:00:00 AM   , 8352000.000,                        10.975,                        -2.130,
2/5/2019 8:00:00 AM   , 8355600.000,                        10.984,                        -0.310,
2/5/2019 9:00:00 AM   , 8359200.000,                        10.978,                         4.565,
2/5/2019 10:00:00 AM  , 8362800.000,                        10.975,                         6.375,
2/5/2019 11:00:00 AM  , 8366400.000,                        10.976,                         7.484,
2/5/2019 12:00:00 PM  , 8370000.000,                        10.967,                         6.798,
2/5/2019 1:00:00 PM   , 8373600.000,                        10.955,                         7.168,
2/5/2019 2:00:00 PM   , 8377200.000,                        10.953,                         5.844,
2/5/2019 3:00:00 PM   , 8380800.000,                        10.962,                         4.190,
2/5/2019 4:00:00 PM   , 8384400.000,                        10.959,                         3.600,
